# L1420-10mph (Up to date)
# 760 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (97.4 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
16.429,5620.912,79.482,-32.638,788.663,0.046,42.363,3.991,0.442
16.479,5624.845,77.851,-32.61,790.78,0.046,42.328,3.984,0.442
16.529,5628.697,76.221,-32.581,792.896,0.047,42.294,3.976,0.442
16.579,5632.467,74.593,-32.553,795.009,0.047,42.26,3.967,0.442
16.629,5636.156,72.966,-32.525,797.122,0.047,42.225,3.958,0.442
16.679,5639.764,71.341,-32.497,799.232,0.047,42.191,3.949,0.442
16.729,5643.29,69.717,-32.469,801.341,0.047,42.157,3.939,0.442
16.779,5646.735,68.094,-32.44,803.448,0.047,42.122,3.928,0.442
16.829,5650.099,66.472,-32.412,805.553,0.048,42.088,3.917,0.442
16.879,5653.383,64.853,-32.384,807.657,0.048,42.054,3.905,0.442
16.929,5656.585,63.234,-32.356,809.758,0.048,42.019,3.893,0.442
16.979,5659.706,61.617,-32.327,811.858,0.048,41.985,3.88,0.442
17.029,5662.746,60.001,-32.299,813.957,0.048,41.95,3.866,0.442
17.079,5665.706,58.387,-32.27,816.053,0.048,41.915,3.852,0.442
17.129,5668.585,56.774,-32.242,818.148,0.048,41.881,3.837,0.442
17.179,5671.384,55.163,-32.213,820.241,0.049,41.846,3.822,0.442
17.229,5674.102,53.553,-32.183,822.333,0.049,41.811,3.805,0.442
17.279,5676.739,51.945,-32.154,824.423,0.049,41.776,3.788,0.442
17.329,5679.296,50.338,-32.124,826.51,0.049,41.741,3.771,0.442
17.379,5681.773,48.732,-32.094,828.597,0.049,41.706,3.752,0.442
17.429,5684.169,47.128,-32.064,830.681,0.049,41.671,3.733,0.442
17.479,5686.486,45.526,-32.033,832.764,0.049,41.635,3.713,0.442
17.529,5688.722,43.925,-32.002,834.845,0.05,41.6,3.693,0.442
17.579,5690.878,42.326,-31.97,836.924,0.05,41.564,3.672,0.442
17.629,5692.954,40.728,-31.938,839.001,0.05,41.529,3.65,0.442
17.679,5694.951,39.132,-31.905,841.077,0.05,41.493,3.627,0.442
17.729,5696.868,37.537,-31.872,843.15,0.05,41.457,3.604,0.442
17.779,5698.705,35.945,-31.838,845.222,0.05,41.422,3.58,0.442
17.829,5700.462,34.354,-31.804,847.292,0.05,41.386,3.556,0.442
17.879,5702.14,32.764,-31.769,849.361,0.051,41.35,3.531,0.442
17.929,5703.739,31.177,-31.733,851.427,0.051,41.314,3.506,0.442
17.979,5705.258,29.591,-31.697,853.492,0.051,41.278,3.481,0.442
18.029,5706.698,28.007,-31.66,855.555,0.051,41.242,3.455,0.442
18.079,5708.059,26.425,-31.622,857.616,0.051,41.206,3.429,0.442
18.129,5709.34,24.845,-31.584,859.676,0.051,41.171,3.404,0.442
18.179,5710.543,23.267,-31.545,861.734,0.051,41.135,3.378,0.442
18.229,5711.667,21.691,-31.505,863.789,0.052,41.1,3.352,0.442
18.279,5712.712,20.116,-31.465,865.844,0.052,41.065,3.327,0.442
18.329,5713.679,18.544,-31.424,867.896,0.052,41.03,3.301,0.442
18.379,5714.567,16.974,-31.383,869.947,0.052,40.995,3.277,0.442
18.429,5715.376,15.406,-31.342,871.995,0.052,40.961,3.253,0.442
18.479,5716.107,13.84,-31.3,874.043,0.052,40.928,3.23,0.442
18.529,5716.76,12.276,-31.259,876.088,0.052,40.895,3.207,0.442
18.579,5717.335,10.714,-31.218,878.132,0.053,40.862,3.186,0.442
18.629,5717.832,9.154,-31.177,880.174,0.053,40.831,3.166,0.442
18.679,5718.25,7.596,-31.137,882.215,0.053,40.8,3.148,0.442
18.729,5718.591,6.04,-31.097,884.254,0.053,40.77,3.13,0.442
18.779,5718.854,4.486,-31.059,886.292,0.053,40.741,3.115,0.442
18.829,5719.04,2.934,-31.023,888.329,0.053,40.713,3.101,0.442
18.879,5719.148,1.384,-30.988,890.363,0.053,40.686,3.089,0.442
# Event APOGEE occurred at t=18.929 seconds
18.929,5719.178,-0.165,-30.956,892.397,0.054,40.661,3.079,0.442
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=18.93 seconds
18.979,5719.131,-1.712,-30.927,894.43,0.054,40.637,3.071,0.442
18.983,5719.122,-1.869,-31.884,894.63,0.054,40.591,NaN,NaN
19.483,5714.206,-17.798,-31.858,913.782,0.055,36.014,NaN,NaN
19.983,5701.644,-32.449,-29.302,930.77,0.056,31.936,NaN,NaN
20.483,5682.089,-45.771,-26.643,945.746,0.058,27.971,NaN,NaN
20.983,5656.256,-57.56,-23.578,958.733,0.059,23.973,NaN,NaN
21.467,5626.053,-67.324,-20.187,969.388,0.06,20.086,NaN,NaN
21.941,5592.273,-75.301,-16.839,978.016,0.061,16.342,NaN,NaN
22.437,5553.247,-82.105,-13.721,985.186,0.062,12.579,NaN,NaN
22.937,5510.848,-87.493,-10.777,990.59,0.063,9.035,NaN,NaN
23.437,5466.07,-91.619,-8.252,994.298,0.064,5.8,NaN,NaN
23.937,5419.486,-94.717,-6.197,996.474,0.065,2.904,NaN,NaN
24.437,5371.555,-97.006,-4.577,997.288,0.066,0.351,NaN,NaN
24.937,5322.635,-98.673,-3.333,996.906,0.066,1.877,NaN,NaN
25.437,5273,-99.87,-2.395,995.486,0.067,3.802,NaN,NaN
25.937,5222.852,-100.719,-1.697,993.172,0.068,5.454,NaN,NaN
26.437,5172.345,-101.311,-1.184,990.092,0.069,6.866,NaN,NaN
26.937,5121.589,-101.716,-0.81,986.359,0.069,8.068,NaN,NaN
27.437,5070.664,-101.985,-0.538,982.069,0.07,9.089,NaN,NaN
27.937,5019.628,-102.156,-0.342,977.309,0.07,9.954,NaN,NaN
28.437,4968.526,-102.256,-0.201,972.148,0.071,10.687,NaN,NaN
28.937,4917.385,-102.306,-0.1,966.65,0.071,11.306,NaN,NaN
29.437,4866.229,-102.319,-0.027,960.867,0.072,11.828,NaN,NaN
29.937,4815.073,-102.305,0.028,954.842,0.073,12.27,NaN,NaN
30.437,4763.928,-102.272,0.067,948.614,0.073,12.643,NaN,NaN
30.937,4712.804,-102.225,0.094,942.214,0.074,12.957,NaN,NaN
31.437,4661.706,-102.168,0.114,935.67,0.074,13.222,NaN,NaN
31.937,4610.637,-102.105,0.127,929.003,0.075,13.445,NaN,NaN
32.437,4559.602,-102.036,0.137,922.234,0.075,13.633,NaN,NaN
32.937,4508.602,-101.965,0.143,915.377,0.076,13.792,NaN,NaN
33.437,4457.638,-101.891,0.148,908.448,0.076,13.926,NaN,NaN
33.937,4406.712,-101.815,0.151,901.457,0.077,14.038,NaN,NaN
34.437,4355.823,-101.739,0.153,894.414,0.077,14.133,NaN,NaN
34.937,4304.973,-101.661,0.154,887.328,0.078,14.213,NaN,NaN
35.437,4254.162,-101.584,0.155,880.205,0.078,14.28,NaN,NaN
35.937,4203.389,-101.506,0.155,873.051,0.079,14.336,NaN,NaN
36.437,4152.656,-101.429,0.155,865.87,0.079,14.384,NaN,NaN
36.937,4101.961,-101.351,0.155,858.668,0.08,14.424,NaN,NaN
37.437,4051.304,-101.274,0.155,851.448,0.08,14.458,NaN,NaN
37.937,4000.687,-101.196,0.155,844.212,0.081,14.486,NaN,NaN
38.437,3950.108,-101.119,0.154,836.963,0.081,14.51,NaN,NaN
38.937,3899.567,-101.043,0.154,829.703,0.082,14.53,NaN,NaN
39.437,3849.065,-100.966,0.153,822.433,0.082,14.547,NaN,NaN
39.937,3798.601,-100.89,0.153,815.156,0.083,14.561,NaN,NaN
40.437,3748.175,-100.814,0.152,807.873,0.084,14.573,NaN,NaN
40.937,3697.787,-100.738,0.152,800.584,0.084,14.583,NaN,NaN
41.437,3647.437,-100.662,0.151,793.29,0.085,14.592,NaN,NaN
41.937,3597.125,-100.587,0.15,785.992,0.085,14.599,NaN,NaN
42.437,3546.85,-100.512,0.15,778.691,0.086,14.605,NaN,NaN
42.937,3496.613,-100.438,0.149,771.388,0.087,14.61,NaN,NaN
43.437,3446.412,-100.363,0.149,764.082,0.087,14.614,NaN,NaN
43.937,3396.249,-100.289,0.148,756.774,0.088,14.618,NaN,NaN
44.437,3346.123,-100.215,0.148,749.464,0.089,14.621,NaN,NaN
44.937,3296.034,-100.142,0.147,742.153,0.089,14.623,NaN,NaN
45.437,3245.981,-100.068,0.147,734.841,0.09,14.625,NaN,NaN
45.937,3195.966,-99.994,0.148,727.528,0.091,14.627,NaN,NaN
46.437,3145.987,-99.919,0.15,720.214,0.091,14.629,NaN,NaN
46.937,3096.047,-99.844,0.151,712.9,0.092,14.63,NaN,NaN
47.437,3046.144,-99.768,0.151,705.584,0.093,14.631,NaN,NaN
47.937,2996.278,-99.693,0.151,698.269,0.094,14.632,NaN,NaN
48.437,2946.451,-99.617,0.151,690.953,0.094,14.633,NaN,NaN
48.937,2896.661,-99.541,0.151,683.636,0.095,14.633,NaN,NaN
49.437,2846.91,-99.466,0.151,676.319,0.096,14.634,NaN,NaN
49.937,2797.196,-99.391,0.15,669.002,0.097,14.634,NaN,NaN
50.437,2747.519,-99.316,0.15,661.685,0.098,14.635,NaN,NaN
50.937,2697.88,-99.241,0.149,654.368,0.099,14.635,NaN,NaN
51.437,2648.278,-99.167,0.149,647.05,0.1,14.635,NaN,NaN
51.937,2598.713,-99.092,0.148,639.732,0.1,14.636,NaN,NaN
52.437,2549.186,-99.018,0.148,632.414,0.101,14.636,NaN,NaN
52.937,2499.695,-98.945,0.147,625.097,0.102,14.636,NaN,NaN
53.437,2450.241,-98.871,0.147,617.778,0.103,14.636,NaN,NaN
53.937,2400.823,-98.798,0.146,610.46,0.104,14.636,NaN,NaN
54.437,2351.442,-98.725,0.146,603.142,0.105,14.636,NaN,NaN
54.937,2302.098,-98.653,0.145,595.824,0.106,14.637,NaN,NaN
55.437,2252.79,-98.58,0.145,588.506,0.108,14.637,NaN,NaN
55.937,2203.518,-98.508,0.144,581.187,0.109,14.637,NaN,NaN
56.437,2154.281,-98.437,0.144,573.869,0.11,14.637,NaN,NaN
56.937,2105.081,-98.365,0.143,566.55,0.111,14.637,NaN,NaN
57.437,2055.916,-98.294,0.143,559.232,0.112,14.637,NaN,NaN
57.937,2006.787,-98.223,0.142,551.913,0.113,14.637,NaN,NaN
58.437,1957.694,-98.152,0.142,544.595,0.115,14.637,NaN,NaN
58.937,1908.635,-98.081,0.141,537.276,0.116,14.637,NaN,NaN
59.437,1859.612,-98.011,0.141,529.958,0.117,14.637,NaN,NaN
59.937,1810.624,-97.941,0.14,522.639,0.119,14.637,NaN,NaN
60.437,1761.671,-97.871,0.14,515.32,0.12,14.637,NaN,NaN
60.937,1712.753,-97.802,0.139,508.002,0.122,14.637,NaN,NaN
61.437,1663.869,-97.732,0.139,500.683,0.123,14.637,NaN,NaN
61.937,1615.02,-97.663,0.138,493.364,0.125,14.638,NaN,NaN
62.437,1566.206,-97.594,0.139,486.045,0.126,14.638,NaN,NaN
62.937,1517.427,-97.523,0.141,478.727,0.128,14.638,NaN,NaN
63.437,1468.683,-97.452,0.142,471.408,0.13,14.638,NaN,NaN
63.937,1419.974,-97.381,0.142,464.089,0.131,14.638,NaN,NaN
64.437,1371.302,-97.31,0.143,456.77,0.133,14.638,NaN,NaN
64.937,1322.664,-97.239,0.143,449.451,0.135,14.638,NaN,NaN
65.437,1274.063,-97.167,0.142,442.132,0.137,14.638,NaN,NaN
65.937,1225.497,-97.096,0.142,434.813,0.139,14.638,NaN,NaN
66.437,1176.966,-97.026,0.142,427.495,0.141,14.638,NaN,NaN
66.937,1128.471,-96.955,0.141,420.176,0.143,14.638,NaN,NaN
67.437,1080.011,-96.885,0.141,412.857,0.145,14.638,NaN,NaN
67.937,1031.587,-96.814,0.14,405.538,0.148,14.638,NaN,NaN
68.437,983.197,-96.744,0.14,398.219,0.15,14.638,NaN,NaN
68.937,934.842,-96.675,0.139,390.9,0.152,14.638,NaN,NaN
69.437,886.522,-96.605,0.139,383.58,0.155,14.638,NaN,NaN
69.937,838.237,-96.536,0.138,376.261,0.158,14.638,NaN,NaN
70.437,789.986,-96.467,0.138,368.942,0.16,14.638,NaN,NaN
70.937,741.77,-96.398,0.137,361.623,0.163,14.638,NaN,NaN
71.437,693.588,-96.33,0.137,354.304,0.166,14.638,NaN,NaN
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=71.438 seconds
71.937,645.44,-96.262,0.136,346.985,0.169,14.638,NaN,NaN
71.939,645.257,-94.621,854.802,346.957,0.169,14.639,NaN,NaN
71.94,645.162,-93.796,824.829,346.942,0.169,14.639,NaN,NaN
71.941,645.069,-92.986,809.955,346.927,0.169,14.639,NaN,NaN
71.942,644.976,-92.191,795.476,346.913,0.169,14.64,NaN,NaN
71.943,644.885,-91.409,781.378,346.898,0.169,14.64,NaN,NaN
71.944,644.794,-90.642,767.648,346.884,0.169,14.64,NaN,NaN
71.945,644.703,-89.887,754.272,346.869,0.169,14.64,NaN,NaN
71.946,644.614,-89.146,741.24,346.854,0.169,14.64,NaN,NaN
71.947,644.525,-88.418,728.539,346.84,0.169,14.641,NaN,NaN
71.948,644.437,-87.701,716.158,346.825,0.169,14.641,NaN,NaN
71.949,644.35,-86.997,704.086,346.81,0.169,14.641,NaN,NaN
71.95,644.263,-86.305,692.314,346.796,0.169,14.641,NaN,NaN
71.951,644.177,-85.624,680.831,346.781,0.169,14.642,NaN,NaN
71.952,644.092,-84.955,669.627,346.766,0.169,14.642,NaN,NaN
71.953,644.007,-84.296,658.695,346.752,0.169,14.642,NaN,NaN
71.954,643.923,-83.648,648.025,346.737,0.169,14.642,NaN,NaN
71.955,643.84,-83.01,637.609,346.723,0.169,14.642,NaN,NaN
71.956,643.757,-82.383,627.438,346.708,0.17,14.642,NaN,NaN
71.957,643.675,-81.765,617.506,346.693,0.17,14.643,NaN,NaN
71.958,643.594,-81.157,607.805,346.679,0.17,14.643,NaN,NaN
71.959,643.513,-80.559,598.327,346.664,0.17,14.643,NaN,NaN
71.96,643.432,-79.97,589.066,346.649,0.17,14.643,NaN,NaN
71.961,643.353,-79.39,580.015,346.635,0.17,14.643,NaN,NaN
71.962,643.274,-78.819,571.168,346.62,0.17,14.644,NaN,NaN
71.963,643.195,-78.256,562.52,346.605,0.17,14.644,NaN,NaN
71.964,643.117,-77.702,554.063,346.591,0.17,14.644,NaN,NaN
71.965,643.04,-77.157,545.792,346.576,0.17,14.644,NaN,NaN
71.966,642.963,-76.619,537.702,346.561,0.17,14.644,NaN,NaN
71.967,642.886,-76.089,529.788,346.547,0.17,14.644,NaN,NaN
71.968,642.811,-75.567,522.045,346.532,0.17,14.644,NaN,NaN
71.969,642.735,-75.053,514.467,346.518,0.17,14.645,NaN,NaN
71.97,642.661,-74.545,507.05,346.503,0.17,14.645,NaN,NaN
71.971,642.586,-74.046,499.79,346.488,0.17,14.645,NaN,NaN
71.972,642.512,-73.553,492.682,346.474,0.17,14.645,NaN,NaN
71.973,642.439,-73.067,485.722,346.459,0.17,14.645,NaN,NaN
71.974,642.366,-72.588,478.906,346.444,0.17,14.645,NaN,NaN
71.975,642.294,-72.116,472.229,346.43,0.17,14.646,NaN,NaN
71.976,642.222,-71.65,465.688,346.415,0.17,14.646,NaN,NaN
71.977,642.151,-71.191,459.28,346.4,0.17,14.646,NaN,NaN
71.978,642.08,-70.738,453.001,346.386,0.17,14.646,NaN,NaN
71.979,642.009,-70.291,446.847,346.371,0.17,14.646,NaN,NaN
71.98,641.939,-69.851,440.815,346.356,0.17,14.646,NaN,NaN
71.981,641.869,-69.416,434.902,346.342,0.17,14.646,NaN,NaN
71.982,641.8,-68.987,429.105,346.327,0.17,14.646,NaN,NaN
71.983,641.731,-68.563,423.421,346.312,0.17,14.647,NaN,NaN
71.984,641.663,-68.145,417.846,346.298,0.17,14.647,NaN,NaN
71.985,641.595,-67.733,412.378,346.283,0.17,14.647,NaN,NaN
71.986,641.528,-67.326,407.015,346.269,0.17,14.647,NaN,NaN
71.987,641.461,-66.924,401.754,346.254,0.17,14.647,NaN,NaN
71.988,641.394,-66.528,396.591,346.239,0.17,14.647,NaN,NaN
71.989,641.327,-66.136,391.525,346.225,0.17,14.647,NaN,NaN
71.99,641.262,-65.749,386.554,346.21,0.17,14.647,NaN,NaN
71.991,641.196,-65.368,381.674,346.195,0.17,14.648,NaN,NaN
71.992,641.131,-64.991,376.884,346.181,0.17,14.648,NaN,NaN
71.993,641.066,-64.619,372.181,346.166,0.17,14.648,NaN,NaN
71.994,641.002,-64.251,367.564,346.151,0.17,14.648,NaN,NaN
71.995,640.937,-63.888,363.03,346.137,0.17,14.648,NaN,NaN
71.996,640.874,-63.53,358.577,346.122,0.17,14.648,NaN,NaN
71.997,640.81,-63.175,354.204,346.107,0.17,14.648,NaN,NaN
71.998,640.747,-62.825,349.908,346.093,0.17,14.648,NaN,NaN
71.999,640.685,-62.48,345.688,346.078,0.17,14.648,NaN,NaN
72,640.622,-62.138,341.542,346.063,0.17,14.649,NaN,NaN
72.001,640.561,-61.801,337.468,346.049,0.17,14.649,NaN,NaN
72.002,640.499,-61.467,333.465,346.034,0.17,14.649,NaN,NaN
72.003,640.438,-61.138,329.53,346.02,0.17,14.649,NaN,NaN
72.004,640.377,-60.812,325.663,346.005,0.17,14.649,NaN,NaN
72.005,640.316,-60.49,321.861,345.99,0.17,14.649,NaN,NaN
72.006,640.256,-60.172,318.124,345.976,0.17,14.649,NaN,NaN
72.007,640.196,-59.858,314.45,345.961,0.17,14.649,NaN,NaN
72.008,640.136,-59.547,310.837,345.946,0.17,14.649,NaN,NaN
72.009,640.076,-59.24,307.284,345.932,0.17,14.649,NaN,NaN
72.01,640.017,-58.936,303.791,345.917,0.17,14.649,NaN,NaN
72.011,639.959,-58.635,300.354,345.902,0.17,14.65,NaN,NaN
72.012,639.9,-58.338,296.974,345.888,0.17,14.65,NaN,NaN
72.013,639.842,-58.045,293.649,345.873,0.17,14.65,NaN,NaN
72.014,639.784,-57.754,290.378,345.858,0.17,14.65,NaN,NaN
72.015,639.725,-57.461,287.15,345.843,0.17,14.65,NaN,NaN
72.016,639.666,-57.167,283.922,345.828,0.17,14.65,NaN,NaN
72.017,639.606,-56.871,280.694,345.813,0.17,14.65,NaN,NaN
72.018,639.545,-56.574,277.467,345.797,0.17,14.65,NaN,NaN
72.019,639.484,-56.275,274.241,345.781,0.17,14.65,NaN,NaN
72.02,639.421,-55.975,271.015,345.765,0.17,14.65,NaN,NaN
72.021,639.359,-55.673,267.79,345.748,0.17,14.65,NaN,NaN
72.022,639.295,-55.37,264.566,345.732,0.17,14.651,NaN,NaN
72.023,639.23,-55.065,261.342,345.715,0.17,14.651,NaN,NaN
72.025,639.165,-54.759,258.119,345.697,0.17,14.651,NaN,NaN
72.026,639.099,-54.451,254.896,345.679,0.17,14.651,NaN,NaN
72.027,639.032,-54.141,251.675,345.661,0.17,14.651,NaN,NaN
72.028,638.965,-53.829,248.454,345.643,0.17,14.651,NaN,NaN
72.03,638.896,-53.516,245.233,345.624,0.17,14.651,NaN,NaN
72.031,638.827,-53.201,242.014,345.605,0.17,14.651,NaN,NaN
72.032,638.756,-52.884,238.795,345.586,0.17,14.651,NaN,NaN
72.034,638.685,-52.565,235.577,345.566,0.17,14.651,NaN,NaN
72.035,638.613,-52.244,232.36,345.546,0.17,14.652,NaN,NaN
72.036,638.539,-51.922,229.143,345.525,0.17,14.652,NaN,NaN
72.038,638.465,-51.598,225.928,345.504,0.17,14.652,NaN,NaN
72.039,638.39,-51.271,222.713,345.483,0.17,14.652,NaN,NaN
72.041,638.313,-50.943,219.499,345.461,0.17,14.652,NaN,NaN
72.042,638.236,-50.612,216.286,345.438,0.17,14.652,NaN,NaN
72.044,638.157,-50.28,213.074,345.415,0.17,14.652,NaN,NaN
72.045,638.077,-49.945,209.863,345.392,0.17,14.652,NaN,NaN
72.047,637.996,-49.609,206.653,345.368,0.17,14.652,NaN,NaN
72.049,637.913,-49.27,203.444,345.344,0.17,14.652,NaN,NaN
72.05,637.83,-48.929,200.236,345.319,0.17,14.653,NaN,NaN
72.052,637.745,-48.585,197.029,345.293,0.17,14.653,NaN,NaN
72.054,637.658,-48.239,193.823,345.267,0.17,14.653,NaN,NaN
72.056,637.571,-47.891,190.619,345.24,0.17,14.653,NaN,NaN
72.058,637.481,-47.541,187.415,345.213,0.17,14.653,NaN,NaN
72.06,637.391,-47.188,184.213,345.185,0.17,14.653,NaN,NaN
72.062,637.298,-46.832,181.012,345.156,0.17,14.653,NaN,NaN
72.064,637.204,-46.474,177.812,345.127,0.17,14.653,NaN,NaN
72.066,637.109,-46.113,174.614,345.096,0.17,14.653,NaN,NaN
72.068,637.011,-45.75,171.417,345.065,0.17,14.654,NaN,NaN
72.07,636.912,-45.384,168.221,345.033,0.17,14.654,NaN,NaN
72.072,636.811,-45.015,165.027,345.001,0.17,14.654,NaN,NaN
72.075,636.708,-44.643,161.835,344.967,0.17,14.654,NaN,NaN
72.077,636.603,-44.268,158.644,344.932,0.17,14.654,NaN,NaN
72.079,636.496,-43.891,155.454,344.897,0.17,14.654,NaN,NaN
72.082,636.387,-43.51,152.267,344.86,0.17,14.654,NaN,NaN
72.084,636.275,-43.126,149.081,344.822,0.17,14.654,NaN,NaN
72.087,636.161,-42.739,145.897,344.783,0.17,14.655,NaN,NaN
72.09,636.045,-42.348,142.714,344.743,0.17,14.655,NaN,NaN
72.093,635.926,-41.955,139.534,344.702,0.17,14.655,NaN,NaN
72.095,635.804,-41.557,136.356,344.659,0.17,14.655,NaN,NaN
72.099,635.68,-41.156,133.18,344.615,0.17,14.655,NaN,NaN
72.102,635.552,-40.752,130.006,344.57,0.17,14.655,NaN,NaN
72.105,635.422,-40.344,126.835,344.522,0.171,14.655,NaN,NaN
72.108,635.288,-39.932,123.666,344.474,0.171,14.655,NaN,NaN
72.112,635.151,-39.516,120.499,344.423,0.171,14.656,NaN,NaN
72.115,635.01,-39.096,117.335,344.371,0.171,14.656,NaN,NaN
72.119,634.866,-38.672,114.174,344.316,0.171,14.656,NaN,NaN
72.123,634.717,-38.243,111.016,344.26,0.171,14.656,NaN,NaN
72.127,634.565,-37.81,107.861,344.201,0.171,14.656,NaN,NaN
72.131,634.408,-37.373,104.709,344.14,0.171,14.656,NaN,NaN
72.135,634.246,-36.931,101.56,344.076,0.171,14.656,NaN,NaN
72.14,634.079,-36.484,98.415,344.009,0.171,14.657,NaN,NaN
72.145,633.907,-36.032,95.274,343.94,0.171,14.657,NaN,NaN
72.15,633.73,-35.575,92.137,343.867,0.171,14.657,NaN,NaN
72.155,633.546,-35.112,89.004,343.791,0.171,14.657,NaN,NaN
72.16,633.356,-34.645,85.875,343.711,0.171,14.657,NaN,NaN
72.166,633.159,-34.171,82.751,343.627,0.171,14.657,NaN,NaN
72.172,632.955,-33.692,79.633,343.539,0.171,14.657,NaN,NaN
72.178,632.743,-33.207,76.519,343.446,0.171,14.658,NaN,NaN
72.185,632.522,-32.715,73.411,343.348,0.171,14.658,NaN,NaN
72.192,632.292,-32.217,70.31,343.244,0.171,14.658,NaN,NaN
72.2,632.052,-31.713,67.215,343.134,0.171,14.658,NaN,NaN
72.208,631.802,-31.201,64.127,343.017,0.171,14.658,NaN,NaN
72.216,631.539,-30.683,61.046,342.893,0.171,14.659,NaN,NaN
72.225,631.263,-30.157,57.974,342.76,0.171,14.659,NaN,NaN
72.235,630.972,-29.623,54.911,342.617,0.171,14.659,NaN,NaN
72.245,630.666,-29.082,51.858,342.464,0.171,14.659,NaN,NaN
72.257,630.342,-28.533,48.815,342.299,0.172,14.659,NaN,NaN
72.269,629.997,-27.975,45.784,342.121,0.172,14.66,NaN,NaN
72.282,629.631,-27.408,42.766,341.926,0.172,14.66,NaN,NaN
72.296,629.238,-26.833,39.762,341.714,0.172,14.66,NaN,NaN
72.312,628.817,-26.249,36.775,341.481,0.172,14.66,NaN,NaN
72.33,628.361,-25.655,33.805,341.224,0.172,14.66,NaN,NaN
72.349,627.866,-25.053,30.856,340.938,0.172,14.661,NaN,NaN
72.371,627.324,-24.441,27.931,340.617,0.172,14.661,NaN,NaN
72.396,626.726,-23.82,25.032,340.253,0.173,14.661,NaN,NaN
72.424,626.059,-23.192,22.165,339.837,0.173,14.662,NaN,NaN
72.457,625.307,-22.556,19.335,339.355,0.173,14.662,NaN,NaN
72.496,624.445,-21.915,16.55,338.787,0.173,14.662,NaN,NaN
72.543,623.44,-21.271,13.82,338.104,0.174,14.662,NaN,NaN
72.6,622.237,-20.63,11.16,337.262,0.174,14.663,NaN,NaN
72.673,620.748,-20.001,8.589,336.188,0.175,14.663,NaN,NaN
72.772,618.813,-19.398,6.141,334.748,0.175,14.664,NaN,NaN
72.913,616.104,-18.85,3.867,332.67,0.176,14.664,NaN,NaN
73.145,611.783,-18.418,1.862,329.27,0.178,14.665,NaN,NaN
73.64,602.71,-18.257,0.325,322.013,0.182,14.666,NaN,NaN
74.14,593.552,-18.373,-0.231,314.681,0.186,14.666,NaN,NaN
74.64,584.388,-18.281,0.183,307.348,0.191,14.666,NaN,NaN
75.14,575.231,-18.346,-0.13,300.015,0.195,14.666,NaN,NaN
75.64,566.072,-18.293,0.107,292.682,0.2,14.666,NaN,NaN
76.14,556.916,-18.329,-0.073,285.35,0.205,14.666,NaN,NaN
76.64,547.759,-18.297,0.063,278.017,0.21,14.666,NaN,NaN
77.14,538.606,-18.317,-0.04,270.684,0.216,14.666,NaN,NaN
77.64,529.452,-18.298,0.038,263.351,0.222,14.666,NaN,NaN
78.14,520.3,-18.308,-0.021,256.018,0.228,14.666,NaN,NaN
78.64,511.149,-18.296,0.024,248.686,0.235,14.666,NaN,NaN
79.14,502,-18.301,-0.01,241.353,0.242,14.666,NaN,NaN
79.64,492.851,-18.293,0.016,234.02,0.249,14.666,NaN,NaN
80.14,483.704,-18.295,-0.004,226.687,0.257,14.666,NaN,NaN
80.64,474.558,-18.289,0.011,219.355,0.266,14.666,NaN,NaN
81.14,465.414,-18.289,-3.502e-5,212.022,0.275,14.666,NaN,NaN
81.64,456.27,-18.285,0.009,204.689,0.285,14.666,NaN,NaN
82.14,447.128,-18.284,0.002,197.356,0.295,14.666,NaN,NaN
82.64,437.986,-18.281,0.007,190.024,0.306,14.666,NaN,NaN
83.14,428.847,-18.279,0.003,182.691,0.318,14.666,NaN,NaN
83.64,419.708,-18.276,0.006,175.358,0.332,14.666,NaN,NaN
84.14,410.57,-18.274,0.004,168.026,0.346,14.666,NaN,NaN
84.64,401.434,-18.271,0.006,160.693,0.361,14.666,NaN,NaN
85.14,392.299,-18.269,0.004,153.36,0.379,14.666,NaN,NaN
85.64,383.165,-18.267,0.005,146.028,0.397,14.666,NaN,NaN
86.14,374.032,-18.264,0.004,138.695,0.418,14.666,NaN,NaN
86.64,364.901,-18.262,0.005,131.362,0.441,14.666,NaN,NaN
87.14,355.77,-18.259,0.005,124.03,0.467,14.666,NaN,NaN
87.64,346.641,-18.257,0.005,116.697,0.496,14.666,NaN,NaN
88.14,337.513,-18.255,0.005,109.365,0.529,14.666,NaN,NaN
88.64,328.387,-18.252,0.005,102.032,0.567,14.666,NaN,NaN
89.14,319.261,-18.25,0.005,94.7,0.611,14.666,NaN,NaN
89.64,310.137,-18.247,0.005,87.367,0.662,14.666,NaN,NaN
90.14,301.014,-18.245,0.005,80.035,0.722,14.666,NaN,NaN
90.64,291.892,-18.243,0.005,72.703,0.795,14.666,NaN,NaN
91.14,282.771,-18.24,0.005,65.371,0.883,14.666,NaN,NaN
91.64,273.651,-18.238,0.005,58.039,0.995,14.666,NaN,NaN
