# L1420-15mph (Up to date)
# 766 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (98.7 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,-1.407e-4,-0.028,-2.81,0,0,0,NaN,0.476
0.02,0.003,0.559,55.95,0,0,0,NaN,0.476
0.03,0.014,1.707,114.731,0,0,0,NaN,0.476
0.04,0.04,3.437,173.041,0,0,0,NaN,0.476
# Event LIFTOFF occurred at t=0.05 seconds
0.05,0.084,5.416,197.981,0,0,0,NaN,0.474
0.06,0.148,7.443,202.716,0,0,0,NaN,0.473
0.07,0.233,9.517,207.453,0,0,0,NaN,0.471
0.08,0.339,11.638,212.193,0,0,0,NaN,0.469
0.09,0.466,13.807,216.936,0,0,0,NaN,0.466
0.1,0.615,16.023,221.681,0,0,0,NaN,0.463
0.11,0.787,18.287,226.428,0,0,0,NaN,0.46
0.12,0.981,20.599,231.177,0,0,0,NaN,0.457
0.13,1.199,22.948,234.954,0,0,0,NaN,0.454
0.14,1.44,25.299,235.183,0,0,0,NaN,0.451
0.15,1.705,27.649,235.087,0,0,0,NaN,0.448
0.16,1.993,29.999,234.99,0,0,0,NaN,0.445
0.17,2.305,32.347,234.891,0,0,0,NaN,0.442
0.18,2.64,34.694,234.791,0,0,0,NaN,0.441
0.19,2.999,37.041,234.689,0,0,0,NaN,0.441
0.2,3.381,39.386,234.586,0,0,0,NaN,0.441
0.21,3.787,41.731,234.482,0,0,0,NaN,0.441
0.22,4.216,44.074,234.376,0,0,0,NaN,0.441
0.23,4.668,46.416,234.269,0,0,0,NaN,0.441
0.24,5.144,48.757,234.162,0,0,0,NaN,0.442
0.25,5.643,51.097,234.053,0,0,0,NaN,0.442
0.26,6.166,53.436,233.943,0,0,0,NaN,0.442
0.27,6.712,55.774,233.832,0,0,0,NaN,0.442
0.28,7.281,58.111,233.72,0,0,0,NaN,0.442
0.29,7.874,60.447,233.607,0,0,0,NaN,0.442
0.3,8.49,62.781,233.493,0,0,0,NaN,0.442
0.31,9.13,65.114,233.378,0,0,0,NaN,0.442
0.32,9.793,67.447,233.262,0,0,0,NaN,0.442
# Event LAUNCHROD occurred at t=0.33 seconds
0.33,10.479,69.778,233.145,0,0,0,NaN,0.442
0.345,11.552,73.272,233.02,5.832e-4,-180,0.078,1.917,0.442
0.368,13.259,78.509,232.831,0.004,-180,0.197,1.984,0.442
0.401,16.041,86.353,232.549,0.013,-180,0.373,2.081,0.442
0.451,20.649,97.95,232.126,0.038,-180,0.61,2.219,0.442
0.501,25.835,109.517,231.529,0.073,-180,0.786,2.355,0.442
0.551,31.601,121.1,231.86,0.115,-179.999,0.858,2.492,0.443
0.601,37.947,132.75,233.177,0.157,-179.999,0.78,2.636,0.443
0.651,44.877,144.465,234.41,0.19,-179.999,0.502,2.788,0.443
0.701,52.395,156.238,235.506,0.203,-179.998,0.026,2.951,0.444
0.751,60.502,168.061,236.41,0.182,-179.997,0.85,3.125,0.444
0.801,69.202,179.923,237.071,0.112,-179.992,2.011,3.311,0.444
0.851,78.495,191.812,237.458,0.025,-0.045,3.539,3.504,0.445
0.901,88.384,203.713,237.566,0.248,-0.006,5.452,3.425,0.445
0.951,98.867,215.613,237.421,0.577,-0.003,7.754,3.302,0.446
1.001,109.945,227.501,237.146,1.03,-0.002,10.434,3.215,0.446
1.051,121.512,239.288,237.274,1.62,-0.001,13.429,3.164,0.447
1.089,130.762,248.327,237.89,2.176,-0.001,15.909,3.149,0.447
1.122,139.111,256.228,238.557,2.74,-8.472e-4,18.171,3.154,0.448
1.152,147.074,263.565,239.369,3.33,-6.832e-4,20.318,3.172,0.448
1.182,154.959,270.658,240.363,3.96,-5.43e-4,22.405,3.204,0.448
1.211,163.033,277.766,241.574,4.651,-4.154e-4,24.478,3.248,0.449
1.242,171.641,285.19,243.045,5.432,-2.92e-4,26.592,3.307,0.449
1.276,181.343,293.387,244.86,6.361,-1.645e-4,28.828,3.387,0.45
1.316,193.361,303.32,247.193,7.574,-1.905e-5,31.352,3.5,0.45
1.366,208.838,315.788,250.138,9.214,1.526e-4,34.171,3.658,0.451
1.416,224.943,328.409,253.066,10.985,3.187e-4,36.6,3.613,0.452
1.466,241.682,341.169,255.668,12.867,4.835e-4,38.635,3.523,0.453
1.504,254.967,351.047,257.541,14.376,6.095e-4,39.967,3.484,0.453
1.533,265.227,358.493,257.578,15.545,7.045e-4,40.873,3.475,0.454
1.559,274.538,365.1,256.732,16.607,7.895e-4,41.636,3.481,0.454
1.583,283.588,371.389,255.829,17.639,8.713e-4,42.355,3.501,0.455
1.608,292.847,377.691,254.812,18.695,9.544e-4,43.095,3.533,0.455
1.634,302.869,384.367,253.603,19.84,0.001,43.93,3.579,0.456
1.665,314.646,392.024,252.045,21.188,0.001,44.99,3.647,0.456
1.706,331.008,402.338,249.689,23.075,0.001,46.651,3.755,0.457
1.756,351.435,414.704,246.388,25.466,0.001,49.069,3.764,0.458
1.806,372.475,426.893,242.865,27.989,0.002,51.916,3.691,0.459
1.837,385.939,434.426,240.572,29.642,0.002,53.868,3.669,0.46
1.862,396.89,440.419,239.176,31.011,0.002,55.486,3.669,0.46
1.885,407.161,445.941,238.213,32.314,0.002,56.998,3.682,0.461
1.909,417.534,451.432,237.541,33.649,0.002,58.491,3.707,0.461
1.933,428.804,457.308,237.104,35.12,0.002,60.047,3.747,0.462
1.963,442.404,464.29,236.876,36.918,0.002,61.796,3.807,0.462
2.007,463.189,474.751,236.802,39.707,0.002,64.142,3.914,0.463
2.057,487.22,486.498,235.316,42.971,0.002,66.338,3.845,0.464
2.097,506.621,495.689,232.827,45.62,0.002,67.774,3.813,0.465
2.122,519.32,501.564,230.701,47.357,0.003,68.612,3.81,0.466
2.145,530.953,506.848,228.882,48.949,0.003,69.35,3.823,0.466
2.169,542.804,512.132,226.928,50.57,0.003,70.108,3.848,0.467
2.194,556.18,517.976,224.595,52.403,0.003,71.007,3.889,0.467
2.229,574.123,525.612,221.345,54.867,0.003,72.338,3.957,0.468
2.279,600.676,536.491,216.423,58.539,0.003,74.631,3.963,0.469
2.329,627.766,547.096,211.269,62.336,0.003,77.303,3.926,0.471
2.355,641.935,552.464,208.167,64.347,0.003,78.761,3.924,0.471
2.378,655.022,557.332,206.387,66.22,0.003,80.096,3.94,0.472
2.403,668.837,562.388,204.96,68.214,0.004,81.451,3.969,0.472
2.433,685.818,568.498,203.671,70.683,0.004,82.994,4.019,0.473
2.478,711.631,577.588,202.113,74.468,0.004,85.008,4.063,0.474
2.528,740.76,587.579,199.898,78.766,0.004,86.818,4.025,0.475
2.557,757.855,593.311,197.955,81.293,0.004,87.731,4.02,0.476
2.582,772.67,598.197,196.247,83.484,0.004,88.496,4.034,0.476
2.608,788.316,603.268,194.282,85.799,0.004,89.328,4.063,0.477
2.641,808.555,609.683,191.538,88.799,0.004,90.507,4.114,0.478
2.691,839.275,619.106,187.315,93.375,0.004,92.599,4.122,0.479
2.741,870.461,628.3,183.221,98.065,0.005,95.014,4.107,0.48
2.768,887.351,633.146,180.909,100.627,0.005,96.35,4.116,0.481
2.796,904.853,638.091,179.656,103.299,0.005,97.68,4.144,0.481
2.832,928.372,644.633,178.586,106.911,0.005,99.298,4.197,0.482
2.882,960.824,653.48,177.043,111.923,0.005,101.144,4.19,0.483
2.924,988.621,660.873,174.67,116.23,0.005,102.452,4.186,0.484
2.953,1007.507,665.623,166.891,119.158,0.005,103.269,4.201,0.485
2.985,1028.733,670.563,154.826,122.454,0.005,104.187,4.235,0.485
3.032,1060.829,676.291,117.32,127.45,0.006,105.516,4.259,0.486
3.082,1094.698,678.433,42.212,132.749,0.006,106.482,4.238,0.487
3.115,1116.682,677.76,-20.609,136.206,0.006,106.765,4.241,0.486
3.149,1139.739,676.08,-48.934,139.844,0.006,106.819,4.26,0.486
3.199,1173.468,673.068,-59.553,145.18,0.006,106.58,4.272,0.486
# Event BURNOUT occurred at t=3.24 seconds
3.24,1201.088,670.105,-71.635,149.554,0.006,106.11,4.245,0.485
3.28,1227.846,667.014,-77.021,153.789,0.006,105.55,4.242,0.485
3.32,1254.162,663.972,-76.944,157.953,0.007,105.051,4.259,0.485
3.37,1287.264,660.119,-77.104,163.193,0.007,104.601,4.265,0.484
3.42,1320.173,656.261,-76.999,168.416,0.007,104.336,4.241,0.484
3.464,1349.565,652.814,-76.38,173.097,0.007,104.144,4.242,0.483
3.514,1382.111,649.023,-75.2,178.297,0.007,103.831,4.267,0.483
3.564,1414.468,645.295,-74.049,183.477,0.007,103.352,4.247,0.482
3.614,1446.641,641.615,-73.303,188.631,0.008,102.767,4.235,0.482
3.664,1478.63,637.96,-73.038,193.755,0.008,102.21,4.247,0.481
3.714,1510.437,634.308,-73.021,198.854,0.008,101.782,4.256,0.481
3.764,1542.061,630.657,-72.877,203.935,0.008,101.488,4.234,0.481
3.814,1573.503,627.023,-72.329,209.004,0.008,101.246,4.233,0.48
3.864,1604.764,623.428,-71.431,214.059,0.008,100.947,4.25,0.48
3.914,1635.847,619.882,-70.486,219.096,0.009,100.536,4.241,0.479
3.964,1666.753,616.378,-69.779,224.111,0.009,100.04,4.228,0.479
4.014,1697.485,612.901,-69.411,229.1,0.009,99.541,4.232,0.478
4.064,1728.043,609.434,-69.274,234.066,0.009,99.117,4.249,0.478
4.114,1758.428,605.972,-69.133,239.014,0.009,98.793,4.231,0.478
4.164,1788.641,602.522,-68.773,243.947,0.009,98.532,4.223,0.477
4.214,1818.681,599.098,-68.135,248.867,0.01,98.262,4.231,0.477
4.264,1848.551,595.711,-67.362,253.772,0.01,97.928,4.24,0.476
4.314,1878.253,592.362,-66.66,258.658,0.01,97.52,4.224,0.476
4.364,1907.788,589.043,-66.167,263.523,0.01,97.076,4.219,0.476
4.414,1937.157,585.742,-65.891,268.366,0.01,96.653,4.227,0.475
4.464,1966.362,582.452,-65.724,273.19,0.01,96.295,4.233,0.475
4.514,1995.403,579.17,-65.507,277.997,0.011,96.002,4.219,0.475
4.564,2024.279,575.903,-65.12,282.79,0.011,95.743,4.216,0.474
4.614,2052.993,572.66,-64.559,287.571,0.011,95.469,4.223,0.474
4.664,2081.546,569.448,-63.927,292.337,0.011,95.148,4.228,0.474
4.714,2109.939,566.267,-63.355,297.085,0.011,94.779,4.215,0.473
4.764,2138.173,563.111,-62.929,301.814,0.011,94.387,4.212,0.473
4.814,2166.25,559.972,-62.652,306.524,0.012,94.011,4.218,0.473
4.864,2194.17,556.845,-62.453,311.216,0.012,93.679,4.224,0.472
4.914,2221.935,553.727,-62.231,315.893,0.012,93.394,4.213,0.472
4.964,2249.543,550.622,-61.903,320.556,0.012,93.137,4.209,0.472
5.014,2276.997,547.538,-61.453,325.206,0.012,92.877,4.212,0.471
5.064,2304.297,544.478,-60.936,329.843,0.012,92.589,4.221,0.471
5.114,2331.445,541.444,-60.436,334.465,0.012,92.266,4.211,0.471
5.164,2358.442,538.434,-60.021,339.069,0.013,91.921,4.205,0.47
5.214,2385.289,535.441,-59.712,343.657,0.013,91.577,4.207,0.47
5.264,2411.987,532.461,-59.484,348.227,0.013,91.256,4.214,0.47
5.314,2438.535,529.492,-59.274,352.783,0.013,90.97,4.21,0.469
5.364,2464.936,526.534,-59.021,357.325,0.013,90.712,4.203,0.469
5.414,2491.189,523.591,-58.688,361.854,0.013,90.466,4.202,0.469
5.464,2517.295,520.666,-58.283,366.371,0.013,90.212,4.207,0.468
5.514,2543.256,517.763,-57.85,370.875,0.014,89.936,4.21,0.468
5.564,2569.072,514.881,-57.441,375.364,0.014,89.638,4.202,0.468
5.614,2594.744,512.018,-57.096,379.839,0.014,89.328,4.199,0.468
5.664,2620.274,509.171,-56.823,384.297,0.014,89.022,4.2,0.467
5.714,2645.662,506.335,-56.601,388.741,0.014,88.733,4.205,0.467
5.764,2670.908,503.51,-56.392,393.171,0.014,88.469,4.202,0.467
5.814,2696.013,500.696,-56.155,397.588,0.015,88.225,4.197,0.466
5.864,2720.978,497.895,-55.866,401.994,0.015,87.99,4.195,0.466
5.914,2745.803,495.11,-55.527,406.387,0.015,87.752,4.198,0.466
5.964,2770.489,492.343,-55.163,410.769,0.015,87.502,4.203,0.466
6.014,2795.037,489.594,-54.81,415.137,0.015,87.235,4.196,0.465
6.064,2819.449,486.862,-54.492,419.492,0.015,86.959,4.192,0.465
6.114,2843.724,484.144,-54.225,423.833,0.015,86.681,4.192,0.465
6.164,2867.863,481.439,-54.001,428.16,0.016,86.413,4.195,0.465
6.214,2891.868,478.744,-53.799,432.475,0.016,86.16,4.198,0.464
6.264,2915.738,476.059,-53.592,436.777,0.016,85.924,4.192,0.464
6.314,2939.474,473.385,-53.357,441.067,0.016,85.7,4.189,0.464
6.364,2963.076,470.723,-53.088,445.347,0.016,85.479,4.189,0.464
6.414,2986.546,468.076,-52.79,449.615,0.016,85.255,4.192,0.463
6.464,3009.884,465.445,-52.483,453.872,0.016,85.021,4.193,0.463
6.514,3033.091,462.828,-52.186,458.117,0.017,84.777,4.188,0.463
6.564,3056.167,460.226,-51.917,462.35,0.017,84.528,4.185,0.463
6.614,3079.114,457.636,-51.682,466.57,0.017,84.279,4.185,0.462
6.664,3101.931,455.057,-51.475,470.778,0.017,84.037,4.187,0.462
6.714,3124.62,452.488,-51.285,474.974,0.017,83.806,4.19,0.462
6.764,3147.18,449.928,-51.093,479.158,0.017,83.587,4.186,0.462
6.814,3169.613,447.379,-50.885,483.332,0.017,83.377,4.183,0.462
6.864,3191.918,444.84,-50.655,487.496,0.018,83.171,4.182,0.461
6.914,3214.097,442.314,-50.405,491.649,0.018,82.964,4.183,0.461
6.964,3236.15,439.8,-50.144,495.792,0.018,82.753,4.186,0.461
7.014,3258.077,437.299,-49.886,499.925,0.018,82.534,4.183,0.461
7.064,3279.88,434.811,-49.642,504.046,0.018,82.311,4.18,0.461
7.114,3301.559,432.335,-49.421,508.156,0.018,82.086,4.178,0.46
7.164,3323.114,429.869,-49.222,512.254,0.018,81.864,4.179,0.46
7.214,3344.546,427.412,-49.041,516.342,0.019,81.649,4.181,0.46
7.264,3365.855,424.965,-48.866,520.419,0.019,81.442,4.182,0.46
7.314,3387.042,422.526,-48.689,524.487,0.019,81.243,4.178,0.459
7.364,3408.108,420.096,-48.501,528.544,0.019,81.05,4.176,0.459
7.414,3429.052,417.676,-48.299,532.592,0.019,80.859,4.175,0.459
7.464,3449.875,415.266,-48.083,536.63,0.019,80.669,4.177,0.459
7.514,3470.579,412.867,-47.861,540.658,0.019,80.475,4.179,0.459
7.564,3491.162,410.48,-47.641,544.677,0.02,80.278,4.176,0.459
7.614,3511.627,408.103,-47.43,548.686,0.02,80.077,4.173,0.458
7.664,3531.973,405.737,-47.234,552.685,0.02,79.875,4.172,0.458
7.714,3552.201,403.38,-47.052,556.674,0.02,79.674,4.172,0.458
7.764,3572.311,401.031,-46.884,560.652,0.02,79.478,4.173,0.458
7.814,3592.304,398.691,-46.724,564.622,0.02,79.287,4.175,0.458
7.864,3612.18,396.359,-46.565,568.581,0.02,79.102,4.173,0.457
7.914,3631.94,394.035,-46.403,572.532,0.021,78.923,4.171,0.457
7.964,3651.584,391.719,-46.232,576.474,0.021,78.747,4.169,0.457
8.014,3671.112,389.411,-46.053,580.407,0.021,78.572,4.169,0.457
8.064,3690.525,387.113,-45.866,584.331,0.021,78.397,4.17,0.457
8.114,3709.823,384.825,-45.678,588.246,0.021,78.221,4.172,0.457
8.164,3729.008,382.546,-45.491,592.153,0.021,78.042,4.169,0.456
8.214,3748.078,380.276,-45.311,596.05,0.021,77.862,4.167,0.456
8.264,3767.035,378.015,-45.14,599.939,0.022,77.681,4.166,0.456
8.314,3785.88,375.762,-44.98,603.819,0.022,77.501,4.165,0.456
8.364,3804.612,373.516,-44.828,607.689,0.022,77.324,4.166,0.456
8.414,3823.232,371.279,-44.683,611.551,0.022,77.151,4.167,0.456
8.464,3841.74,369.048,-44.541,615.404,0.022,76.983,4.167,0.455
8.514,3860.137,366.825,-44.398,619.249,0.022,76.818,4.165,0.455
8.564,3878.422,364.608,-44.251,623.086,0.022,76.657,4.164,0.455
8.614,3896.597,362.4,-44.099,626.915,0.023,76.497,4.163,0.455
8.664,3914.662,360.198,-43.943,630.736,0.023,76.339,4.163,0.455
8.714,3932.617,358.005,-43.783,634.549,0.023,76.18,4.164,0.455
8.764,3950.463,355.82,-43.623,638.354,0.023,76.02,4.164,0.454
8.814,3968.2,353.643,-43.465,642.151,0.023,75.86,4.162,0.454
8.864,3985.827,351.474,-43.311,645.94,0.023,75.699,4.161,0.454
8.914,4003.347,349.312,-43.165,649.721,0.024,75.537,4.159,0.454
8.964,4020.759,347.157,-43.024,653.494,0.024,75.377,4.159,0.454
9.014,4038.063,345.009,-42.89,657.259,0.024,75.219,4.159,0.454
9.064,4055.26,342.868,-42.761,661.016,0.024,75.064,4.16,0.454
9.114,4072.35,340.733,-42.635,664.765,0.024,74.912,4.161,0.453
9.164,4089.333,338.605,-42.509,668.507,0.024,74.762,4.16,0.453
9.214,4106.21,336.482,-42.382,672.241,0.024,74.616,4.158,0.453
9.264,4122.982,334.366,-42.253,675.968,0.025,74.471,4.157,0.453
9.314,4139.647,332.257,-42.121,679.688,0.025,74.328,4.157,0.453
9.364,4156.207,330.154,-41.987,683.401,0.025,74.185,4.157,0.453
9.414,4172.663,328.058,-41.851,687.107,0.025,74.042,4.158,0.453
9.464,4189.013,325.969,-41.716,690.805,0.025,73.9,4.157,0.452
9.514,4205.26,323.887,-41.582,694.497,0.025,73.757,4.156,0.452
9.564,4221.402,321.811,-41.452,698.181,0.025,73.613,4.154,0.452
9.614,4237.441,319.741,-41.326,701.858,0.026,73.471,4.153,0.452
9.664,4253.376,317.678,-41.205,705.528,0.026,73.329,4.153,0.452
9.714,4269.209,315.621,-41.088,709.191,0.026,73.188,4.153,0.452
9.764,4284.939,313.569,-40.974,712.847,0.026,73.05,4.153,0.452
9.814,4300.566,311.523,-40.863,716.496,0.026,72.913,4.154,0.452
9.864,4316.091,309.483,-40.754,720.138,0.026,72.779,4.154,0.451
9.914,4331.514,307.448,-40.645,723.774,0.026,72.647,4.153,0.451
9.964,4346.836,305.419,-40.535,727.403,0.027,72.517,4.152,0.451
10.014,4362.056,303.395,-40.424,731.026,0.027,72.388,4.152,0.451
10.064,4377.175,301.376,-40.311,734.642,0.027,72.261,4.152,0.451
10.114,4392.194,299.363,-40.198,738.252,0.027,72.134,4.152,0.451
10.164,4407.112,297.356,-40.084,741.855,0.027,72.007,4.152,0.451
10.214,4421.93,295.355,-39.97,745.453,0.027,71.881,4.151,0.451
10.264,4436.647,293.359,-39.857,749.043,0.027,71.755,4.15,0.45
10.314,4451.266,291.369,-39.747,752.628,0.028,71.628,4.148,0.45
10.364,4465.785,289.385,-39.639,756.206,0.028,71.503,4.147,0.45
10.414,4480.204,287.405,-39.535,759.778,0.028,71.378,4.147,0.45
10.464,4494.525,285.431,-39.433,763.344,0.028,71.254,4.147,0.45
10.514,4508.747,283.462,-39.334,766.904,0.028,71.131,4.147,0.45
10.564,4522.871,281.498,-39.238,770.457,0.028,71.01,4.147,0.45
10.614,4536.897,279.538,-39.143,774.005,0.028,70.89,4.147,0.45
10.664,4550.825,277.583,-39.05,777.546,0.029,70.772,4.148,0.45
10.714,4564.656,275.633,-38.957,781.082,0.029,70.656,4.148,0.449
10.764,4578.389,273.688,-38.864,784.612,0.029,70.541,4.147,0.449
10.814,4592.025,271.747,-38.771,788.136,0.029,70.428,4.147,0.449
10.864,4605.563,269.811,-38.677,791.655,0.029,70.315,4.147,0.449
10.914,4619.006,267.879,-38.582,795.168,0.029,70.203,4.146,0.449
10.964,4632.351,265.952,-38.488,798.675,0.029,70.092,4.146,0.449
11.014,4645.601,264.03,-38.393,802.177,0.029,69.982,4.145,0.449
11.064,4658.755,262.113,-38.299,805.673,0.03,69.871,4.144,0.449
11.114,4671.812,260.2,-38.207,809.164,0.03,69.762,4.143,0.449
11.164,4684.775,258.292,-38.115,812.649,0.03,69.652,4.142,0.449
11.214,4697.642,256.389,-38.026,816.129,0.03,69.543,4.141,0.448
11.264,4710.414,254.49,-37.938,819.604,0.03,69.435,4.141,0.448
11.314,4723.091,252.595,-37.853,823.073,0.03,69.327,4.14,0.448
11.364,4735.673,250.705,-37.769,826.536,0.03,69.221,4.14,0.448
11.414,4748.161,248.818,-37.687,829.995,0.031,69.115,4.14,0.448
11.464,4760.555,246.936,-37.607,833.448,0.031,69.011,4.14,0.448
11.514,4772.855,245.057,-37.528,836.896,0.031,68.908,4.14,0.448
11.564,4785.061,243.183,-37.45,840.339,0.031,68.806,4.141,0.448
11.614,4797.173,241.312,-37.372,843.777,0.031,68.705,4.141,0.448
11.664,4809.192,239.446,-37.295,847.209,0.031,68.606,4.141,0.448
11.714,4821.118,237.583,-37.218,850.637,0.031,68.507,4.141,0.448
11.764,4832.951,235.724,-37.141,854.06,0.032,68.409,4.14,0.447
11.814,4844.69,233.869,-37.064,857.478,0.032,68.313,4.14,0.447
11.864,4856.338,232.017,-36.987,860.891,0.032,68.217,4.139,0.447
11.914,4867.892,230.17,-36.911,864.3,0.032,68.121,4.139,0.447
11.964,4879.355,228.326,-36.834,867.703,0.032,68.026,4.138,0.447
12.014,4890.725,226.487,-36.759,871.102,0.032,67.932,4.137,0.447
12.064,4902.003,224.651,-36.684,874.497,0.032,67.838,4.136,0.447
12.114,4913.19,222.818,-36.61,877.886,0.033,67.745,4.135,0.447
12.164,4924.285,220.99,-36.537,881.271,0.033,67.652,4.135,0.447
12.214,4935.289,219.165,-36.465,884.651,0.033,67.559,4.134,0.447
12.264,4946.202,217.343,-36.395,888.027,0.033,67.468,4.133,0.447
12.314,4957.023,215.525,-36.326,891.398,0.033,67.377,4.133,0.447
12.364,4967.754,213.71,-36.259,894.765,0.033,67.286,4.133,0.446
12.414,4978.395,211.899,-36.192,898.127,0.033,67.197,4.133,0.446
12.464,4988.944,210.091,-36.127,901.484,0.034,67.109,4.132,0.446
12.514,4999.404,208.286,-36.063,904.838,0.034,67.021,4.132,0.446
12.564,5009.773,206.485,-36,908.187,0.034,66.934,4.132,0.446
12.614,5020.052,204.686,-35.937,911.531,0.034,66.849,4.133,0.446
12.664,5030.242,202.891,-35.875,914.871,0.034,66.764,4.133,0.446
12.714,5040.341,201.099,-35.814,918.208,0.034,66.68,4.132,0.446
12.764,5050.352,199.31,-35.752,921.539,0.034,66.597,4.132,0.446
12.814,5060.272,197.524,-35.691,924.867,0.035,66.514,4.132,0.446
12.864,5070.104,195.741,-35.63,928.191,0.035,66.433,4.132,0.446
12.914,5079.847,193.961,-35.57,931.51,0.035,66.352,4.131,0.446
12.964,5089.5,192.184,-35.509,934.826,0.035,66.271,4.131,0.446
13.014,5099.065,190.41,-35.449,938.138,0.035,66.191,4.13,0.446
13.064,5108.541,188.639,-35.39,941.445,0.035,66.112,4.129,0.445
13.114,5117.929,186.871,-35.331,944.749,0.035,66.033,4.128,0.445
13.164,5127.228,185.106,-35.272,948.049,0.036,65.955,4.127,0.445
13.214,5136.439,183.343,-35.215,951.344,0.036,65.877,4.127,0.445
13.264,5145.563,181.584,-35.158,954.636,0.036,65.8,4.126,0.445
13.314,5154.598,179.828,-35.101,957.924,0.036,65.723,4.125,0.445
13.364,5163.545,178.074,-35.046,961.209,0.036,65.647,4.124,0.445
13.414,5172.405,176.323,-34.992,964.489,0.036,65.571,4.124,0.445
13.464,5181.178,174.575,-34.938,967.766,0.036,65.496,4.123,0.445
13.514,5189.863,172.829,-34.886,971.039,0.037,65.422,4.122,0.445
13.564,5198.461,171.086,-34.834,974.308,0.037,65.348,4.122,0.445
13.614,5206.972,169.346,-34.783,977.573,0.037,65.274,4.122,0.445
13.664,5215.395,167.608,-34.733,980.835,0.037,65.202,4.121,0.445
13.714,5223.732,165.872,-34.683,984.094,0.037,65.13,4.121,0.445
13.764,5231.983,164.14,-34.635,987.348,0.037,65.059,4.121,0.445
13.814,5240.146,162.409,-34.586,990.6,0.037,64.988,4.12,0.445
13.864,5248.224,160.681,-34.539,993.847,0.038,64.918,4.12,0.444
13.914,5256.214,158.955,-34.491,997.091,0.038,64.849,4.119,0.444
13.964,5264.119,157.232,-34.445,1000.332,0.038,64.781,4.119,0.444
14.014,5271.938,155.511,-34.398,1003.569,0.038,64.713,4.119,0.444
14.064,5279.67,153.792,-34.352,1006.803,0.038,64.645,4.118,0.444
14.114,5287.317,152.075,-34.306,1010.034,0.038,64.578,4.117,0.444
14.164,5294.878,150.361,-34.261,1013.261,0.038,64.512,4.117,0.444
14.214,5302.353,148.649,-34.216,1016.485,0.039,64.446,4.116,0.444
14.264,5309.743,146.94,-34.171,1019.706,0.039,64.381,4.115,0.444
14.314,5317.047,145.232,-34.127,1022.923,0.039,64.316,4.114,0.444
14.364,5324.266,143.527,-34.083,1026.138,0.039,64.252,4.113,0.444
14.414,5331.4,141.824,-34.039,1029.349,0.039,64.188,4.112,0.444
14.464,5338.448,140.123,-33.996,1032.556,0.039,64.125,4.11,0.444
14.514,5345.412,138.424,-33.953,1035.761,0.039,64.062,4.109,0.444
14.564,5352.291,136.728,-33.911,1038.963,0.04,63.999,4.108,0.444
14.614,5359.085,135.033,-33.87,1042.161,0.04,63.937,4.107,0.444
14.664,5365.794,133.341,-33.828,1045.356,0.04,63.876,4.105,0.444
14.714,5372.419,131.65,-33.788,1048.549,0.04,63.814,4.104,0.444
14.764,5378.959,129.962,-33.748,1051.738,0.04,63.754,4.103,0.444
14.814,5385.415,128.276,-33.708,1054.924,0.04,63.693,4.101,0.444
14.864,5391.787,126.591,-33.669,1058.107,0.04,63.633,4.1,0.444
14.914,5398.074,124.909,-33.631,1061.287,0.041,63.574,4.099,0.443
14.964,5404.278,123.228,-33.593,1064.464,0.041,63.515,4.097,0.443
15.014,5410.397,121.549,-33.555,1067.639,0.041,63.456,4.096,0.443
15.064,5416.433,119.873,-33.519,1070.81,0.041,63.398,4.095,0.443
15.114,5422.385,118.197,-33.482,1073.979,0.041,63.34,4.093,0.443
15.164,5428.253,116.524,-33.446,1077.144,0.041,63.283,4.092,0.443
15.214,5434.037,114.853,-33.411,1080.307,0.041,63.226,4.09,0.443
15.264,5439.738,113.183,-33.376,1083.467,0.042,63.17,4.089,0.443
15.314,5445.355,111.515,-33.341,1086.624,0.042,63.114,4.087,0.443
15.364,5450.889,109.849,-33.307,1089.778,0.042,63.058,4.085,0.443
15.414,5456.34,108.185,-33.273,1092.93,0.042,63.003,4.084,0.443
15.464,5461.708,106.522,-33.24,1096.078,0.042,62.948,4.082,0.443
15.514,5466.992,104.861,-33.207,1099.224,0.042,62.894,4.08,0.443
15.564,5472.194,103.201,-33.174,1102.368,0.042,62.84,4.078,0.443
15.614,5477.313,101.543,-33.141,1105.508,0.043,62.787,4.076,0.443
15.664,5482.348,99.887,-33.109,1108.646,0.043,62.734,4.074,0.443
15.714,5487.301,98.232,-33.077,1111.782,0.043,62.681,4.071,0.443
15.764,5492.172,96.579,-33.045,1114.915,0.043,62.629,4.069,0.443
15.814,5496.959,94.928,-33.013,1118.045,0.043,62.577,4.066,0.443
15.864,5501.664,93.278,-32.982,1121.172,0.043,62.525,4.063,0.443
15.914,5506.287,91.63,-32.951,1124.297,0.043,62.474,4.06,0.443
15.964,5510.827,89.983,-32.92,1127.42,0.044,62.423,4.057,0.443
16.014,5515.285,88.338,-32.889,1130.539,0.044,62.372,4.054,0.443
16.064,5519.661,86.694,-32.859,1133.657,0.044,62.322,4.051,0.443
16.114,5523.955,85.052,-32.829,1136.772,0.044,62.272,4.048,0.443
