# L1420 (Up to date)
# 754 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (96.2 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,-1.407e-4,-0.028,-2.81,0,0,0,NaN,1.301
0.02,0.003,0.559,55.949,0,0,0,NaN,0.945
0.03,0.014,1.707,114.731,0,0,0,NaN,0.731
0.04,0.04,3.437,173.04,0,0,0,NaN,0.638
# Event LIFTOFF occurred at t=0.05 seconds
0.05,0.084,5.416,197.979,0,0,0,NaN,0.589
0.06,0.148,7.443,202.713,0,0,0,NaN,0.559
0.07,0.233,9.517,207.451,0,0,0,NaN,0.537
0.08,0.339,11.638,212.192,0,0,0,NaN,0.521
0.09,0.466,13.807,216.935,0,0,0,NaN,0.508
0.1,0.615,16.023,221.682,0,0,0,NaN,0.498
0.11,0.787,18.287,226.432,0,0,0,NaN,0.488
0.12,0.981,20.599,231.185,0,0,0,NaN,0.481
0.13,1.199,22.948,234.967,0,0,0,NaN,0.474
0.14,1.44,25.299,235.201,0,0,0,NaN,0.468
0.15,1.705,27.65,235.111,0,0,0,NaN,0.462
0.16,1.993,29.999,235.02,0,0,0,NaN,0.457
0.17,2.305,32.348,234.928,0,0,0,NaN,0.453
0.18,2.64,34.696,234.835,0,0,0,NaN,0.449
0.19,2.999,37.043,234.742,0,0,0,NaN,0.445
0.2,3.381,39.389,234.648,0,0,0,NaN,0.442
0.21,3.787,41.734,234.552,0,0,0,NaN,0.441
0.22,4.216,44.078,234.455,0,0,0,NaN,0.441
0.23,4.668,46.421,234.356,0,0,0,NaN,0.441
0.24,5.144,48.763,234.257,0,0,0,NaN,0.441
0.25,5.643,51.104,234.157,0,0,0,NaN,0.441
0.26,6.166,53.444,234.056,0,0,0,NaN,0.442
0.27,6.712,55.783,233.954,0,0,0,NaN,0.442
0.28,7.282,58.121,233.851,0,0,0,NaN,0.442
0.29,7.875,60.458,233.746,0,0,0,NaN,0.442
0.3,8.491,62.794,233.641,0,0,0,NaN,0.442
0.31,9.131,65.129,233.535,0,0,0,NaN,0.442
0.32,9.794,67.463,233.428,0,0,0,NaN,0.442
# Event LAUNCHROD occurred at t=0.33 seconds
0.33,10.48,69.795,233.32,0,0,0,NaN,0.442
0.345,11.553,73.293,233.206,7.811e-7,-180,1.05e-4,3.412,0.442
0.368,13.261,78.534,233.031,5.007e-6,-180,2.727e-4,3.417,0.442
0.401,16.044,86.385,232.76,1.871e-5,-180,5.431e-4,3.425,0.442
0.451,20.653,97.993,232.333,5.675e-5,-180,9.87e-4,3.438,0.442
0.501,25.842,109.569,231.718,1.183e-4,-180,0.001,3.45,0.442
0.551,31.611,121.161,232.029,2.058e-4,-180,0.002,3.463,0.443
0.601,37.96,132.82,233.353,3.217e-4,-179.999,0.003,3.476,0.443
0.651,44.894,144.545,234.659,4.684e-4,-179.999,0.003,3.489,0.443
0.701,52.416,156.334,235.945,6.488e-4,179.995,0.004,3.502,0.444
0.751,60.529,168.188,237.211,8.666e-4,179.979,0.005,3.515,0.444
0.801,69.236,180.104,238.456,0.001,179.953,0.006,3.529,0.444
0.851,78.541,192.082,239.68,0.001,179.92,0.007,3.543,0.445
0.901,88.446,204.121,240.882,0.002,179.881,0.008,3.556,0.445
0.951,98.954,216.219,242.061,0.002,179.843,0.009,3.57,0.446
1.001,110.069,228.376,243.222,0.003,179.81,0.01,3.584,0.446
1.051,121.794,240.608,244.717,0.003,179.778,0.012,3.599,0.447
1.101,134.132,252.926,246.427,0.004,179.747,0.014,3.614,0.447
1.151,147.088,265.328,248.113,0.005,179.713,0.016,3.63,0.448
1.201,160.667,277.815,249.775,0.005,179.674,0.018,3.645,0.449
1.251,174.872,290.384,251.412,0.006,179.636,0.02,3.66,0.449
1.301,189.707,303.035,253.022,0.008,179.607,0.023,3.676,0.45
1.351,205.177,315.765,254.606,0.009,179.59,0.026,3.692,0.451
1.401,221.286,328.574,256.161,0.01,179.583,0.029,3.708,0.451
1.451,238.037,341.46,257.688,0.012,179.585,0.032,3.724,0.452
1.501,255.434,354.422,259.182,0.013,179.59,0.035,3.741,0.453
1.551,273.479,367.372,258.922,0.015,179.595,0.038,3.758,0.454
1.601,292.169,380.234,257.153,0.017,179.596,0.042,3.774,0.455
1.651,311.5,393.006,255.348,0.019,179.586,0.045,3.791,0.456
1.701,331.467,405.687,253.508,0.022,179.559,0.048,3.809,0.457
1.751,352.066,418.276,251.633,0.024,179.518,0.052,3.826,0.458
1.801,373.293,430.769,249.723,0.027,179.466,0.055,3.843,0.459
1.851,395.141,443.166,247.779,0.03,179.409,0.059,3.861,0.46
1.901,417.607,455.465,245.801,0.033,179.356,0.063,3.879,0.461
1.951,440.685,467.664,243.79,0.036,179.317,0.068,3.897,0.462
2.001,464.371,479.762,241.745,0.039,179.299,0.072,3.915,0.463
2.051,488.658,491.716,238.833,0.043,179.299,0.077,3.932,0.464
2.101,513.538,503.483,235.088,0.047,179.31,0.082,3.949,0.465
2.151,539.002,515.062,231.314,0.051,179.32,0.087,3.967,0.466
2.201,565.04,526.452,227.512,0.056,179.322,0.091,3.984,0.467
2.251,591.643,537.651,223.683,0.061,179.318,0.096,4.002,0.469
2.301,618.8,548.657,219.828,0.065,179.315,0.101,4.019,0.47
2.351,646.504,559.47,215.95,0.071,179.317,0.106,4.037,0.471
2.401,674.743,570.088,212.047,0.076,179.326,0.111,4.055,0.472
2.451,703.508,580.51,208.124,0.082,179.335,0.117,4.073,0.473
2.501,732.789,590.739,204.234,0.088,179.343,0.122,4.091,0.474
2.551,762.578,600.805,200.967,0.094,179.352,0.127,4.108,0.475
2.601,792.866,610.715,197.839,0.1,179.365,0.133,4.126,0.477
2.651,823.646,620.468,194.693,0.107,179.385,0.138,4.143,0.478
2.701,854.909,630.064,191.532,0.114,179.413,0.143,4.161,0.479
2.751,886.649,639.501,188.357,0.122,179.439,0.149,4.179,0.48
2.801,918.856,648.778,185.167,0.129,179.456,0.154,4.198,0.481
2.851,951.523,657.896,181.965,0.137,179.464,0.16,4.216,0.482
2.901,984.642,666.853,178.751,0.145,179.47,0.166,4.235,0.483
2.951,1018.201,675.504,172.605,0.154,179.484,0.172,4.252,0.485
3.001,1052.168,683.186,153.251,0.162,179.505,0.178,4.268,0.486
3.051,1086.445,687.874,93.505,0.171,179.525,0.183,4.278,0.486
3.101,1120.858,688.664,15.777,0.181,179.536,0.187,4.285,0.486
3.151,1155.235,686.431,-44.453,0.19,179.542,0.19,4.286,0.486
3.201,1189.481,683.381,-60.754,0.2,179.548,0.193,4.285,0.486
# Event BURNOUT occurred at t=3.24 seconds
3.24,1215.906,680.533,-73.281,0.207,179.556,0.196,4.284,0.485
3.29,1249.835,676.601,-78.319,0.217,179.571,0.198,4.282,0.485
3.34,1283.567,672.7,-77.696,0.227,179.587,0.201,4.279,0.484
3.39,1317.105,668.831,-77.083,0.237,179.599,0.203,4.277,0.484
3.44,1350.451,664.992,-76.481,0.247,179.606,0.206,4.275,0.483
3.49,1383.605,661.183,-75.888,0.258,179.614,0.209,4.272,0.483
3.54,1416.569,657.403,-75.305,0.268,179.627,0.212,4.27,0.482
3.59,1449.346,653.652,-74.732,0.279,179.645,0.214,4.268,0.482
3.64,1481.935,649.93,-74.167,0.29,179.664,0.217,4.266,0.481
3.69,1514.339,646.235,-73.612,0.3,179.678,0.219,4.264,0.481
3.74,1546.559,642.568,-73.065,0.311,179.687,0.221,4.262,0.481
3.79,1578.596,638.929,-72.527,0.323,179.691,0.223,4.26,0.48
3.84,1610.452,635.315,-71.998,0.334,179.694,0.226,4.258,0.48
3.89,1642.128,631.729,-71.476,0.345,179.702,0.229,4.256,0.479
3.94,1673.626,628.168,-70.965,0.357,179.715,0.232,4.254,0.479
3.99,1704.946,624.632,-70.462,0.368,179.73,0.234,4.252,0.478
4.04,1736.089,621.121,-69.967,0.38,179.744,0.236,4.25,0.478
4.09,1767.058,617.635,-69.478,0.392,179.753,0.238,4.248,0.478
4.14,1797.853,614.173,-68.998,0.404,179.758,0.24,4.247,0.477
4.19,1828.476,610.735,-68.524,0.416,179.761,0.242,4.245,0.477
4.24,1858.927,607.321,-68.058,0.428,179.766,0.245,4.243,0.476
4.29,1889.208,603.929,-67.598,0.44,179.775,0.247,4.241,0.476
4.34,1919.32,600.561,-67.145,0.453,179.788,0.249,4.24,0.476
4.39,1949.265,597.215,-66.699,0.465,179.802,0.252,4.238,0.475
4.44,1979.042,593.891,-66.26,0.478,179.814,0.254,4.237,0.475
4.49,2008.654,590.589,-65.827,0.491,179.822,0.256,4.235,0.475
4.54,2038.101,587.308,-65.4,0.504,179.826,0.258,4.234,0.474
4.59,2067.385,584.049,-64.979,0.517,179.827,0.26,4.233,0.474
4.64,2096.507,580.81,-64.564,0.53,179.829,0.262,4.231,0.474
4.69,2125.467,577.592,-64.155,0.543,179.834,0.265,4.23,0.473
4.74,2154.266,574.394,-63.752,0.556,179.841,0.267,4.228,0.473
4.79,2182.906,571.217,-63.355,0.569,179.85,0.269,4.227,0.472
4.84,2211.388,568.059,-62.963,0.583,179.859,0.27,4.226,0.472
4.89,2239.713,564.92,-62.577,0.596,179.864,0.272,4.224,0.472
4.94,2267.881,561.801,-62.196,0.61,179.865,0.275,4.223,0.471
4.99,2295.893,558.701,-61.82,0.624,179.865,0.277,4.222,0.471
5.04,2323.751,555.619,-61.45,0.638,179.866,0.279,4.221,0.471
5.09,2351.455,552.556,-61.084,0.652,179.868,0.281,4.22,0.47
5.14,2379.007,549.511,-60.724,0.666,179.873,0.282,4.219,0.47
5.19,2406.407,546.483,-60.368,0.68,179.881,0.284,4.218,0.47
5.24,2433.655,543.474,-60.018,0.694,179.889,0.286,4.217,0.47
5.29,2460.754,540.481,-59.672,0.709,179.896,0.288,4.215,0.469
5.34,2487.704,537.506,-59.33,0.723,179.902,0.29,4.214,0.469
5.39,2514.505,534.548,-58.994,0.738,179.906,0.291,4.213,0.469
5.44,2541.159,531.607,-58.661,0.752,179.908,0.293,4.212,0.468
5.49,2567.666,528.682,-58.334,0.767,179.91,0.295,4.211,0.468
5.54,2594.027,525.773,-58.01,0.782,179.913,0.297,4.21,0.468
5.59,2620.244,522.881,-57.691,0.797,179.916,0.299,4.209,0.467
5.64,2646.316,520.004,-57.376,0.812,179.92,0.301,4.208,0.467
5.69,2672.244,517.143,-57.065,0.827,179.925,0.303,4.207,0.467
5.74,2698.03,514.298,-56.758,0.842,179.929,0.304,4.206,0.467
5.79,2723.675,511.468,-56.455,0.857,179.933,0.306,4.205,0.466
5.84,2749.177,508.652,-56.156,0.873,179.936,0.308,4.204,0.466
5.89,2774.54,505.852,-55.861,0.888,179.938,0.31,4.203,0.466
5.94,2799.763,503.066,-55.569,0.904,179.94,0.312,4.203,0.466
5.99,2824.847,500.295,-55.281,0.919,179.942,0.314,4.202,0.465
6.04,2849.793,497.538,-54.997,0.935,179.943,0.315,4.201,0.465
6.09,2874.601,494.795,-54.717,0.951,179.945,0.317,4.2,0.465
6.14,2899.272,492.066,-54.44,0.967,179.948,0.319,4.199,0.465
6.19,2923.808,489.351,-54.166,0.983,179.95,0.32,4.198,0.464
6.24,2948.208,486.65,-53.896,0.999,179.953,0.322,4.197,0.464
6.29,2972.473,483.961,-53.63,1.015,179.955,0.324,4.196,0.464
6.34,2996.604,481.287,-53.366,1.031,179.958,0.326,4.196,0.464
6.39,3020.602,478.625,-53.106,1.047,179.961,0.328,4.195,0.463
6.44,3044.467,475.976,-52.849,1.064,179.963,0.329,4.194,0.463
6.49,3068.2,473.34,-52.595,1.08,179.965,0.331,4.193,0.463
6.54,3091.801,470.716,-52.345,1.097,179.967,0.332,4.192,0.463
6.59,3115.271,468.105,-52.097,1.114,179.968,0.333,4.191,0.462
6.64,3138.612,465.507,-51.852,1.13,179.968,0.335,4.191,0.462
6.69,3161.822,462.92,-51.611,1.147,179.968,0.337,4.19,0.462
6.74,3184.904,460.345,-51.372,1.164,179.968,0.338,4.189,0.462
6.79,3207.857,457.783,-51.136,1.181,179.968,0.34,4.188,0.461
6.84,3230.682,455.232,-50.903,1.198,179.968,0.342,4.188,0.461
6.89,3253.38,452.692,-50.673,1.215,179.969,0.343,4.187,0.461
6.94,3275.952,450.164,-50.446,1.232,179.969,0.345,4.186,0.461
6.99,3298.397,447.648,-50.221,1.249,179.97,0.346,4.185,0.461
7.04,3320.717,445.142,-50,1.267,179.97,0.347,4.185,0.46
7.09,3342.911,442.648,-49.781,1.284,179.97,0.349,4.184,0.46
7.14,3364.982,440.164,-49.565,1.302,179.969,0.35,4.183,0.46
7.19,3386.928,437.691,-49.351,1.319,179.968,0.352,4.183,0.46
7.24,3408.751,435.229,-49.14,1.337,179.967,0.353,4.182,0.46
7.29,3430.451,432.777,-48.931,1.355,179.966,0.355,4.181,0.459
7.34,3452.029,430.336,-48.725,1.372,179.966,0.356,4.18,0.459
7.39,3473.485,427.905,-48.521,1.39,179.966,0.358,4.18,0.459
7.44,3494.819,425.484,-48.319,1.408,179.966,0.359,4.179,0.459
7.49,3516.033,423.073,-48.12,1.426,179.966,0.36,4.178,0.459
7.54,3537.127,420.672,-47.923,1.444,179.967,0.362,4.178,0.458
7.59,3558.101,418.28,-47.728,1.462,179.967,0.363,4.177,0.458
7.64,3578.955,415.899,-47.536,1.48,179.967,0.365,4.176,0.458
7.69,3599.691,413.527,-47.346,1.499,179.967,0.366,4.176,0.458
7.74,3620.308,411.164,-47.157,1.517,179.967,0.367,4.175,0.458
7.79,3640.807,408.811,-46.971,1.535,179.966,0.369,4.175,0.457
7.84,3661.189,406.467,-46.787,1.554,179.966,0.37,4.174,0.457
7.89,3681.454,404.132,-46.606,1.572,179.965,0.371,4.173,0.457
7.94,3701.602,401.806,-46.426,1.591,179.965,0.373,4.173,0.457
7.99,3721.635,399.489,-46.248,1.61,179.964,0.374,4.172,0.457
8.04,3741.552,397.181,-46.072,1.628,179.964,0.375,4.172,0.456
8.09,3761.353,394.882,-45.898,1.647,179.964,0.376,4.171,0.456
8.14,3781.04,392.592,-45.726,1.666,179.965,0.378,4.17,0.456
8.19,3800.612,390.31,-45.556,1.685,179.965,0.379,4.17,0.456
8.24,3820.071,388.036,-45.388,1.704,179.965,0.38,4.169,0.456
8.29,3839.416,385.771,-45.222,1.723,179.964,0.381,4.169,0.456
8.34,3858.648,383.514,-45.058,1.742,179.964,0.383,4.168,0.455
8.39,3877.768,381.265,-44.895,1.761,179.963,0.384,4.168,0.455
8.44,3896.775,379.024,-44.734,1.78,179.963,0.385,4.167,0.455
8.49,3915.67,376.791,-44.575,1.8,179.962,0.386,4.166,0.455
8.54,3934.454,374.567,-44.418,1.819,179.961,0.387,4.166,0.455
8.59,3953.127,372.35,-44.262,1.838,179.961,0.389,4.165,0.455
8.64,3971.689,370.14,-44.108,1.858,179.961,0.39,4.165,0.455
8.69,3990.141,367.939,-43.956,1.877,179.961,0.391,4.164,0.454
8.74,4008.483,365.745,-43.805,1.897,179.961,0.392,4.164,0.454
8.79,4026.716,363.558,-43.656,1.917,179.961,0.393,4.163,0.454
8.84,4044.839,361.379,-43.509,1.936,179.962,0.394,4.163,0.454
8.89,4062.854,359.207,-43.363,1.956,179.962,0.396,4.162,0.454
8.94,4080.76,357.043,-43.219,1.976,179.962,0.397,4.162,0.454
8.99,4098.558,354.885,-43.077,1.996,179.961,0.398,4.161,0.453
9.04,4116.249,352.735,-42.936,2.016,179.961,0.399,4.161,0.453
9.09,4133.832,350.592,-42.796,2.036,179.961,0.4,4.16,0.453
9.14,4151.308,348.455,-42.658,2.056,179.96,0.401,4.16,0.453
9.19,4168.677,346.326,-42.522,2.076,179.96,0.402,4.159,0.453
9.24,4185.941,344.203,-42.386,2.096,179.959,0.403,4.159,0.453
9.29,4203.098,342.087,-42.253,2.116,179.959,0.404,4.158,0.453
9.34,4220.15,339.978,-42.121,2.136,179.959,0.405,4.158,0.452
9.39,4237.096,337.875,-41.99,2.157,179.959,0.406,4.158,0.452
9.44,4253.937,335.779,-41.86,2.177,179.959,0.407,4.157,0.452
9.49,4270.674,333.689,-41.732,2.197,179.959,0.408,4.157,0.452
9.54,4287.306,331.606,-41.606,2.218,179.959,0.409,4.156,0.452
9.59,4303.835,329.529,-41.48,2.238,179.959,0.411,4.156,0.452
9.64,4320.259,327.458,-41.356,2.259,179.959,0.412,4.155,0.452
9.69,4336.58,325.393,-41.234,2.279,179.96,0.413,4.155,0.452
9.74,4352.799,323.334,-41.112,2.3,179.96,0.414,4.154,0.451
9.79,4368.914,321.282,-40.992,2.321,179.96,0.415,4.154,0.451
9.84,4384.927,319.235,-40.874,2.342,179.959,0.416,4.154,0.451
9.89,4400.837,317.194,-40.756,2.362,179.959,0.417,4.153,0.451
9.94,4416.646,315.159,-40.64,2.383,179.959,0.417,4.153,0.451
9.99,4432.354,313.13,-40.525,2.404,179.959,0.418,4.152,0.451
10.04,4447.959,311.107,-40.411,2.425,179.958,0.419,4.152,0.451
10.09,4463.464,309.089,-40.298,2.446,179.958,0.42,4.152,0.451
10.14,4478.868,307.077,-40.187,2.467,179.958,0.421,4.151,0.45
10.19,4494.172,305.07,-40.076,2.488,179.958,0.422,4.151,0.45
10.24,4509.376,303.069,-39.967,2.509,179.957,0.423,4.15,0.45
10.29,4524.479,301.074,-39.859,2.53,179.957,0.424,4.15,0.45
10.34,4539.483,299.083,-39.752,2.552,179.957,0.425,4.15,0.45
10.39,4554.388,297.099,-39.647,2.573,179.957,0.426,4.149,0.45
10.44,4569.193,295.119,-39.542,2.594,179.957,0.427,4.149,0.45
10.49,4583.9,293.144,-39.438,2.616,179.957,0.428,4.149,0.45
10.54,4598.508,291.175,-39.336,2.637,179.957,0.429,4.148,0.449
10.59,4613.017,289.211,-39.235,2.659,179.957,0.43,4.148,0.449
10.64,4627.429,287.251,-39.134,2.68,179.957,0.431,4.147,0.449
10.69,4641.742,285.297,-39.035,2.702,179.957,0.431,4.147,0.449
10.74,4655.958,283.348,-38.937,2.723,179.957,0.432,4.147,0.449
10.79,4670.077,281.403,-38.84,2.745,179.957,0.433,4.146,0.449
10.84,4684.099,279.464,-38.744,2.767,179.957,0.434,4.146,0.449
10.89,4698.024,277.529,-38.649,2.788,179.957,0.435,4.146,0.449
10.94,4711.852,275.599,-38.555,2.81,179.957,0.436,4.145,0.449
10.99,4725.584,273.674,-38.462,2.832,179.957,0.437,4.145,0.449
11.04,4739.219,271.753,-38.369,2.854,179.957,0.438,4.145,0.448
11.09,4752.759,269.837,-38.278,2.876,179.957,0.438,4.144,0.448
11.14,4766.203,267.925,-38.188,2.898,179.957,0.439,4.144,0.448
11.19,4779.552,266.018,-38.099,2.92,179.958,0.44,4.144,0.448
11.24,4792.805,264.115,-38.011,2.942,179.958,0.441,4.143,0.448
11.29,4805.963,262.217,-37.923,2.964,179.958,0.442,4.143,0.448
11.34,4819.027,260.323,-37.837,2.986,179.958,0.442,4.143,0.448
11.39,4831.996,258.433,-37.751,3.008,179.958,0.443,4.142,0.448
11.44,4844.87,256.548,-37.667,3.03,179.958,0.444,4.142,0.448
11.49,4857.65,254.666,-37.583,3.052,179.958,0.445,4.142,0.448
11.54,4870.337,252.789,-37.5,3.074,179.957,0.445,4.141,0.447
11.59,4882.929,250.916,-37.418,3.097,179.957,0.446,4.141,0.447
11.64,4895.428,249.047,-37.337,3.119,179.957,0.447,4.141,0.447
11.69,4907.834,247.183,-37.257,3.141,179.957,0.447,4.141,0.447
11.74,4920.147,245.322,-37.178,3.164,179.956,0.448,4.14,0.447
11.79,4932.366,243.465,-37.099,3.186,179.956,0.449,4.14,0.447
11.84,4944.493,241.612,-37.022,3.209,179.956,0.45,4.14,0.447
11.89,4956.528,239.763,-36.945,3.231,179.956,0.45,4.139,0.447
11.94,4968.47,237.917,-36.869,3.254,179.956,0.451,4.139,0.447
11.99,4980.319,236.076,-36.794,3.276,179.956,0.452,4.139,0.447
12.04,4992.077,234.238,-36.72,3.299,179.956,0.452,4.139,0.447
12.09,5003.743,232.404,-36.647,3.322,179.956,0.453,4.138,0.447
12.14,5015.318,230.573,-36.574,3.344,179.956,0.454,4.138,0.446
12.19,5026.801,228.746,-36.502,3.367,179.956,0.455,4.138,0.446
12.24,5038.192,226.923,-36.431,3.39,179.956,0.455,4.138,0.446
12.29,5049.493,225.103,-36.361,3.412,179.956,0.456,4.137,0.446
12.34,5060.703,223.287,-36.291,3.435,179.956,0.457,4.137,0.446
12.39,5071.822,221.474,-36.222,3.458,179.956,0.457,4.137,0.446
12.44,5082.85,219.665,-36.154,3.481,179.957,0.458,4.136,0.446
12.49,5093.788,217.859,-36.087,3.504,179.957,0.459,4.136,0.446
12.54,5104.636,216.056,-36.02,3.527,179.957,0.459,4.136,0.446
12.59,5115.394,214.257,-35.955,3.55,179.957,0.46,4.136,0.446
12.64,5126.062,212.46,-35.889,3.573,179.957,0.46,4.135,0.446
12.69,5136.64,210.668,-35.825,3.596,179.957,0.461,4.135,0.446
12.74,5147.129,208.878,-35.761,3.619,179.956,0.462,4.135,0.445
12.79,5157.528,207.091,-35.698,3.642,179.956,0.462,4.135,0.445
12.84,5167.838,205.308,-35.636,3.665,179.956,0.463,4.135,0.445
12.89,5178.059,203.528,-35.575,3.688,179.956,0.463,4.134,0.445
12.94,5188.191,201.751,-35.514,3.711,179.956,0.464,4.134,0.445
12.99,5198.234,199.976,-35.454,3.735,179.956,0.465,4.134,0.445
13.04,5208.188,198.205,-35.394,3.758,179.956,0.465,4.134,0.445
13.09,5218.054,196.437,-35.335,3.781,179.956,0.466,4.133,0.445
13.14,5227.832,194.672,-35.277,3.805,179.956,0.466,4.133,0.445
13.19,5237.522,192.909,-35.22,3.828,179.956,0.467,4.133,0.445
13.24,5247.123,191.15,-35.163,3.851,179.956,0.467,4.133,0.445
13.29,5256.637,189.393,-35.107,3.875,179.956,0.468,4.133,0.445
13.34,5266.062,187.639,-35.051,3.898,179.956,0.468,4.132,0.445
13.39,5275.401,185.888,-34.996,3.921,179.957,0.469,4.132,0.445
13.44,5284.651,184.139,-34.942,3.945,179.957,0.469,4.132,0.445
13.49,5293.815,182.394,-34.889,3.968,179.957,0.47,4.132,0.444
13.54,5302.891,180.65,-34.836,3.992,179.957,0.471,4.132,0.444
13.59,5311.88,178.91,-34.783,4.015,179.957,0.471,4.131,0.444
13.64,5320.782,177.172,-34.732,4.039,179.957,0.472,4.131,0.444
13.69,5329.597,175.437,-34.681,4.063,179.957,0.472,4.131,0.444
13.74,5338.325,173.704,-34.63,4.086,179.957,0.473,4.131,0.444
13.79,5346.967,171.974,-34.58,4.11,179.957,0.473,4.13,0.444
13.84,5355.523,170.246,-34.531,4.133,179.957,0.473,4.13,0.444
13.89,5363.992,168.521,-34.483,4.157,179.957,0.474,4.13,0.444
13.94,5372.375,166.798,-34.434,4.181,179.957,0.474,4.13,0.444
13.99,5380.672,165.077,-34.387,4.205,179.957,0.475,4.13,0.444
