# L1420-FRR (Up to date)
# 715 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (67 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.01,6.188e-5,0.012,1.243,0,0,0,NaN,1.435
0.02,0.004,0.693,68.112,0,0,0,NaN,0.939
0.03,0.017,2.043,135.01,0,0,0,NaN,0.742
0.04,0.048,4.057,201.374,0,0,0,NaN,0.652
# Event LIFTOFF occurred at t=0.05 seconds
0.05,0.1,6.354,229.77,0,0,0,NaN,0.604
0.06,0.175,8.705,235.173,0,0,0,NaN,0.575
0.07,0.274,11.11,240.58,0,0,0,NaN,0.554
0.08,0.398,13.569,245.99,0,0,0,NaN,0.537
0.09,0.546,16.083,251.404,0,0,0,NaN,0.524
0.1,0.72,18.65,256.822,0,0,0,NaN,0.514
0.11,0.919,21.272,262.244,0,0,0,NaN,0.505
0.12,1.145,23.948,267.669,0,0,0,NaN,0.497
0.13,1.398,26.667,271.99,0,0,0,NaN,0.49
0.14,1.679,29.389,272.271,0,0,0,NaN,0.483
0.15,1.986,32.111,272.182,0,0,0,NaN,0.478
0.16,2.321,34.831,272.093,0,0,0,NaN,0.473
0.17,2.683,37.55,272.002,0,0,0,NaN,0.469
0.18,3.072,40.269,271.91,0,0,0,NaN,0.465
0.19,3.488,42.986,271.815,0,0,0,NaN,0.464
0.2,3.932,45.703,271.718,0,0,0,NaN,0.464
0.21,4.402,48.418,271.62,0,0,0,NaN,0.464
0.22,4.9,51.133,271.52,0,0,0,NaN,0.464
0.23,5.425,53.846,271.419,0,0,0,NaN,0.464
0.24,5.977,56.559,271.316,0,0,0,NaN,0.464
0.25,6.556,59.27,271.212,0,0,0,NaN,0.464
0.26,7.162,61.981,271.106,0,0,0,NaN,0.464
0.27,7.796,64.69,270.999,0,0,0,NaN,0.465
0.28,8.456,67.398,270.889,0,0,0,NaN,0.465
0.29,9.143,70.106,270.779,0,0,0,NaN,0.465
0.3,9.858,72.812,270.667,0,0,0,NaN,0.465
# Event LAUNCHROD occurred at t=0.31 seconds
0.31,10.6,75.517,270.553,0,0,0,NaN,0.465
0.325,11.763,79.572,270.436,8.463e-7,-180,1.139e-4,2.306,0.465
0.348,13.622,85.65,270.255,5.436e-6,-180,2.964e-4,2.311,0.465
0.381,16.666,94.757,269.969,2.036e-5,-180,5.918e-4,2.319,0.465
0.431,21.74,108.221,269.508,6.187e-5,-180,0.001,2.332,0.465
0.481,27.487,121.651,268.821,1.292e-4,-180,0.002,2.344,0.465
0.531,33.905,135.064,268.474,2.251e-4,-180,0.002,2.357,0.466
0.581,40.995,148.543,269.776,3.524e-4,-179.999,0.003,2.37,0.466
0.631,48.761,162.096,271.246,5.137e-4,-179.999,0.004,2.383,0.467
0.681,57.206,175.723,272.683,7.119e-4,-179.997,0.004,2.397,0.467
0.731,66.335,189.42,274.085,9.511e-4,-179.999,0.005,2.41,0.467
0.781,76.15,203.186,275.453,0.001,179.989,0.006,2.424,0.468
0.831,86.655,217.02,276.784,0.002,179.981,0.007,2.438,0.468
0.881,97.853,230.92,278.077,0.002,179.983,0.009,2.453,0.469
0.931,109.749,244.884,279.333,0.002,179.995,0.01,2.467,0.47
0.981,122.343,258.909,280.549,0.003,-179.972,0.012,2.482,0.47
1.031,135.641,273.003,281.905,0.004,-179.905,0.013,2.497,0.471
1.081,149.646,287.187,283.701,0.004,-179.802,0.015,2.513,0.472
1.131,164.362,301.462,285.487,0.005,-179.673,0.018,2.529,0.473
1.181,179.794,315.825,287.232,0.006,-179.538,0.02,2.545,0.473
1.231,195.947,330.275,288.932,0.007,-179.419,0.023,2.561,0.474
1.281,212.824,344.808,290.588,0.008,-179.335,0.026,2.578,0.475
1.331,230.43,359.423,292.197,0.01,-179.29,0.029,2.595,0.476
1.381,248.768,374.118,293.759,0.011,-179.27,0.033,2.612,0.477
1.431,267.844,388.89,295.271,0.013,-179.26,0.036,2.63,0.478
1.481,287.659,403.736,296.732,0.015,-179.25,0.04,2.648,0.479
1.531,308.218,418.616,297.388,0.017,-179.238,0.043,2.666,0.48
1.581,329.519,433.394,295.305,0.019,-179.228,0.047,2.684,0.482
1.631,351.555,448.053,292.928,0.022,-179.221,0.051,2.702,0.483
1.681,374.321,462.593,290.496,0.024,-179.219,0.054,2.721,0.484
1.731,397.811,477.009,288.008,0.027,-179.226,0.058,2.74,0.485
1.781,422.019,491.3,285.467,0.03,-179.239,0.063,2.759,0.487
1.831,446.938,505.462,282.872,0.033,-179.259,0.067,2.778,0.488
1.881,472.562,519.492,280.225,0.037,-179.287,0.072,2.798,0.489
1.931,498.885,533.389,277.526,0.041,-179.322,0.077,2.817,0.491
1.981,525.898,547.15,274.776,0.045,-179.365,0.083,2.837,0.492
2.031,553.596,560.755,271.615,0.049,-179.419,0.088,2.857,0.493
2.081,581.968,574.132,267.027,0.053,-179.486,0.093,2.876,0.495
2.131,611.004,587.271,262.246,0.058,-179.571,0.098,2.896,0.496
2.181,640.69,600.169,257.425,0.063,-179.663,0.103,2.916,0.498
2.231,671.015,612.825,252.567,0.068,-179.749,0.108,2.936,0.499
2.281,701.967,625.237,247.674,0.074,-179.822,0.113,2.957,0.5
2.331,733.533,637.403,242.748,0.08,-179.88,0.119,2.978,0.502
2.381,765.701,649.322,237.792,0.086,-179.923,0.126,2.999,0.503
2.431,798.46,660.992,232.809,0.092,-179.95,0.132,3.021,0.505
2.481,831.795,672.412,227.8,0.099,-179.968,0.138,3.042,0.506
2.531,865.696,683.606,223.236,0.106,-179.988,0.143,3.063,0.508
2.581,900.151,694.597,219.163,0.113,179.991,0.148,3.084,0.509
2.631,935.151,705.383,215.071,0.121,179.969,0.154,3.105,0.51
2.681,970.685,715.964,210.96,0.129,179.957,0.16,3.126,0.512
2.731,1006.743,726.339,206.834,0.137,179.963,0.167,3.147,0.513
2.781,1043.314,736.507,202.694,0.146,179.98,0.174,3.168,0.515
2.831,1080.389,746.468,198.541,0.154,179.999,0.181,3.19,0.516
2.881,1117.956,756.221,194.379,0.164,-179.99,0.187,3.211,0.517
2.931,1156.006,765.746,189.821,0.173,-179.989,0.193,3.232,0.519
2.981,1194.51,774.426,172.956,0.183,-179.988,0.2,3.252,0.52
3.031,1233.392,780.842,127.791,0.193,-179.978,0.207,3.266,0.521
3.081,1272.483,782.774,38.518,0.204,-179.958,0.212,3.274,0.521
3.131,1311.562,780.405,-47.093,0.214,-179.94,0.216,3.277,0.521
3.181,1350.482,776.418,-79.274,0.225,-179.937,0.218,3.274,0.52
3.231,1389.183,771.631,-95.182,0.236,-179.951,0.221,3.271,0.52
# Event BURNOUT occurred at t=3.24 seconds
3.24,1395.931,770.712,-104.968,0.238,-179.954,0.221,3.271,0.52
3.253,1406.037,769.316,-106.137,0.241,-179.958,0.222,3.269,0.519
3.273,1421.163,767.232,-105.661,0.245,-179.964,0.222,3.268,0.519
3.302,1443.774,764.122,-104.956,0.252,-179.97,0.224,3.265,0.519
3.347,1477.52,759.496,-103.914,0.262,-179.97,0.227,3.261,0.518
3.397,1515.365,754.329,-102.762,0.273,-179.957,0.23,3.257,0.517
3.447,1552.954,749.219,-101.635,0.285,-179.939,0.233,3.252,0.517
3.497,1590.288,744.165,-100.531,0.297,-179.929,0.236,3.248,0.516
3.547,1627.371,739.166,-99.451,0.308,-179.93,0.238,3.244,0.515
3.597,1664.205,734.22,-98.395,0.32,-179.934,0.24,3.24,0.515
3.647,1700.794,729.326,-97.363,0.332,-179.935,0.242,3.236,0.514
3.697,1737.139,724.483,-96.352,0.345,-179.929,0.245,3.233,0.513
3.747,1773.243,719.69,-95.361,0.357,-179.92,0.247,3.229,0.513
3.797,1809.109,714.946,-94.39,0.369,-179.912,0.25,3.225,0.512
3.847,1844.738,710.251,-93.438,0.382,-179.907,0.253,3.222,0.511
3.897,1880.135,705.602,-92.505,0.395,-179.903,0.255,3.218,0.511
3.947,1915.299,701,-91.59,0.407,-179.897,0.257,3.215,0.51
3.997,1950.235,696.443,-90.693,0.42,-179.889,0.259,3.212,0.51
4.047,1984.944,691.93,-89.814,0.433,-179.881,0.262,3.208,0.509
4.097,2019.429,687.461,-88.951,0.446,-179.874,0.264,3.205,0.508
4.147,2053.691,683.035,-88.104,0.46,-179.868,0.267,3.202,0.508
4.197,2087.733,678.651,-87.274,0.473,-179.863,0.268,3.199,0.507
4.247,2121.557,674.307,-86.459,0.487,-179.858,0.27,3.196,0.507
4.297,2155.165,670.005,-85.659,0.5,-179.854,0.272,3.193,0.506
4.347,2188.558,665.741,-84.873,0.514,-179.852,0.275,3.19,0.506
4.397,2221.739,661.517,-84.103,0.528,-179.853,0.277,3.187,0.505
4.447,2254.71,657.331,-83.346,0.542,-179.856,0.28,3.185,0.505
4.497,2287.473,653.182,-82.603,0.556,-179.858,0.282,3.182,0.504
4.547,2320.029,649.07,-81.873,0.57,-179.859,0.284,3.179,0.504
4.597,2352.381,644.995,-81.157,0.584,-179.856,0.285,3.177,0.503
4.647,2384.529,640.954,-80.452,0.598,-179.852,0.287,3.174,0.503
4.697,2416.477,636.949,-79.761,0.613,-179.848,0.289,3.172,0.502
4.747,2448.225,632.978,-79.081,0.627,-179.845,0.291,3.17,0.502
4.797,2479.775,629.041,-78.414,0.642,-179.845,0.294,3.167,0.501
4.847,2511.13,625.137,-77.757,0.657,-179.847,0.295,3.165,0.501
4.897,2542.289,621.265,-77.112,0.671,-179.849,0.297,3.163,0.5
4.947,2573.257,617.425,-76.479,0.686,-179.851,0.299,3.16,0.5
4.997,2604.032,613.617,-75.855,0.701,-179.85,0.301,3.158,0.5
5.047,2634.619,609.84,-75.243,0.716,-179.847,0.303,3.156,0.499
5.097,2665.017,606.093,-74.64,0.732,-179.843,0.305,3.154,0.499
5.147,2695.228,602.375,-74.048,0.747,-179.84,0.307,3.152,0.498
5.197,2725.255,598.688,-73.465,0.762,-179.839,0.309,3.15,0.498
5.247,2755.098,595.029,-72.892,0.778,-179.839,0.31,3.148,0.498
5.297,2784.758,591.398,-72.328,0.793,-179.842,0.312,3.147,0.497
5.347,2814.238,587.796,-71.774,0.809,-179.845,0.314,3.145,0.497
5.397,2843.538,584.221,-71.228,0.825,-179.847,0.316,3.143,0.496
5.447,2872.661,580.673,-70.691,0.841,-179.848,0.317,3.141,0.496
5.497,2901.606,577.151,-70.163,0.856,-179.847,0.319,3.139,0.496
5.547,2930.376,573.656,-69.643,0.872,-179.846,0.321,3.138,0.495
5.597,2958.972,570.187,-69.131,0.889,-179.845,0.323,3.136,0.495
5.647,2987.395,566.743,-68.628,0.905,-179.845,0.325,3.135,0.494
5.697,3015.647,563.324,-68.132,0.921,-179.847,0.326,3.133,0.494
5.747,3043.728,559.93,-67.644,0.937,-179.85,0.328,3.132,0.494
5.797,3071.64,556.56,-67.164,0.954,-179.855,0.329,3.13,0.493
5.847,3099.384,553.213,-66.69,0.97,-179.86,0.331,3.129,0.493
5.897,3126.962,549.89,-66.225,0.987,-179.863,0.332,3.127,0.493
5.947,3154.374,546.591,-65.766,1.004,-179.866,0.334,3.126,0.492
5.997,3181.621,543.314,-65.314,1.02,-179.868,0.335,3.125,0.492
6.047,3208.706,540.059,-64.869,1.037,-179.869,0.336,3.123,0.492
6.097,3235.628,536.827,-64.43,1.054,-179.87,0.338,3.122,0.491
6.147,3262.389,533.616,-63.999,1.071,-179.872,0.339,3.121,0.491
6.197,3288.99,530.427,-63.574,1.088,-179.875,0.341,3.119,0.491
6.247,3315.432,527.259,-63.156,1.105,-179.877,0.343,3.118,0.49
6.297,3341.716,524.111,-62.744,1.122,-179.88,0.344,3.117,0.49
6.347,3367.843,520.984,-62.339,1.139,-179.883,0.346,3.116,0.49
6.397,3393.815,517.877,-61.939,1.157,-179.885,0.348,3.115,0.49
6.447,3419.631,514.79,-61.545,1.174,-179.887,0.349,3.113,0.489
6.497,3445.294,511.723,-61.157,1.192,-179.889,0.351,3.112,0.489
6.547,3470.804,508.674,-60.774,1.209,-179.892,0.352,3.111,0.489
6.597,3496.162,505.645,-60.397,1.227,-179.895,0.353,3.11,0.488
6.647,3521.369,502.635,-60.025,1.245,-179.898,0.354,3.109,0.488
6.697,3546.425,499.642,-59.658,1.262,-179.901,0.356,3.108,0.488
6.747,3571.333,496.669,-59.296,1.28,-179.905,0.357,3.107,0.488
6.797,3596.093,493.713,-58.94,1.298,-179.908,0.358,3.105,0.487
6.847,3620.705,490.775,-58.588,1.316,-179.912,0.36,3.104,0.487
6.897,3645.17,487.854,-58.242,1.334,-179.915,0.361,3.103,0.487
6.947,3669.49,484.95,-57.9,1.352,-179.918,0.363,3.102,0.486
6.997,3693.666,482.064,-57.562,1.37,-179.92,0.364,3.101,0.486
7.047,3717.697,479.194,-57.23,1.389,-179.923,0.366,3.1,0.486
7.097,3741.585,476.341,-56.902,1.407,-179.926,0.367,3.099,0.486
7.147,3765.331,473.504,-56.578,1.425,-179.929,0.369,3.098,0.485
7.197,3788.936,470.683,-56.259,1.444,-179.933,0.37,3.097,0.485
7.247,3812.4,467.878,-55.944,1.462,-179.936,0.371,3.096,0.485
7.297,3835.724,465.089,-55.633,1.481,-179.939,0.373,3.095,0.485
7.347,3858.909,462.315,-55.326,1.5,-179.943,0.374,3.094,0.484
7.397,3881.956,459.556,-55.024,1.518,-179.946,0.375,3.093,0.484
7.447,3904.865,456.812,-54.725,1.537,-179.949,0.377,3.092,0.484
7.497,3927.637,454.083,-54.43,1.556,-179.952,0.378,3.092,0.484
7.547,3950.273,451.369,-54.14,1.575,-179.954,0.379,3.091,0.483
7.597,3972.774,448.669,-53.853,1.594,-179.957,0.38,3.09,0.483
7.647,3995.141,445.984,-53.569,1.613,-179.959,0.382,3.089,0.483
7.697,4017.373,443.312,-53.29,1.632,-179.962,0.383,3.088,0.483
7.747,4039.472,440.655,-53.014,1.651,-179.964,0.384,3.087,0.483
7.797,4061.439,438.011,-52.742,1.67,-179.967,0.385,3.086,0.482
7.847,4083.273,435.38,-52.473,1.69,-179.97,0.386,3.085,0.482
7.897,4104.977,432.763,-52.207,1.709,-179.972,0.387,3.085,0.482
7.947,4126.55,430.16,-51.945,1.728,-179.975,0.389,3.084,0.482
7.997,4147.993,427.569,-51.687,1.748,-179.977,0.39,3.083,0.482
8.047,4169.307,424.991,-51.431,1.767,-179.98,0.391,3.082,0.481
8.097,4190.492,422.426,-51.179,1.787,-179.982,0.392,3.081,0.481
8.147,4211.55,419.873,-50.93,1.807,-179.984,0.394,3.08,0.481
8.197,4232.48,417.333,-50.684,1.826,-179.986,0.395,3.08,0.481
8.247,4253.283,414.805,-50.442,1.846,-179.987,0.396,3.079,0.481
8.297,4273.961,412.288,-50.202,1.866,-179.989,0.397,3.078,0.48
8.347,4294.512,409.784,-49.965,1.886,-179.99,0.399,3.077,0.48
8.397,4314.939,407.292,-49.731,1.906,-179.992,0.4,3.077,0.48
8.447,4335.242,404.811,-49.5,1.926,-179.994,0.401,3.076,0.48
8.497,4355.421,402.342,-49.272,1.946,-179.996,0.402,3.075,0.48
8.547,4375.476,399.884,-49.047,1.966,-179.998,0.403,3.074,0.479
8.597,4395.409,397.437,-48.824,1.986,180,0.404,3.074,0.479
8.647,4415.22,395.001,-48.605,2.006,179.997,0.405,3.073,0.479
8.697,4434.909,392.577,-48.388,2.027,179.995,0.406,3.072,0.479
8.747,4454.478,390.163,-48.173,2.047,179.994,0.407,3.072,0.479
8.797,4473.926,387.759,-47.961,2.067,179.992,0.408,3.071,0.478
8.847,4493.254,385.366,-47.752,2.088,179.992,0.409,3.07,0.478
8.897,4512.463,382.984,-47.545,2.108,179.991,0.41,3.07,0.478
8.947,4531.553,380.612,-47.341,2.129,179.991,0.411,3.069,0.478
8.997,4550.524,378.25,-47.139,2.15,179.991,0.413,3.068,0.478
9.047,4569.378,375.898,-46.94,2.17,179.99,0.414,3.068,0.478
9.097,4588.114,373.556,-46.743,2.191,179.99,0.415,3.067,0.477
9.147,4606.733,371.224,-46.548,2.212,179.989,0.416,3.066,0.477
9.197,4625.237,368.901,-46.355,2.232,179.988,0.417,3.066,0.477
9.247,4643.624,366.588,-46.165,2.253,179.987,0.418,3.065,0.477
9.297,4661.895,364.285,-45.978,2.274,179.986,0.419,3.065,0.477
9.347,4680.052,361.99,-45.792,2.295,179.984,0.42,3.064,0.477
9.397,4698.095,359.705,-45.609,2.316,179.983,0.421,3.063,0.476
9.447,4716.023,357.429,-45.427,2.337,179.981,0.422,3.063,0.476
9.497,4733.838,355.163,-45.248,2.358,179.98,0.422,3.062,0.476
9.547,4751.539,352.905,-45.071,2.38,179.979,0.423,3.061,0.476
9.597,4769.128,350.655,-44.896,2.401,179.978,0.424,3.061,0.476
9.647,4786.605,348.415,-44.723,2.422,179.977,0.425,3.06,0.476
9.697,4803.97,346.183,-44.552,2.443,179.977,0.426,3.06,0.476
9.747,4821.224,343.96,-44.383,2.465,179.977,0.427,3.059,0.475
9.797,4838.366,341.745,-44.216,2.486,179.976,0.428,3.059,0.475
9.847,4855.398,339.538,-44.051,2.507,179.976,0.429,3.058,0.475
9.897,4872.32,337.34,-43.888,2.529,179.976,0.43,3.058,0.475
9.947,4889.132,335.149,-43.727,2.55,179.976,0.431,3.057,0.475
9.997,4905.835,332.967,-43.568,2.572,179.975,0.432,3.057,0.475
10.047,4922.429,330.792,-43.41,2.594,179.975,0.433,3.056,0.475
