# L1420-5mph (Up to date)
# 751 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (96.5 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
16.84,5697.809,69.039,-32.496,410.177,0.045,21.349,3.932,0.442
16.89,5701.22,67.414,-32.473,411.244,0.045,21.328,3.918,0.442
16.94,5704.551,65.791,-32.451,412.309,0.045,21.308,3.903,0.442
16.99,5707.8,64.169,-32.428,413.374,0.045,21.287,3.886,0.442
17.04,5710.968,62.549,-32.406,414.438,0.045,21.266,3.869,0.442
17.09,5714.054,60.929,-32.384,415.501,0.045,21.245,3.85,0.442
17.14,5717.06,59.31,-32.362,416.563,0.046,21.223,3.83,0.442
17.19,5719.986,57.693,-32.34,417.623,0.046,21.201,3.808,0.442
17.24,5722.83,56.076,-32.318,418.683,0.046,21.179,3.785,0.442
17.29,5725.593,54.461,-32.297,419.741,0.046,21.156,3.76,0.442
17.34,5728.276,52.846,-32.275,420.798,0.046,21.133,3.733,0.442
17.39,5730.878,51.233,-32.253,421.854,0.046,21.109,3.704,0.442
17.44,5733.399,49.621,-32.23,422.909,0.046,21.086,3.673,0.442
17.49,5735.84,48.01,-32.208,423.963,0.047,21.061,3.64,0.442
17.54,5738.2,46.4,-32.186,425.015,0.047,21.036,3.605,0.442
17.59,5740.48,44.792,-32.163,426.067,0.047,21.011,3.568,0.442
17.64,5742.679,43.184,-32.139,427.116,0.047,20.985,3.528,0.441
17.69,5744.798,41.578,-32.116,428.165,0.047,20.959,3.486,0.441
17.74,5746.837,39.973,-32.092,429.212,0.047,20.932,3.441,0.441
17.79,5748.796,38.369,-32.067,430.258,0.047,20.904,3.394,0.441
17.84,5750.674,36.766,-32.042,431.303,0.048,20.875,3.344,0.441
17.89,5752.472,35.164,-32.016,432.346,0.048,20.846,3.292,0.442
17.94,5754.191,33.564,-31.989,433.387,0.048,20.816,3.237,0.444
17.99,5755.829,31.966,-31.961,434.427,0.048,20.785,3.179,0.445
18.04,5757.387,30.368,-31.931,435.466,0.048,20.754,3.12,0.447
18.09,5758.866,28.772,-31.9,436.503,0.048,20.721,3.058,0.449
18.14,5760.264,27.178,-31.868,437.538,0.048,20.687,2.994,0.45
18.19,5761.583,25.586,-31.833,438.571,0.049,20.652,2.928,0.452
18.24,5762.823,23.995,-31.795,439.603,0.049,20.616,2.861,0.454
18.29,5763.983,22.406,-31.755,440.633,0.049,20.579,2.792,0.455
18.34,5765.064,20.82,-31.712,441.661,0.049,20.541,2.723,0.457
18.39,5766.065,19.235,-31.665,442.687,0.049,20.501,2.654,0.459
18.44,5766.987,17.653,-31.614,443.711,0.049,20.459,2.585,0.46
18.49,5767.83,16.074,-31.558,444.733,0.049,20.417,2.517,0.462
18.54,5768.595,14.497,-31.506,445.753,0.05,20.372,2.45,0.463
18.59,5769.28,12.923,-31.467,446.77,0.05,20.328,2.384,0.465
18.64,5769.887,11.351,-31.422,447.785,0.05,20.282,2.321,0.466
18.69,5770.415,9.781,-31.37,448.798,0.05,20.236,2.261,0.467
18.74,5770.865,8.214,-31.312,449.809,0.05,20.19,2.203,0.468
18.79,5771.237,6.65,-31.246,450.817,0.05,20.142,2.15,0.469
18.84,5771.53,5.089,-31.171,451.823,0.05,20.093,2.1,0.47
18.89,5771.746,3.533,-31.088,452.827,0.051,20.042,2.055,0.471
18.94,5771.883,1.981,-30.996,453.827,0.051,19.99,2.014,0.471
18.99,5771.944,0.433,-30.894,454.825,0.051,19.936,1.978,0.472
# Event APOGEE occurred at t=19.04 seconds
19.04,5771.927,-1.109,-30.781,455.821,0.051,19.88,1.946,0.472
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=19.041 seconds
19.09,5771.833,-2.645,-30.657,456.813,0.051,19.821,1.919,0.472
19.095,5771.819,-2.808,-31.95,456.915,0.051,19.81,NaN,NaN
19.595,5766.423,-18.776,-31.936,466.543,0.052,18.702,NaN,NaN
20.095,5753.24,-33.957,-30.362,475.582,0.054,17.453,NaN,NaN
20.595,5732.774,-47.903,-27.892,483.919,0.055,15.895,NaN,NaN
21.075,5706.937,-59.684,-24.527,491.127,0.056,14.118,NaN,NaN
21.498,5679.837,-68.488,-20.819,496.733,0.057,12.397,NaN,NaN
21.919,5649.499,-75.853,-17.522,501.572,0.058,10.626,NaN,NaN
22.362,5614.452,-82.243,-14.411,505.871,0.059,8.766,NaN,NaN
22.852,5572.75,-87.856,-11.448,509.682,0.06,6.781,NaN,NaN
23.352,5527.742,-92.175,-8.637,512.601,0.061,4.896,NaN,NaN
23.852,5480.863,-95.343,-6.336,514.622,0.062,3.187,NaN,NaN
24.352,5432.621,-97.625,-4.565,515.836,0.063,1.669,NaN,NaN
24.852,5383.404,-99.244,-3.238,516.338,0.064,0.34,NaN,NaN
25.352,5333.499,-100.376,-2.264,516.22,0.064,0.811,NaN,NaN
25.852,5283.116,-101.156,-1.559,515.567,0.065,1.801,NaN,NaN
26.352,5232.406,-101.683,-1.054,514.456,0.066,2.646,NaN,NaN
26.852,5181.478,-102.03,-0.695,512.952,0.066,3.367,NaN,NaN
27.352,5130.408,-102.251,-0.441,511.116,0.067,3.978,NaN,NaN
27.852,5079.249,-102.383,-0.263,508.997,0.068,4.497,NaN,NaN
28.352,5028.041,-102.451,-0.137,506.639,0.068,4.935,NaN,NaN
28.852,4976.809,-102.476,-0.049,504.079,0.069,5.306,NaN,NaN
29.352,4925.573,-102.47,0.012,501.347,0.069,5.62,NaN,NaN
29.852,4874.345,-102.442,0.055,498.471,0.07,5.884,NaN,NaN
30.352,4823.134,-102.399,0.087,495.474,0.07,6.107,NaN,NaN
30.852,4771.949,-102.344,0.11,492.373,0.071,6.295,NaN,NaN
31.352,4720.793,-102.281,0.126,489.186,0.071,6.454,NaN,NaN
31.852,4669.669,-102.212,0.137,485.925,0.072,6.588,NaN,NaN
32.352,4618.581,-102.14,0.144,482.603,0.072,6.701,NaN,NaN
32.852,4567.53,-102.066,0.149,479.229,0.073,6.796,NaN,NaN
33.352,4516.516,-101.989,0.152,475.811,0.073,6.876,NaN,NaN
33.852,4465.541,-101.912,0.154,472.356,0.073,6.943,NaN,NaN
34.352,4414.604,-101.834,0.156,468.87,0.074,7,NaN,NaN
34.852,4363.706,-101.756,0.156,465.358,0.074,7.048,NaN,NaN
35.352,4312.848,-101.678,0.157,461.824,0.075,7.088,NaN,NaN
35.852,4262.028,-101.6,0.157,458.271,0.075,7.122,NaN,NaN
36.352,4211.248,-101.521,0.157,454.703,0.076,7.151,NaN,NaN
36.852,4160.507,-101.443,0.156,451.121,0.076,7.175,NaN,NaN
37.352,4109.805,-101.365,0.156,447.529,0.077,7.195,NaN,NaN
37.852,4059.142,-101.287,0.155,443.927,0.077,7.212,NaN,NaN
38.352,4008.517,-101.21,0.155,440.317,0.078,7.227,NaN,NaN
38.852,3957.932,-101.133,0.154,436.701,0.078,7.239,NaN,NaN
39.352,3907.385,-101.056,0.154,433.079,0.079,7.249,NaN,NaN
39.852,3856.876,-100.979,0.153,429.452,0.079,7.258,NaN,NaN
40.352,3806.405,-100.903,0.153,425.821,0.08,7.265,NaN,NaN
40.852,3755.973,-100.827,0.152,422.188,0.08,7.271,NaN,NaN
41.352,3705.579,-100.751,0.152,418.551,0.081,7.276,NaN,NaN
41.852,3655.222,-100.675,0.151,414.912,0.081,7.28,NaN,NaN
42.352,3604.903,-100.6,0.151,411.271,0.082,7.284,NaN,NaN
42.852,3554.622,-100.525,0.15,407.628,0.082,7.287,NaN,NaN
43.352,3504.378,-100.45,0.149,403.984,0.083,7.289,NaN,NaN
43.852,3454.172,-100.376,0.149,400.339,0.084,7.292,NaN,NaN
44.352,3404.002,-100.302,0.148,396.693,0.084,7.293,NaN,NaN
44.852,3353.87,-100.228,0.148,393.046,0.085,7.295,NaN,NaN
45.352,3303.774,-100.154,0.147,389.398,0.085,7.296,NaN,NaN
45.852,3253.716,-100.081,0.147,385.75,0.086,7.297,NaN,NaN
46.352,3203.694,-100.007,0.148,382.101,0.087,7.298,NaN,NaN
46.852,3153.709,-99.932,0.15,378.451,0.087,7.299,NaN,NaN
47.352,3103.762,-99.857,0.151,374.802,0.088,7.3,NaN,NaN
47.852,3053.852,-99.781,0.151,371.152,0.089,7.3,NaN,NaN
48.352,3003.981,-99.705,0.151,367.502,0.089,7.301,NaN,NaN
48.852,2954.147,-99.63,0.151,363.851,0.09,7.301,NaN,NaN
49.352,2904.351,-99.554,0.151,360.2,0.091,7.301,NaN,NaN
49.852,2854.593,-99.479,0.151,356.55,0.092,7.302,NaN,NaN
50.352,2804.873,-99.403,0.15,352.899,0.092,7.302,NaN,NaN
50.852,2755.19,-99.328,0.15,349.248,0.093,7.302,NaN,NaN
51.352,2705.544,-99.254,0.15,345.596,0.094,7.302,NaN,NaN
51.852,2655.936,-99.179,0.149,341.945,0.095,7.303,NaN,NaN
52.352,2606.365,-99.105,0.148,338.294,0.095,7.303,NaN,NaN
52.852,2556.831,-99.031,0.148,334.642,0.096,7.303,NaN,NaN
53.352,2507.334,-98.957,0.147,330.991,0.097,7.303,NaN,NaN
53.852,2457.874,-98.884,0.147,327.339,0.098,7.303,NaN,NaN
54.352,2408.45,-98.811,0.146,323.688,0.099,7.303,NaN,NaN
54.852,2359.063,-98.738,0.146,320.036,0.1,7.303,NaN,NaN
55.352,2309.712,-98.665,0.145,316.384,0.101,7.303,NaN,NaN
55.852,2260.398,-98.593,0.145,312.733,0.102,7.304,NaN,NaN
56.352,2211.12,-98.521,0.144,309.081,0.103,7.304,NaN,NaN
56.852,2161.877,-98.449,0.144,305.429,0.104,7.304,NaN,NaN
57.352,2112.671,-98.377,0.143,301.777,0.105,7.304,NaN,NaN
57.852,2063.5,-98.306,0.143,298.125,0.106,7.304,NaN,NaN
58.352,2014.365,-98.235,0.142,294.473,0.107,7.304,NaN,NaN
58.852,1965.266,-98.164,0.142,290.822,0.108,7.304,NaN,NaN
59.352,1916.201,-98.093,0.141,287.17,0.109,7.304,NaN,NaN
59.852,1867.172,-98.023,0.141,283.518,0.11,7.304,NaN,NaN
60.352,1818.178,-97.953,0.14,279.866,0.111,7.304,NaN,NaN
60.852,1769.219,-97.883,0.14,276.214,0.113,7.304,NaN,NaN
61.352,1720.295,-97.814,0.139,272.562,0.114,7.304,NaN,NaN
61.852,1671.406,-97.744,0.139,268.91,0.115,7.304,NaN,NaN
62.352,1622.551,-97.675,0.138,265.257,0.117,7.304,NaN,NaN
62.852,1573.731,-97.606,0.139,261.605,0.118,7.304,NaN,NaN
63.352,1524.945,-97.535,0.141,257.953,0.119,7.304,NaN,NaN
63.852,1476.195,-97.465,0.142,254.301,0.121,7.304,NaN,NaN
64.352,1427.481,-97.393,0.142,250.649,0.122,7.304,NaN,NaN
64.852,1378.802,-97.322,0.143,246.997,0.124,7.304,NaN,NaN
65.352,1330.159,-97.251,0.143,243.345,0.125,7.304,NaN,NaN
65.852,1281.551,-97.18,0.142,239.692,0.127,7.305,NaN,NaN
66.352,1232.979,-97.108,0.142,236.04,0.129,7.305,NaN,NaN
66.852,1184.443,-97.038,0.142,232.388,0.13,7.305,NaN,NaN
67.352,1135.942,-96.967,0.141,228.735,0.132,7.305,NaN,NaN
67.852,1087.476,-96.896,0.141,225.083,0.134,7.305,NaN,NaN
68.352,1039.045,-96.826,0.14,221.431,0.136,7.305,NaN,NaN
68.852,990.65,-96.756,0.14,217.778,0.138,7.305,NaN,NaN
69.352,942.289,-96.687,0.139,214.126,0.14,7.305,NaN,NaN
69.852,893.963,-96.617,0.139,210.474,0.142,7.305,NaN,NaN
70.352,845.672,-96.548,0.139,206.821,0.144,7.305,NaN,NaN
70.852,797.415,-96.479,0.138,203.169,0.146,7.305,NaN,NaN
71.352,749.193,-96.41,0.138,199.516,0.149,7.305,NaN,NaN
71.852,701.005,-96.341,0.137,195.864,0.151,7.305,NaN,NaN
72.352,652.851,-96.273,0.137,192.211,0.154,7.305,NaN,NaN
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=72.353 seconds
72.852,604.732,-96.205,0.136,188.559,0.156,7.305,NaN,NaN
72.854,604.549,-94.564,854.813,188.545,0.156,7.306,NaN,NaN
72.855,604.455,-93.74,824.822,188.537,0.156,7.306,NaN,NaN
72.856,604.361,-92.93,809.94,188.53,0.156,7.306,NaN,NaN
72.857,604.269,-92.134,795.453,188.523,0.156,7.306,NaN,NaN
72.858,604.177,-91.353,781.347,188.516,0.156,7.307,NaN,NaN
72.859,604.086,-90.585,767.609,188.508,0.156,7.307,NaN,NaN
72.86,603.996,-89.831,754.227,188.501,0.156,7.307,NaN,NaN
72.861,603.906,-89.09,741.188,188.494,0.156,7.307,NaN,NaN
72.862,603.818,-88.361,728.481,188.486,0.156,7.307,NaN,NaN
72.863,603.73,-87.645,716.094,188.479,0.156,7.308,NaN,NaN
72.864,603.642,-86.941,704.017,188.472,0.156,7.308,NaN,NaN
72.865,603.556,-86.249,692.239,188.464,0.156,7.308,NaN,NaN
72.866,603.47,-85.568,680.751,188.457,0.156,7.308,NaN,NaN
72.867,603.385,-84.899,669.543,188.45,0.156,7.308,NaN,NaN
72.868,603.3,-84.24,658.606,188.442,0.156,7.309,NaN,NaN
72.869,603.216,-83.592,647.932,188.435,0.156,7.309,NaN,NaN
72.87,603.133,-82.955,637.512,188.428,0.156,7.309,NaN,NaN
72.871,603.05,-82.327,627.337,188.421,0.156,7.309,NaN,NaN
72.872,602.968,-81.71,617.402,188.413,0.156,7.309,NaN,NaN
72.873,602.887,-81.102,607.697,188.406,0.156,7.31,NaN,NaN
72.874,602.806,-80.504,598.216,188.399,0.156,7.31,NaN,NaN
72.875,602.726,-79.915,588.952,188.391,0.156,7.31,NaN,NaN
72.876,602.646,-79.335,579.899,188.384,0.156,7.31,NaN,NaN
72.877,602.567,-78.764,571.049,188.377,0.156,7.31,NaN,NaN
72.878,602.489,-78.202,562.398,188.369,0.156,7.31,NaN,NaN
72.879,602.411,-77.648,553.939,188.362,0.156,7.311,NaN,NaN
72.88,602.333,-77.102,545.666,188.355,0.156,7.311,NaN,NaN
72.881,602.256,-76.565,537.574,188.347,0.156,7.311,NaN,NaN
72.882,602.18,-76.035,529.658,188.34,0.156,7.311,NaN,NaN
72.883,602.104,-75.513,521.913,188.333,0.157,7.311,NaN,NaN
72.884,602.029,-74.999,514.334,188.326,0.157,7.311,NaN,NaN
72.885,601.954,-74.492,506.915,188.318,0.157,7.311,NaN,NaN
72.886,601.88,-73.992,499.654,188.311,0.157,7.312,NaN,NaN
72.887,601.806,-73.5,492.544,188.304,0.157,7.312,NaN,NaN
72.888,601.733,-73.014,485.583,188.296,0.157,7.312,NaN,NaN
72.889,601.66,-72.535,478.765,188.289,0.157,7.312,NaN,NaN
72.89,601.588,-72.063,472.087,188.282,0.157,7.312,NaN,NaN
72.891,601.516,-71.598,465.546,188.274,0.157,7.312,NaN,NaN
72.892,601.445,-71.138,459.137,188.267,0.157,7.312,NaN,NaN
72.893,601.374,-70.686,452.857,188.26,0.157,7.313,NaN,NaN
72.894,601.303,-70.239,446.702,188.252,0.157,7.313,NaN,NaN
72.895,601.233,-69.798,440.669,188.245,0.157,7.313,NaN,NaN
72.896,601.164,-69.363,434.756,188.238,0.157,7.313,NaN,NaN
72.897,601.095,-68.934,428.958,188.23,0.157,7.313,NaN,NaN
72.898,601.026,-68.511,423.273,188.223,0.157,7.313,NaN,NaN
72.899,600.958,-68.094,417.698,188.216,0.157,7.313,NaN,NaN
72.9,600.89,-67.681,412.23,188.209,0.157,7.314,NaN,NaN
72.901,600.822,-67.274,406.866,188.201,0.157,7.314,NaN,NaN
72.902,600.755,-66.873,401.604,188.194,0.157,7.314,NaN,NaN
72.903,600.689,-66.476,396.442,188.187,0.157,7.314,NaN,NaN
72.904,600.622,-66.085,391.376,188.179,0.157,7.314,NaN,NaN
72.905,600.556,-65.699,386.404,188.172,0.157,7.314,NaN,NaN
72.906,600.491,-65.317,381.524,188.165,0.157,7.314,NaN,NaN
72.907,600.426,-64.94,376.734,188.157,0.157,7.314,NaN,NaN
72.908,600.361,-64.568,372.031,188.15,0.157,7.314,NaN,NaN
72.909,600.297,-64.201,367.414,188.143,0.157,7.315,NaN,NaN
72.91,600.233,-63.838,362.88,188.135,0.157,7.315,NaN,NaN
72.911,600.169,-63.48,358.427,188.128,0.157,7.315,NaN,NaN
72.912,600.106,-63.126,354.054,188.121,0.157,7.315,NaN,NaN
72.913,600.043,-62.776,349.758,188.113,0.157,7.315,NaN,NaN
72.914,599.98,-62.43,345.539,188.106,0.157,7.315,NaN,NaN
72.915,599.918,-62.089,341.392,188.099,0.157,7.315,NaN,NaN
72.916,599.856,-61.752,337.319,188.091,0.157,7.315,NaN,NaN
72.917,599.794,-61.418,333.315,188.084,0.157,7.315,NaN,NaN
72.918,599.733,-61.089,329.381,188.077,0.157,7.316,NaN,NaN
72.919,599.672,-60.763,325.514,188.07,0.157,7.316,NaN,NaN
72.92,599.612,-60.442,321.713,188.062,0.157,7.316,NaN,NaN
72.921,599.551,-60.124,317.976,188.055,0.157,7.316,NaN,NaN
72.922,599.491,-59.809,314.302,188.048,0.157,7.316,NaN,NaN
72.923,599.432,-59.499,310.69,188.04,0.157,7.316,NaN,NaN
72.924,599.372,-59.191,307.137,188.033,0.157,7.316,NaN,NaN
72.925,599.313,-58.888,303.644,188.026,0.157,7.316,NaN,NaN
72.926,599.255,-58.588,300.208,188.018,0.157,7.316,NaN,NaN
72.927,599.196,-58.291,296.828,188.011,0.157,7.316,NaN,NaN
72.928,599.138,-57.997,293.503,188.004,0.157,7.316,NaN,NaN
72.929,599.08,-57.706,290.232,187.996,0.157,7.317,NaN,NaN
72.93,599.021,-57.414,287.004,187.989,0.157,7.317,NaN,NaN
72.931,598.962,-57.12,283.776,187.981,0.157,7.317,NaN,NaN
72.932,598.902,-56.824,280.549,187.974,0.157,7.317,NaN,NaN
72.933,598.841,-56.527,277.322,187.966,0.157,7.317,NaN,NaN
72.935,598.78,-56.229,274.096,187.958,0.157,7.317,NaN,NaN
72.936,598.718,-55.929,270.87,187.95,0.157,7.317,NaN,NaN
72.937,598.655,-55.627,267.645,187.941,0.157,7.317,NaN,NaN
72.938,598.591,-55.324,264.421,187.933,0.157,7.317,NaN,NaN
72.939,598.527,-55.019,261.197,187.925,0.157,7.317,NaN,NaN
72.94,598.462,-54.713,257.974,187.916,0.157,7.317,NaN,NaN
72.941,598.396,-54.404,254.752,187.907,0.157,7.318,NaN,NaN
72.943,598.329,-54.095,251.53,187.898,0.157,7.318,NaN,NaN
72.944,598.261,-53.783,248.309,187.889,0.157,7.318,NaN,NaN
72.945,598.193,-53.47,245.089,187.879,0.157,7.318,NaN,NaN
72.947,598.123,-53.155,241.869,187.87,0.157,7.318,NaN,NaN
72.948,598.053,-52.838,238.65,187.86,0.157,7.318,NaN,NaN
72.949,597.982,-52.52,235.432,187.85,0.157,7.318,NaN,NaN
72.951,597.909,-52.199,232.215,187.84,0.157,7.318,NaN,NaN
72.952,597.836,-51.877,228.999,187.83,0.157,7.318,NaN,NaN
72.953,597.762,-51.552,225.783,187.819,0.157,7.318,NaN,NaN
72.955,597.686,-51.226,222.568,187.809,0.157,7.319,NaN,NaN
72.956,597.61,-50.898,219.355,187.798,0.157,7.319,NaN,NaN
72.958,597.533,-50.568,216.142,187.787,0.157,7.319,NaN,NaN
72.96,597.454,-50.235,212.93,187.775,0.157,7.319,NaN,NaN
72.961,597.374,-49.901,209.719,187.763,0.157,7.319,NaN,NaN
72.963,597.293,-49.564,206.509,187.751,0.157,7.319,NaN,NaN
72.964,597.211,-49.225,203.3,187.739,0.157,7.319,NaN,NaN
72.966,597.127,-48.884,200.092,187.727,0.157,7.319,NaN,NaN
72.968,597.042,-48.541,196.885,187.714,0.157,7.319,NaN,NaN
72.97,596.956,-48.195,193.679,187.701,0.157,7.319,NaN,NaN
72.971,596.868,-47.847,190.475,187.688,0.157,7.32,NaN,NaN
72.973,596.779,-47.497,187.271,187.674,0.157,7.32,NaN,NaN
72.975,596.688,-47.144,184.069,187.66,0.157,7.32,NaN,NaN
72.977,596.596,-46.788,180.868,187.645,0.157,7.32,NaN,NaN
72.979,596.502,-46.43,177.668,187.631,0.157,7.32,NaN,NaN
72.981,596.406,-46.07,174.47,187.616,0.157,7.32,NaN,NaN
72.983,596.309,-45.707,171.273,187.6,0.157,7.32,NaN,NaN
72.986,596.21,-45.34,168.078,187.584,0.157,7.32,NaN,NaN
72.988,596.109,-44.972,164.884,187.568,0.157,7.32,NaN,NaN
72.99,596.006,-44.6,161.691,187.551,0.157,7.321,NaN,NaN
72.992,595.901,-44.225,158.5,187.534,0.157,7.321,NaN,NaN
72.995,595.794,-43.848,155.311,187.516,0.157,7.321,NaN,NaN
72.997,595.685,-43.467,152.123,187.498,0.157,7.321,NaN,NaN
73,595.573,-43.083,148.937,187.479,0.157,7.321,NaN,NaN
73.003,595.459,-42.696,145.753,187.459,0.157,7.321,NaN,NaN
73.005,595.343,-42.306,142.571,187.439,0.157,7.321,NaN,NaN
73.008,595.224,-41.912,139.391,187.418,0.157,7.321,NaN,NaN
73.011,595.102,-41.515,136.213,187.397,0.157,7.322,NaN,NaN
73.014,594.978,-41.114,133.037,187.375,0.157,7.322,NaN,NaN
73.017,594.85,-40.71,129.863,187.352,0.157,7.322,NaN,NaN
73.02,594.72,-40.302,126.692,187.329,0.157,7.322,NaN,NaN
73.024,594.586,-39.89,123.523,187.304,0.157,7.322,NaN,NaN
73.027,594.449,-39.474,120.357,187.279,0.157,7.322,NaN,NaN
73.031,594.308,-39.054,117.193,187.253,0.157,7.322,NaN,NaN
73.035,594.164,-38.63,114.032,187.225,0.157,7.323,NaN,NaN
73.038,594.015,-38.201,110.874,187.197,0.157,7.323,NaN,NaN
73.042,593.863,-37.768,107.719,187.168,0.157,7.323,NaN,NaN
73.047,593.706,-37.331,104.567,187.137,0.157,7.323,NaN,NaN
73.051,593.544,-36.889,101.419,187.105,0.157,7.323,NaN,NaN
73.056,593.377,-36.442,98.274,187.072,0.157,7.323,NaN,NaN
73.06,593.205,-35.99,95.133,187.037,0.158,7.323,NaN,NaN
73.065,593.027,-35.533,91.996,187.001,0.158,7.324,NaN,NaN
73.07,592.844,-35.071,88.863,186.963,0.158,7.324,NaN,NaN
73.076,592.654,-34.603,85.735,186.923,0.158,7.324,NaN,NaN
73.082,592.457,-34.13,82.611,186.881,0.158,7.324,NaN,NaN
73.088,592.253,-33.65,79.492,186.837,0.158,7.324,NaN,NaN
73.094,592.04,-33.165,76.379,186.79,0.158,7.324,NaN,NaN
73.101,591.82,-32.674,73.272,186.741,0.158,7.325,NaN,NaN
73.108,591.589,-32.176,70.17,186.689,0.158,7.325,NaN,NaN
73.115,591.349,-31.671,67.075,186.634,0.158,7.325,NaN,NaN
73.123,591.098,-31.16,63.988,186.575,0.158,7.325,NaN,NaN
73.132,590.835,-30.641,60.908,186.513,0.158,7.325,NaN,NaN
73.141,590.559,-30.115,57.836,186.446,0.158,7.325,NaN,NaN
73.151,590.268,-29.582,54.773,186.375,0.158,7.326,NaN,NaN
73.161,589.961,-29.04,51.72,186.298,0.158,7.326,NaN,NaN
73.172,589.637,-28.491,48.678,186.216,0.158,7.326,NaN,NaN
73.185,589.292,-27.933,45.648,186.126,0.158,7.326,NaN,NaN
73.198,588.924,-27.366,42.63,186.029,0.158,7.326,NaN,NaN
73.212,588.531,-26.791,39.627,185.922,0.158,7.327,NaN,NaN
73.228,588.109,-26.207,36.641,185.805,0.159,7.327,NaN,NaN
73.246,587.652,-25.613,33.672,185.676,0.159,7.327,NaN,NaN
73.266,587.155,-25.011,30.724,185.533,0.159,7.327,NaN,NaN
73.288,586.612,-24.399,27.8,185.371,0.159,7.328,NaN,NaN
73.313,586.011,-23.778,24.902,185.189,0.159,7.328,NaN,NaN
73.341,585.342,-23.15,22.037,184.98,0.159,7.328,NaN,NaN
73.374,584.586,-22.514,19.209,184.737,0.159,7.329,NaN,NaN
73.413,583.72,-21.873,16.426,184.451,0.16,7.329,NaN,NaN
73.46,582.709,-21.23,13.699,184.107,0.16,7.329,NaN,NaN
73.518,581.496,-20.59,11.042,183.682,0.16,7.33,NaN,NaN
73.592,579.993,-19.961,8.476,183.139,0.161,7.33,NaN,NaN
73.692,578.035,-19.36,6.034,182.409,0.161,7.33,NaN,NaN
73.836,575.281,-18.816,3.77,181.351,0.162,7.331,NaN,NaN
74.074,570.853,-18.392,1.781,179.606,0.164,7.332,NaN,NaN
74.574,561.691,-18.256,0.272,175.94,0.167,7.332,NaN,NaN
75.074,552.538,-18.355,-0.198,172.274,0.171,7.332,NaN,NaN
75.574,543.38,-18.276,0.158,168.608,0.174,7.332,NaN,NaN
76.074,534.228,-18.332,-0.111,164.942,0.178,7.332,NaN,NaN
76.574,525.074,-18.285,0.093,161.276,0.182,7.332,NaN,NaN
77.074,515.923,-18.316,-0.062,157.609,0.186,7.332,NaN,NaN
77.574,506.772,-18.289,0.055,153.943,0.191,7.332,NaN,NaN
78.074,497.624,-18.305,-0.034,150.277,0.195,7.332,NaN,NaN
78.574,488.475,-18.288,0.034,146.611,0.2,7.332,NaN,NaN
79.074,479.329,-18.297,-0.017,142.945,0.205,7.332,NaN,NaN
79.574,470.183,-18.286,0.022,139.279,0.21,7.332,NaN,NaN
80.074,461.039,-18.29,-0.008,135.613,0.216,7.332,NaN,NaN
80.574,451.896,-18.283,0.015,131.946,0.222,7.332,NaN,NaN
81.074,442.754,-18.284,-0.003,128.28,0.228,7.332,NaN,NaN
81.574,433.613,-18.279,0.01,124.614,0.235,7.332,NaN,NaN
82.074,424.474,-18.279,5.577e-4,120.948,0.242,7.332,NaN,NaN
82.574,415.336,-18.275,0.008,117.282,0.249,7.332,NaN,NaN
83.074,406.199,-18.273,0.002,113.616,0.257,7.332,NaN,NaN
83.574,397.063,-18.27,0.007,109.95,0.265,7.332,NaN,NaN
84.074,387.928,-18.268,0.003,106.284,0.274,7.332,NaN,NaN
84.574,378.795,-18.265,0.006,102.617,0.284,7.332,NaN,NaN
85.074,369.662,-18.263,0.004,98.951,0.295,7.332,NaN,NaN
85.574,360.531,-18.261,0.005,95.285,0.306,7.332,NaN,NaN
86.074,351.402,-18.259,0.004,91.619,0.318,7.332,NaN,NaN
86.574,342.273,-18.256,0.005,87.953,0.331,7.332,NaN,NaN
87.074,333.145,-18.254,0.005,84.287,0.345,7.332,NaN,NaN
87.574,324.019,-18.251,0.005,80.621,0.361,7.332,NaN,NaN
88.074,314.894,-18.249,0.005,76.955,0.378,7.332,NaN,NaN
88.574,305.77,-18.247,0.005,73.289,0.396,7.332,NaN,NaN
89.074,296.648,-18.244,0.005,69.623,0.417,7.332,NaN,NaN
89.574,287.526,-18.242,0.005,65.957,0.44,7.332,NaN,NaN
90.074,278.406,-18.239,0.005,62.291,0.466,7.332,NaN,NaN
90.574,269.287,-18.237,0.005,58.624,0.495,7.332,NaN,NaN
91.074,260.169,-18.235,0.005,54.958,0.528,7.332,NaN,NaN
91.574,251.052,-18.232,0.005,51.292,0.565,7.332,NaN,NaN
92.074,241.937,-18.23,0.005,47.626,0.608,7.332,NaN,NaN
92.574,232.822,-18.227,0.005,43.961,0.659,7.332,NaN,NaN
93.074,223.709,-18.225,0.005,40.295,0.718,7.332,NaN,NaN
93.574,214.597,-18.223,0.005,36.629,0.79,7.332,NaN,NaN
94.074,205.486,-18.22,0.005,32.963,0.877,7.332,NaN,NaN
94.574,196.377,-18.218,0.005,29.297,0.987,7.332,NaN,NaN
