# L1420-15mph (Up to date)
# 824 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (75.4 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
15.978,5512.556,88.827,-32.897,1114.485,0.045,61.396,4.09,0.448
16.028,5516.956,87.183,-32.866,1117.553,0.045,61.345,4.086,0.448
16.078,5521.274,85.54,-32.836,1120.619,0.045,61.295,4.083,0.448
16.128,5525.51,83.899,-32.806,1123.683,0.045,61.245,4.08,0.448
16.178,5529.664,82.259,-32.776,1126.744,0.045,61.195,4.076,0.448
16.228,5533.736,80.621,-32.747,1129.802,0.046,61.145,4.072,0.448
16.278,5537.726,78.985,-32.717,1132.858,0.046,61.096,4.068,0.448
16.328,5541.635,77.35,-32.688,1135.912,0.046,61.047,4.064,0.448
16.378,5545.461,75.716,-32.66,1138.963,0.046,60.998,4.06,0.448
16.428,5549.206,74.084,-32.631,1142.011,0.046,60.95,4.056,0.448
16.478,5552.87,72.453,-32.603,1145.058,0.046,60.902,4.051,0.447
16.528,5556.452,70.823,-32.575,1148.102,0.046,60.854,4.047,0.447
16.578,5559.952,69.195,-32.547,1151.143,0.047,60.806,4.042,0.447
16.628,5563.371,67.569,-32.519,1154.182,0.047,60.759,4.037,0.447
16.678,5566.709,65.943,-32.492,1157.219,0.047,60.712,4.032,0.447
16.728,5569.966,64.319,-32.464,1160.253,0.047,60.666,4.027,0.447
16.778,5573.141,62.697,-32.437,1163.286,0.047,60.62,4.022,0.447
16.828,5576.235,61.076,-32.41,1166.315,0.047,60.574,4.016,0.447
16.878,5579.249,59.456,-32.384,1169.343,0.047,60.528,4.01,0.447
16.928,5582.181,57.837,-32.357,1172.368,0.048,60.483,4.004,0.447
16.978,5585.032,56.22,-32.331,1175.391,0.048,60.438,3.999,0.447
17.028,5587.803,54.604,-32.304,1178.412,0.048,60.393,3.992,0.447
17.078,5590.493,52.99,-32.278,1181.431,0.048,60.349,3.986,0.447
17.128,5593.102,51.376,-32.252,1184.447,0.048,60.305,3.98,0.447
17.178,5595.631,49.764,-32.227,1187.461,0.048,60.261,3.973,0.447
17.228,5598.078,48.154,-32.201,1190.473,0.048,60.218,3.967,0.447
17.278,5600.446,46.544,-32.176,1193.483,0.049,60.175,3.96,0.447
17.328,5602.733,44.936,-32.152,1196.491,0.049,60.132,3.954,0.447
17.378,5604.94,43.329,-32.127,1199.496,0.049,60.09,3.947,0.447
17.428,5607.066,41.723,-32.103,1202.499,0.049,60.048,3.94,0.447
17.478,5609.112,40.119,-32.079,1205.501,0.049,60.006,3.934,0.447
17.528,5611.078,38.516,-32.055,1208.5,0.049,59.965,3.927,0.447
17.578,5612.963,36.913,-32.032,1211.497,0.049,59.924,3.921,0.447
17.628,5614.769,35.312,-32.009,1214.493,0.05,59.884,3.914,0.447
17.678,5616.495,33.712,-31.987,1217.486,0.05,59.844,3.908,0.447
17.728,5618.14,32.114,-31.965,1220.477,0.05,59.804,3.902,0.447
17.778,5619.706,30.516,-31.944,1223.466,0.05,59.765,3.896,0.447
17.828,5621.192,28.919,-31.923,1226.453,0.05,59.727,3.89,0.447
17.878,5622.598,27.324,-31.903,1229.439,0.05,59.688,3.885,0.447
17.928,5623.924,25.729,-31.884,1232.422,0.05,59.651,3.879,0.447
17.978,5625.171,24.135,-31.865,1235.404,0.051,59.614,3.875,0.447
18.028,5626.338,22.542,-31.848,1238.384,0.051,59.577,3.87,0.447
18.078,5627.425,20.95,-31.831,1241.362,0.051,59.541,3.866,0.447
18.128,5628.433,19.359,-31.815,1244.338,0.051,59.506,3.863,0.447
18.178,5629.361,17.769,-31.8,1247.312,0.051,59.471,3.86,0.447
18.228,5630.21,16.179,-31.786,1250.285,0.051,59.436,3.857,0.447
18.278,5630.979,14.59,-31.773,1253.256,0.051,59.403,3.856,0.447
18.328,5631.669,13.002,-31.762,1256.225,0.052,59.369,3.855,0.447
18.378,5632.279,11.414,-31.751,1259.193,0.052,59.337,3.854,0.447
18.428,5632.81,9.827,-31.742,1262.159,0.052,59.305,3.855,0.447
18.478,5633.262,8.24,-31.735,1265.123,0.052,59.274,3.856,0.447
18.528,5633.634,6.653,-31.729,1268.086,0.052,59.243,3.858,0.447
18.578,5633.927,5.067,-31.724,1271.048,0.052,59.213,3.861,0.447
18.628,5634.141,3.481,-31.721,1274.007,0.052,59.183,3.865,0.447
18.678,5634.275,1.895,-31.72,1276.966,0.053,59.154,3.87,0.447
18.728,5634.33,0.309,-31.72,1279.923,0.053,59.126,3.876,0.447
# Event APOGEE occurred at t=18.778 seconds
18.778,5634.306,-1.277,-31.722,1282.879,0.053,59.098,3.883,0.447
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=18.779 seconds
18.828,5634.203,-2.863,-31.726,1285.833,0.053,59.071,3.891,0.447
18.832,5634.193,-2.972,-30.928,1286.039,0.053,58.947,NaN,NaN
18.932,5633.737,-6.078,-30.883,1291.791,0.053,55.422,NaN,NaN
19.037,5632.942,-9.172,-29.646,1297.4,0.054,52.067,NaN,NaN
19.158,5631.623,-12.622,-28.509,1303.485,0.054,48.491,NaN,NaN
19.298,5629.575,-16.47,-27.336,1310.044,0.054,44.692,NaN,NaN
19.465,5626.472,-20.818,-26.119,1317.143,0.055,40.614,NaN,NaN
19.665,5621.812,-25.782,-24.822,1324.824,0.055,36.196,NaN,NaN
19.908,5614.84,-31.478,-23.391,1333.052,0.056,31.373,NaN,NaN
20.205,5604.538,-37.93,-21.733,1341.585,0.056,26.122,NaN,NaN
20.557,5589.983,-44.867,-19.731,1349.794,0.057,20.576,NaN,NaN
20.948,5571.095,-51.642,-17.31,1356.769,0.058,15.06,NaN,NaN
21.362,5548.474,-57.678,-14.583,1361.921,0.059,9.84,NaN,NaN
21.799,5522.135,-62.835,-11.798,1365.149,0.059,4.928,NaN,NaN
22.276,5491.107,-67.189,-9.123,1366.377,0.06,0.221,NaN,NaN
22.776,5456.684,-70.506,-6.635,1365.431,0.061,4,NaN,NaN
23.276,5420.857,-72.8,-4.588,1362.552,0.062,7.516,NaN,NaN
23.776,5384.071,-74.344,-3.088,1358.072,0.062,10.405,NaN,NaN
24.276,5346.645,-75.36,-2.032,1352.283,0.063,12.751,NaN,NaN
24.776,5308.801,-76.015,-1.308,1345.435,0.063,14.641,NaN,NaN
25.276,5270.691,-76.426,-0.823,1337.736,0.064,16.154,NaN,NaN
25.776,5232.415,-76.677,-0.502,1329.357,0.065,17.361,NaN,NaN
26.276,5194.04,-76.823,-0.292,1320.436,0.065,18.322,NaN,NaN
26.776,5155.609,-76.901,-0.156,1311.085,0.066,19.084,NaN,NaN
27.276,5117.15,-76.935,-0.068,1301.392,0.066,19.689,NaN,NaN
27.776,5078.681,-76.941,-0.012,1291.427,0.067,20.168,NaN,NaN
28.276,5040.214,-76.929,0.024,1281.248,0.067,20.547,NaN,NaN
28.776,5001.755,-76.905,0.047,1270.9,0.068,20.848,NaN,NaN
29.276,4963.311,-76.874,0.062,1260.416,0.068,21.085,NaN,NaN
29.776,4924.883,-76.839,0.071,1249.827,0.069,21.273,NaN,NaN
30.276,4886.473,-76.8,0.077,1239.153,0.069,21.422,NaN,NaN
30.776,4848.083,-76.759,0.082,1228.412,0.07,21.54,NaN,NaN
31.276,4809.714,-76.716,0.086,1217.619,0.07,21.633,NaN,NaN
31.776,4771.367,-76.672,0.088,1206.785,0.071,21.706,NaN,NaN
32.276,4733.042,-76.628,0.089,1195.917,0.071,21.764,NaN,NaN
32.776,4694.74,-76.583,0.09,1185.023,0.072,21.81,NaN,NaN
33.276,4656.46,-76.538,0.09,1174.109,0.072,21.846,NaN,NaN
33.776,4618.202,-76.493,0.09,1163.179,0.073,21.875,NaN,NaN
34.276,4579.967,-76.448,0.09,1152.236,0.073,21.898,NaN,NaN
34.776,4541.754,-76.403,0.09,1141.283,0.074,21.915,NaN,NaN
35.276,4503.564,-76.358,0.09,1130.321,0.074,21.93,NaN,NaN
35.776,4465.396,-76.313,0.089,1119.354,0.075,21.941,NaN,NaN
36.276,4427.251,-76.269,0.089,1108.381,0.076,21.95,NaN,NaN
36.776,4389.128,-76.224,0.089,1097.405,0.076,21.956,NaN,NaN
37.276,4351.027,-76.18,0.089,1086.425,0.077,21.962,NaN,NaN
37.776,4312.948,-76.135,0.089,1075.443,0.078,21.966,NaN,NaN
38.276,4274.891,-76.091,0.088,1064.459,0.078,21.97,NaN,NaN
38.776,4236.857,-76.047,0.088,1053.474,0.079,21.972,NaN,NaN
39.276,4198.844,-76.003,0.088,1042.487,0.08,21.975,NaN,NaN
39.776,4160.853,-75.96,0.088,1031.499,0.08,21.976,NaN,NaN
40.276,4122.884,-75.916,0.087,1020.511,0.081,21.978,NaN,NaN
40.776,4084.937,-75.873,0.087,1009.522,0.082,21.979,NaN,NaN
41.276,4047.012,-75.829,0.087,998.532,0.082,21.979,NaN,NaN
41.776,4009.108,-75.786,0.087,987.542,0.083,21.98,NaN,NaN
42.276,3971.226,-75.743,0.086,976.552,0.084,21.981,NaN,NaN
42.776,3933.365,-75.7,0.086,965.562,0.085,21.981,NaN,NaN
43.276,3895.526,-75.657,0.086,954.571,0.086,21.981,NaN,NaN
43.776,3857.708,-75.614,0.086,943.58,0.086,21.982,NaN,NaN
44.276,3819.912,-75.571,0.085,932.59,0.087,21.982,NaN,NaN
44.776,3782.137,-75.529,0.085,921.599,0.088,21.982,NaN,NaN
45.276,3744.383,-75.487,0.085,910.608,0.089,21.982,NaN,NaN
45.776,3706.65,-75.444,0.085,899.616,0.09,21.982,NaN,NaN
46.276,3668.939,-75.402,0.084,888.625,0.091,21.982,NaN,NaN
46.776,3631.248,-75.36,0.084,877.634,0.092,21.982,NaN,NaN
47.276,3593.579,-75.318,0.084,866.643,0.093,21.983,NaN,NaN
47.776,3555.93,-75.276,0.084,855.652,0.094,21.983,NaN,NaN
48.276,3518.302,-75.235,0.083,844.66,0.095,21.983,NaN,NaN
48.776,3480.696,-75.193,0.083,833.669,0.096,21.983,NaN,NaN
49.276,3443.109,-75.151,0.083,822.678,0.097,21.983,NaN,NaN
49.776,3405.544,-75.11,0.083,811.686,0.098,21.983,NaN,NaN
50.276,3367.999,-75.069,0.083,800.695,0.099,21.983,NaN,NaN
50.776,3330.475,-75.028,0.082,789.703,0.1,21.983,NaN,NaN
51.276,3292.972,-74.987,0.082,778.712,0.102,21.983,NaN,NaN
51.776,3255.488,-74.946,0.082,767.721,0.103,21.983,NaN,NaN
52.276,3218.026,-74.904,0.083,756.729,0.104,21.983,NaN,NaN
52.776,3180.584,-74.862,0.084,745.738,0.105,21.983,NaN,NaN
53.276,3143.164,-74.819,0.085,734.746,0.107,21.983,NaN,NaN
53.776,3105.765,-74.777,0.085,723.755,0.108,21.983,NaN,NaN
54.276,3068.387,-74.734,0.085,712.763,0.11,21.983,NaN,NaN
54.776,3031.031,-74.691,0.085,701.772,0.111,21.983,NaN,NaN
55.276,2993.696,-74.649,0.085,690.78,0.113,21.983,NaN,NaN
55.776,2956.382,-74.606,0.085,679.789,0.114,21.983,NaN,NaN
56.276,2919.089,-74.564,0.085,668.797,0.116,21.983,NaN,NaN
56.776,2881.818,-74.522,0.085,657.806,0.118,21.983,NaN,NaN
57.276,2844.568,-74.48,0.084,646.814,0.119,21.983,NaN,NaN
57.776,2807.338,-74.438,0.084,635.823,0.121,21.983,NaN,NaN
58.276,2770.13,-74.396,0.084,624.831,0.123,21.983,NaN,NaN
58.776,2732.943,-74.354,0.084,613.84,0.125,21.983,NaN,NaN
59.276,2695.776,-74.312,0.083,602.848,0.127,21.983,NaN,NaN
59.776,2658.631,-74.271,0.083,591.857,0.129,21.983,NaN,NaN
60.276,2621.506,-74.229,0.083,580.865,0.131,21.983,NaN,NaN
60.776,2584.401,-74.188,0.083,569.873,0.133,21.983,NaN,NaN
61.276,2547.318,-74.146,0.082,558.882,0.136,21.983,NaN,NaN
61.776,2510.255,-74.105,0.082,547.89,0.138,21.983,NaN,NaN
62.276,2473.213,-74.064,0.082,536.899,0.141,21.983,NaN,NaN
62.776,2436.191,-74.023,0.082,525.907,0.143,21.983,NaN,NaN
63.276,2399.189,-73.983,0.082,514.915,0.146,21.983,NaN,NaN
63.776,2362.208,-73.942,0.081,503.924,0.149,21.983,NaN,NaN
64.276,2325.247,-73.901,0.081,492.932,0.152,21.983,NaN,NaN
64.776,2288.306,-73.861,0.081,481.94,0.155,21.983,NaN,NaN
65.276,2251.386,-73.821,0.081,470.949,0.159,21.983,NaN,NaN
65.776,2214.486,-73.78,0.08,459.957,0.162,21.983,NaN,NaN
66.276,2177.606,-73.74,0.08,448.965,0.166,21.983,NaN,NaN
66.776,2140.746,-73.7,0.08,437.974,0.169,21.983,NaN,NaN
67.276,2103.905,-73.66,0.08,426.982,0.173,21.983,NaN,NaN
67.776,2067.085,-73.621,0.08,415.99,0.178,21.983,NaN,NaN
68.276,2030.285,-73.581,0.079,404.999,0.182,21.984,NaN,NaN
68.776,1993.504,-73.541,0.079,394.007,0.187,21.984,NaN,NaN
69.276,1956.744,-73.502,0.079,383.015,0.192,21.984,NaN,NaN
69.776,1920.002,-73.462,0.079,372.024,0.197,21.984,NaN,NaN
70.276,1883.281,-73.423,0.079,361.032,0.202,21.984,NaN,NaN
70.776,1846.579,-73.384,0.078,350.04,0.208,21.984,NaN,NaN
71.276,1809.897,-73.345,0.078,339.048,0.215,21.984,NaN,NaN
71.776,1773.234,-73.306,0.078,328.057,0.221,21.984,NaN,NaN
72.276,1736.591,-73.267,0.078,317.065,0.229,21.984,NaN,NaN
72.776,1699.967,-73.228,0.078,306.073,0.236,21.984,NaN,NaN
73.276,1663.363,-73.19,0.077,295.081,0.245,21.984,NaN,NaN
73.776,1626.778,-73.151,0.077,284.09,0.253,21.984,NaN,NaN
74.276,1590.212,-73.112,0.078,273.098,0.263,21.984,NaN,NaN
74.776,1553.666,-73.073,0.079,262.106,0.274,21.984,NaN,NaN
75.276,1517.139,-73.033,0.08,251.114,0.285,21.984,NaN,NaN
75.776,1480.633,-72.993,0.08,240.123,0.297,21.984,NaN,NaN
76.276,1444.147,-72.952,0.08,229.131,0.311,21.984,NaN,NaN
76.776,1407.681,-72.912,0.08,218.139,0.326,21.984,NaN,NaN
77.276,1371.235,-72.872,0.08,207.147,0.342,21.984,NaN,NaN
77.776,1334.809,-72.832,0.08,196.156,0.361,21.984,NaN,NaN
78.276,1298.403,-72.792,0.08,185.164,0.381,21.984,NaN,NaN
78.776,1262.016,-72.752,0.08,174.172,0.405,21.984,NaN,NaN
79.276,1225.65,-72.712,0.079,163.181,0.431,21.984,NaN,NaN
79.776,1189.304,-72.673,0.079,152.189,0.461,21.984,NaN,NaN
80.276,1152.977,-72.633,0.079,141.197,0.496,21.984,NaN,NaN
80.776,1116.671,-72.594,0.079,130.206,0.536,21.984,NaN,NaN
81.276,1080.384,-72.555,0.079,119.214,0.585,21.984,NaN,NaN
81.776,1044.116,-72.515,0.078,108.223,0.643,21.984,NaN,NaN
82.276,1007.868,-72.476,0.078,97.232,0.714,21.984,NaN,NaN
82.776,971.64,-72.437,0.078,86.241,0.803,21.984,NaN,NaN
83.276,935.431,-72.398,0.078,75.25,0.918,21.984,NaN,NaN
83.776,899.241,-72.36,0.078,64.259,1.073,21.984,NaN,NaN
84.276,863.071,-72.321,0.077,53.27,1.291,21.984,NaN,NaN
84.776,826.921,-72.282,0.077,42.281,1.623,21.984,NaN,NaN
85.276,790.789,-72.244,0.077,31.295,2.188,21.984,NaN,NaN
85.776,754.677,-72.205,0.077,20.315,3.365,21.984,NaN,NaN
86.276,718.584,-72.167,0.077,9.364,7.299,21.984,NaN,NaN
86.776,682.51,-72.129,0.076,2.077,145.144,21.984,NaN,NaN
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=86.777 seconds
87.276,646.455,-72.091,0.076,12.751,174.671,21.984,NaN,NaN
87.278,646.33,-70.45,939.403,12.79,174.687,21.985,NaN,NaN
87.279,646.26,-69.555,895.689,12.812,174.696,21.985,NaN,NaN
87.28,646.191,-68.682,872.248,12.833,174.705,21.985,NaN,NaN
87.281,646.123,-67.833,849.708,12.855,174.714,21.985,NaN,NaN
87.282,646.055,-67.005,828.024,12.877,174.723,21.985,NaN,NaN
87.283,645.989,-66.197,807.153,12.899,174.732,21.985,NaN,NaN
87.284,645.923,-65.41,787.055,12.921,174.741,21.986,NaN,NaN
87.285,645.858,-64.643,767.692,12.943,174.75,21.986,NaN,NaN
87.286,645.794,-63.894,749.028,12.965,174.759,21.986,NaN,NaN
87.287,645.73,-63.163,731.03,12.987,174.768,21.986,NaN,NaN
87.288,645.667,-62.449,713.667,13.009,174.777,21.986,NaN,NaN
87.289,645.605,-61.752,696.91,13.03,174.786,21.986,NaN,NaN
87.29,645.544,-61.071,680.729,13.052,174.795,21.987,NaN,NaN
87.291,645.483,-60.406,665.099,13.074,174.803,21.987,NaN,NaN
87.292,645.423,-59.756,649.996,13.096,174.812,21.987,NaN,NaN
87.293,645.364,-59.121,635.395,13.118,174.821,21.987,NaN,NaN
87.294,645.305,-58.5,621.275,13.14,174.829,21.987,NaN,NaN
87.295,645.247,-57.892,607.614,13.162,174.838,21.987,NaN,NaN
87.296,645.189,-57.298,594.394,13.184,174.847,21.987,NaN,NaN
87.297,645.132,-56.716,581.595,13.206,174.855,21.988,NaN,NaN
87.298,645.076,-56.147,569.199,13.228,174.864,21.988,NaN,NaN
87.299,645.02,-55.59,557.19,13.249,174.872,21.988,NaN,NaN
87.3,644.964,-55.044,545.551,13.271,174.881,21.988,NaN,NaN
87.301,644.91,-54.51,534.268,13.293,174.889,21.988,NaN,NaN
87.302,644.855,-53.986,523.326,13.315,174.898,21.988,NaN,NaN
87.303,644.802,-53.474,512.712,13.337,174.906,21.988,NaN,NaN
87.304,644.748,-52.971,502.412,13.359,174.915,21.988,NaN,NaN
87.305,644.696,-52.479,492.415,13.381,174.923,21.989,NaN,NaN
87.306,644.643,-51.996,482.708,13.403,174.931,21.989,NaN,NaN
87.307,644.592,-51.523,473.28,13.425,174.94,21.989,NaN,NaN
87.308,644.54,-51.059,464.121,13.447,174.948,21.989,NaN,NaN
87.309,644.49,-50.604,455.221,13.468,174.956,21.989,NaN,NaN
87.31,644.439,-50.157,446.57,13.49,174.964,21.989,NaN,NaN
87.311,644.389,-49.719,438.158,13.512,174.973,21.989,NaN,NaN
87.312,644.34,-49.289,429.977,13.534,174.981,21.989,NaN,NaN
87.313,644.291,-48.867,422.019,13.556,174.989,21.989,NaN,NaN
87.314,644.242,-48.453,414.275,13.578,174.997,21.989,NaN,NaN
87.315,644.194,-48.046,406.738,13.6,175.005,21.989,NaN,NaN
87.316,644.146,-47.646,399.4,13.622,175.013,21.99,NaN,NaN
87.317,644.098,-47.254,392.255,13.644,175.021,21.99,NaN,NaN
87.318,644.051,-46.869,385.296,13.666,175.029,21.99,NaN,NaN
87.319,644.005,-46.49,378.517,13.688,175.037,21.99,NaN,NaN
87.32,643.958,-46.118,371.911,13.709,175.045,21.99,NaN,NaN
87.321,643.912,-45.753,365.472,13.731,175.053,21.99,NaN,NaN
87.322,643.867,-45.394,359.195,13.753,175.061,21.99,NaN,NaN
87.323,643.822,-45.041,353.074,13.775,175.069,21.99,NaN,NaN
87.324,643.777,-44.694,347.105,13.797,175.077,21.99,NaN,NaN
87.325,643.732,-44.352,341.282,13.819,175.085,21.99,NaN,NaN
87.326,643.688,-44.017,335.601,13.841,175.092,21.99,NaN,NaN
87.327,643.644,-43.687,330.057,13.863,175.1,21.99,NaN,NaN
87.328,643.601,-43.362,324.645,13.885,175.108,21.991,NaN,NaN
87.329,643.557,-43.043,319.362,13.907,175.116,21.991,NaN,NaN
87.33,643.515,-42.728,314.203,13.929,175.123,21.991,NaN,NaN
87.331,643.472,-42.419,309.165,13.95,175.131,21.991,NaN,NaN
87.332,643.43,-42.115,304.244,13.972,175.139,21.991,NaN,NaN
87.333,643.388,-41.816,299.436,13.994,175.146,21.991,NaN,NaN
87.334,643.346,-41.521,294.738,14.016,175.154,21.991,NaN,NaN
87.335,643.305,-41.231,290.146,14.038,175.162,21.991,NaN,NaN
87.336,643.264,-40.945,285.657,14.06,175.169,21.991,NaN,NaN
87.337,643.223,-40.664,281.269,14.082,175.177,21.991,NaN,NaN
87.338,643.182,-40.387,276.977,14.104,175.184,21.991,NaN,NaN
87.339,643.142,-40.114,272.781,14.126,175.192,21.991,NaN,NaN
87.34,643.102,-39.845,268.675,14.148,175.199,21.991,NaN,NaN
87.341,643.062,-39.581,264.659,14.17,175.207,21.991,NaN,NaN
87.342,643.023,-39.32,260.729,14.191,175.214,21.991,NaN,NaN
87.343,642.984,-39.063,256.883,14.213,175.222,21.992,NaN,NaN
87.344,642.945,-38.81,253.119,14.235,175.229,21.992,NaN,NaN
87.345,642.906,-38.561,249.434,14.257,175.236,21.992,NaN,NaN
87.346,642.868,-38.315,245.826,14.279,175.244,21.992,NaN,NaN
87.347,642.829,-38.072,242.293,14.301,175.251,21.992,NaN,NaN
87.348,642.792,-37.834,238.833,14.323,175.258,21.992,NaN,NaN
87.349,642.754,-37.598,235.444,14.345,175.265,21.992,NaN,NaN
87.35,642.716,-37.366,232.124,14.367,175.273,21.992,NaN,NaN
87.351,642.679,-37.135,228.871,14.389,175.28,21.992,NaN,NaN
87.352,642.641,-36.903,225.656,14.411,175.287,21.992,NaN,NaN
87.353,642.602,-36.669,222.441,14.434,175.295,21.992,NaN,NaN
87.354,642.563,-36.434,219.227,14.458,175.303,21.992,NaN,NaN
87.355,642.523,-36.198,216.014,14.482,175.31,21.992,NaN,NaN
87.357,642.483,-35.96,212.803,14.506,175.318,21.992,NaN,NaN
87.358,642.442,-35.72,209.592,14.532,175.327,21.992,NaN,NaN
87.359,642.4,-35.479,206.382,14.557,175.335,21.992,NaN,NaN
87.36,642.358,-35.236,203.173,14.583,175.343,21.992,NaN,NaN
87.361,642.315,-34.992,199.965,14.61,175.352,21.992,NaN,NaN
87.363,642.271,-34.746,196.758,14.637,175.36,21.993,NaN,NaN
87.364,642.227,-34.499,193.552,14.666,175.369,21.993,NaN,NaN
87.365,642.182,-34.25,190.348,14.694,175.378,21.993,NaN,NaN
87.367,642.136,-33.999,187.144,14.724,175.388,21.993,NaN,NaN
87.368,642.09,-33.746,183.942,14.754,175.397,21.993,NaN,NaN
87.369,642.043,-33.491,180.741,14.785,175.407,21.993,NaN,NaN
87.371,641.994,-33.235,177.542,14.816,175.417,21.993,NaN,NaN
87.372,641.945,-32.977,174.343,14.849,175.427,21.993,NaN,NaN
87.374,641.895,-32.716,171.147,14.882,175.437,21.993,NaN,NaN
87.375,641.845,-32.454,167.951,14.916,175.448,21.993,NaN,NaN
87.377,641.793,-32.19,164.757,14.951,175.458,21.993,NaN,NaN
87.379,641.74,-31.924,161.565,14.988,175.469,21.993,NaN,NaN
87.38,641.686,-31.656,158.374,15.025,175.48,21.993,NaN,NaN
87.382,641.631,-31.385,155.185,15.063,175.492,21.993,NaN,NaN
87.384,641.575,-31.113,151.997,15.102,175.504,21.993,NaN,NaN
87.386,641.518,-30.838,148.811,15.143,175.516,21.993,NaN,NaN
87.388,641.459,-30.56,145.627,15.184,175.528,21.994,NaN,NaN
87.389,641.4,-30.281,142.445,15.228,175.541,21.994,NaN,NaN
87.392,641.339,-29.999,139.265,15.272,175.554,21.994,NaN,NaN
87.394,641.276,-29.714,136.087,15.318,175.567,21.994,NaN,NaN
87.396,641.212,-29.427,132.911,15.365,175.581,21.994,NaN,NaN
87.398,641.147,-29.138,129.738,15.414,175.595,21.994,NaN,NaN
87.4,641.08,-28.845,126.566,15.465,175.609,21.994,NaN,NaN
87.403,641.011,-28.55,123.398,15.517,175.624,21.994,NaN,NaN
87.405,640.941,-28.252,120.231,15.572,175.64,21.994,NaN,NaN
87.408,640.869,-27.952,117.068,15.628,175.655,21.994,NaN,NaN
87.41,640.795,-27.648,113.907,15.686,175.672,21.994,NaN,NaN
87.413,640.719,-27.341,110.749,15.747,175.688,21.994,NaN,NaN
87.416,640.64,-27.031,107.594,15.81,175.706,21.994,NaN,NaN
87.419,640.56,-26.718,104.442,15.876,175.724,21.994,NaN,NaN
87.422,640.477,-26.401,101.294,15.945,175.742,21.995,NaN,NaN
87.425,640.391,-26.081,98.15,16.016,175.761,21.995,NaN,NaN
87.429,640.303,-25.757,95.009,16.091,175.781,21.995,NaN,NaN
87.432,640.211,-25.43,91.872,16.169,175.801,21.995,NaN,NaN
87.436,640.117,-25.099,88.739,16.251,175.823,21.995,NaN,NaN
87.44,640.02,-24.764,85.611,16.337,175.845,21.995,NaN,NaN
87.444,639.919,-24.425,82.487,16.427,175.867,21.995,NaN,NaN
87.449,639.814,-24.081,79.369,16.522,175.891,21.995,NaN,NaN
87.453,639.705,-23.734,76.256,16.622,175.916,21.995,NaN,NaN
87.458,639.591,-23.382,73.149,16.727,175.942,21.995,NaN,NaN
87.463,639.473,-23.025,70.048,16.839,175.969,21.995,NaN,NaN
87.468,639.35,-22.664,66.953,16.958,175.997,21.995,NaN,NaN
87.474,639.221,-22.297,63.866,17.083,176.027,21.996,NaN,NaN
87.48,639.086,-21.926,60.786,17.218,176.058,21.996,NaN,NaN
87.487,638.944,-21.549,57.715,17.361,176.09,21.996,NaN,NaN
87.494,638.794,-21.167,54.652,17.514,176.125,21.996,NaN,NaN
87.501,638.637,-20.779,51.6,17.679,176.161,21.996,NaN,NaN
87.509,638.47,-20.385,48.558,17.857,176.199,21.996,NaN,NaN
87.518,638.293,-19.986,45.528,18.05,176.24,21.996,NaN,NaN
87.528,638.104,-19.58,42.511,18.259,176.283,21.996,NaN,NaN
87.538,637.902,-19.167,39.509,18.488,176.329,21.996,NaN,NaN
87.55,637.684,-18.749,36.523,18.74,176.379,21.997,NaN,NaN
87.562,637.45,-18.324,33.555,19.018,176.432,21.997,NaN,NaN
87.576,637.194,-17.892,30.608,19.328,176.489,21.997,NaN,NaN
87.592,636.914,-17.454,27.684,19.676,176.551,21.997,NaN,NaN
87.61,636.605,-17.009,24.788,20.069,176.619,21.997,NaN,NaN
87.631,636.261,-16.559,21.924,20.52,176.694,21.997,NaN,NaN
87.655,635.871,-16.103,19.097,21.044,176.776,21.997,NaN,NaN
87.683,635.425,-15.644,16.317,21.662,176.868,21.998,NaN,NaN
87.717,634.902,-15.184,13.592,22.406,176.972,21.998,NaN,NaN
87.758,634.276,-14.726,10.938,23.326,177.092,21.998,NaN,NaN
87.812,633.498,-14.277,8.377,24.505,177.232,21.998,NaN,NaN
87.884,632.483,-13.847,5.941,26.092,177.401,21.998,NaN,NaN
87.989,631.048,-13.46,3.685,28.401,177.612,21.999,NaN,NaN
88.164,628.726,-13.162,1.709,32.236,177.897,21.999,NaN,NaN
88.55,623.661,-13.075,0.227,40.725,178.336,21.999,NaN,NaN
89.05,617.099,-13.174,-0.198,51.721,178.69,21.999,NaN,NaN
89.55,610.549,-13.026,0.294,62.718,178.92,21.999,NaN,NaN
90.05,603.983,-13.237,-0.421,73.716,179.082,21.999,NaN,NaN
90.55,597.442,-12.927,0.62,84.715,179.201,21.999,NaN,NaN
91.05,590.867,-13.373,-0.892,95.714,179.294,21.999,NaN,NaN
91.55,584.344,-12.718,1.31,106.713,179.367,21.999,NaN,NaN
92.05,577.75,-13.66,-1.885,117.712,179.426,21.999,NaN,NaN
92.402,573.115,-12.683,2.778,125.452,179.462,21.999,NaN,NaN
92.641,570.018,-13.172,-2.041,130.722,179.483,21.999,NaN,NaN
92.973,565.67,-13.062,0.33,138.014,179.511,21.999,NaN,NaN
