22.05	413	413.3775926
22.1	412	412.3406673
22.15	411	411.3033663
22.2	410	410.265692
22.25	409	409.227647
22.3	408	408.1892337
22.35	407	407.1504546
22.4	405	406.1113123
22.45	404	405.0718092
22.5	404	404.0319479
22.55	402	402.9917308
22.6	401	401.9511604
22.65	401	400.9102392
22.7	400	399.8689698
22.75	401	398.8273545
22.8	399	397.785396
22.85	397	396.7430966
22.9	396	395.700459
22.95	395	394.6574856
23	394	393.6141789
23.05	393	392.5705413
23.1	393	391.5265755
23.15	391	390.4822838
23.2	391	389.4376688
23.25	390	388.392733
23.3	389	387.3474789
23.35	387	386.301909
23.4	388	385.2560257
23.45	387	384.2098316
23.5	383	383.1633291
23.55	383	382.1165208
23.6	382	381.0694092
23.65	381	380.0219967
23.7	380	378.9742859
23.75	379	377.9262792
23.8	378	376.8779792
23.85	376	375.8293882
23.9	376	374.780509
23.95	374	373.7313438
24	372	372.6818953
24.05	372	371.632166
24.1	371	370.5821582
24.15	369	369.5318746
24.2	369	368.4813175
24.25	366	367.4304896
24.3	366	366.3793933
24.35	365	365.3280311
24.4	366	364.2764055
24.45	363	363.224519
24.5	364	362.1723741
24.55	362	361.1199733
24.6	361	360.0673191
24.65	359	359.014414
24.7	358	357.9612604
24.75	357	356.907861
24.8	355	355.8542181
24.85	354	354.8003342
24.9	354	353.746212
24.95	355	352.6918538
25	353	351.6372622
25.05	353	350.5824396
25.1	351	349.5273886
25.15	349	348.4721116
25.2	348	347.4166112
25.25	348	346.3608898
25.3	348	345.30495
25.35	346	344.2487942
25.4	346	343.192425
25.45	344	342.1358448
25.5	343	341.0790561
25.55	342	340.0220614
25.6	342	338.9648633
25.65	337	337.9074641
25.7	337	336.8498665
25.75	336	335.7920729
25.8	334	334.7340858
25.85	333	333.6759078
25.9	331	332.6175412
25.95	331	331.5589886
26	330	330.5002525
26.05	329	329.4413354
26.1	328	328.3822398
26.15	326	327.3229682
26.2	325	326.263523
26.25	324	325.2039069
26.3	323	324.1441222
26.35	322	323.0841714
26.4	322	322.0240572
26.45	321	320.9637819
26.5	320	319.9033481
26.55	320	318.8427582
26.6	320	317.7820148
26.65	318	316.7211203
26.7	317	315.6600773
26.75	315	314.5988883
26.8	314	313.5375556
26.85	314	312.4760819
26.9	312	311.4144697
26.95	312	310.3527214
27	310	309.2908395
27.05	310	308.2288265
27.1	308	307.1666849
27.15	307	306.1044173
27.2	307	305.0420261
27.25	306	303.9795138
27.3	305	302.9168829
27.35	303	301.8541359
27.4	303	300.7912753
27.45	302	299.7283036
27.5	302	298.6652233
27.55	300	297.6020369
27.6	299	296.5387469
27.65	298	295.4753557
27.7	297	294.411866
27.75	296	293.3482801
27.8	295	292.2846006
27.85	295	291.2208299
27.9	294	290.1569707
27.95	292	289.0930253
28	292	288.0289962
28.05	290	286.964886
28.1	290	285.9006972
28.15	286	284.8364322
28.2	286	283.7720936
28.25	286	282.7076838
28.3	285	281.6432053
28.35	283	280.5786607
28.4	282	279.5140525
28.45	281	278.449383
28.5	280	277.3846549
28.55	279	276.3198706
28.6	277	275.2550326
28.65	276	274.1901434
28.7	275	273.1252056
28.75	276	272.0602216
28.8	274	270.9951938
28.85	271	269.9301249
28.9	270	268.8650173
28.95	270	267.7998735
29	269	266.7346959
29.05	268	265.6694872
29.1	268	264.6042497
29.15	268	263.538986
29.2	266	262.4736986
29.25	265	261.40839
29.3	263	260.3430627
29.35	262	259.2777191
29.4	260	258.2123618
29.45	259	257.1469933
29.5	258	256.081616
29.55	258	255.0162324
29.6	257	253.9508452
29.65	255	252.8854566
29.7	253	251.8200694
29.75	253	250.7546858
29.8	252	249.6893085
29.85	251	248.62394
29.9	250	247.5585827
29.95	248	246.4932391
30	247	245.4279117
30.05	245	244.362603
30.1	244	243.2973156
30.15	244	242.2320519
30.2	243	241.1668144
30.25	243	240.1016056
30.3	240	239.036428
30.35	240	237.9712842
30.4	238	236.9061765
30.45	237	235.8411075
30.5	237	234.7760797
30.55	235	233.7110956
30.6	234	232.6461577
30.65	234	231.5812685
30.7	232	230.5164304
30.75	231	229.451646
30.8	231	228.3869178
30.85	228	227.3222483
30.9	227	226.2576399
30.95	226	225.1930952
31	225	224.1286167
31.05	223	223.0642068
31.1	223	221.9998681
31.15	222	220.935603
31.2	220	219.871414
31.25	218	218.8073037
31.3	217	217.7432746
31.35	216	216.679329
31.4	214	215.6154696
31.45	213	214.5516989
31.5	212	213.4880192
31.55	211	212.4244332
31.6	210	211.3609433
31.65	208	210.2975521
31.7	207	209.2342619
31.75	205	208.1710753
31.8	204	207.1079949
31.85	204	206.045023
31.9	203	204.9821623
31.95	201	203.9194151
32	201	202.856784
32.05	200	201.7942716
32.1	197	200.7318802
32.15	198	199.6696124
32.2	198	198.6074706
32.25	196	197.5454575
32.3	195	196.4835754
32.35	194	195.4218269
32.4	193	194.3602144
32.45	192	193.2987405
32.5	191	192.2374077
32.55	189	191.1762184
32.6	188	190.1151752
32.65	187	189.0542806
32.7	186	187.9935369
32.75	184	186.9329468
32.8	183	185.8725128
32.85	181	184.8122373
32.9	182	183.7521228
32.95	180	182.6921718
33	178	181.6323869
33.05	178	180.5727705
33.1	176	179.5133251
33.15	176	178.4540532
33.2	175	177.3949574
33.25	173	176.33604
33.3	174	175.2773037
33.35	173	174.2187508
33.4	173	173.160384
33.45	173	172.1022056
33.5	171	171.0442183
33.55	171	169.9864244
33.6	170	168.9288265
33.65	168	167.8714271
33.7	168	166.8142287
33.75	166	165.7572337
33.8	166	164.7004447
33.85	165	163.6438642
33.9	162	162.5874947
33.95	161	161.5313386
34	159	160.4753984
34.05	158	159.4196768
34.1	156	158.364176
34.15	155	157.3088988
34.2	155	156.2538474
34.25	153	155.1990245
34.3	152	154.1444326
34.35	150	153.0900741
34.4	151	152.0359515
34.45	148	150.9820673
34.5	149	149.9284241
34.55	146	148.8750242
34.6	147	147.8218703
34.65	144	146.7689649
34.7	143	145.7163103
34.75	144	144.6639091
34.8	142	143.6117639
34.85	143	142.559877
34.9	139	141.508251
34.95	139	140.4568885
35	136	139.4057918
35.05	137	138.3549635
35.1	135	137.3044061
35.15	132	136.254122
35.2	133	135.2041139
35.25	132	134.1543841
35.3	131	133.1049352
35.35	129	132.0557697
35.4	128	131.00689
35.45	128	129.9582987
35.5	126	128.9099982
35.55	125	127.8619911
35.6	123	126.8142799
35.65	123	125.766867
35.7	123	124.7197549
35.75	123	123.6729462
35.8	121	122.6264433
35.85	120	121.5802487
35.9	119	120.534365
35.95	117	119.4887946
36	116	118.44354
36.05	115	117.3986038
36.1	115	116.3539884
36.15	113	115.3096962
36.2	111	114.2657299
36.25	110	113.2220919
36.3	109	112.1787847
36.35	108	111.1358108
36.4	106	110.0931727
36.45	106	109.0508729
36.5	105	108.0089139
36.55	104	106.9672982
36.6	104	105.9260282
36.65	102	104.8851065
36.7	102	103.8445356
36.75	101	102.804318
36.8	100	101.7644562
36.85	99	100.7249526
36.9	98	99.68580977
36.95	97	98.64703021
37	97	97.60861641
37.05	96	96.57057085
37.1	96	95.53289605
37.15	95	94.4955945
37.2	93	93.45866869
37.25	92	92.42212111
37.3	93	91.38595428
37.35	91	90.35017067
37.4	90	89.3147728
37.45	89	88.27976315
37.5	90	87.24514423
37.55	89	86.21091852
37.6	88	85.17708853
37.65	86	84.14365676
37.7	86	83.11062569
37.75	84	82.07799783
37.8	84	81.04577567
37.85	83	80.01396171
37.9	81	78.98255845
37.95	80	77.95156838
38	78	76.920994
38.05	78	75.89083781
38.1	76	74.86110229
38.15	76	73.83178996
38.2	73	72.80290331
38.25	72	71.77444482
38.3	72	70.74641701
38.35	70	69.71882236
38.4	70	68.69166337
38.45	68	67.66494254
38.5	67	66.63866237
38.55	67	65.61282535
38.6	66	64.58743398
38.65	65	63.56249075
38.7	63	62.53799817
38.75	63	61.51395873
38.8	61	60.49037492
38.85	61	59.46724924
38.9	60	58.4445842
38.95	59	57.42238228
39	58	56.40064598
39.05	57	55.3793778
39.1	56	54.35858023
39.15	54	53.33825578
39.2	54	52.31840693
39.25	53	51.29903619
39.3	52	50.28014606
39.35	51	49.26173902
39.4	49	48.24381758
39.45	49	47.22638423
39.5	47	46.20944146
39.55	46	45.19299179
39.6	45	44.17703769
39.65	44	43.16158167
39.7	43	42.14662623
39.75	43	41.13217386
39.8	42	40.11822706
39.85	42	39.10478833
39.9	40	38.09186015
39.95	39	37.07944503
40	38	36.06754547
40.05	36	35.05616396
40.1	36	34.045303
40.15	34	33.03496509
40.2	33	32.02515271
40.25	32	31.01586838
40.3	31	30.00711458
40.35	30	28.99889381
40.4	29	27.99120856
40.45	28	26.98406135
40.5	27	25.97745465
40.55	26	24.97139097
40.6	26	23.96587281
40.65	25	22.96090266
40.7	24	21.95648302
40.75	22	20.95261638
40.8	20	19.94930524
40.85	19	18.9465521
40.9	18	17.94435946
40.95	18	16.94272981
41	16	15.94166564
41.05	15	14.94116946
41.1	14	13.94124376
41.15	12	12.94189104
41.2	11	11.94311379
41.25	10	10.94491451
41.3	8	9.947295705
41.35	7	8.95025986
41.4	6	7.953809477
41.45	5	6.957947052
41.5	4	5.962675081
41.55	4	4.96799606
41.6	3	3.973912488
41.65	2	2.980426859
41.7	0	1.987541672
