# IREC-M2000R-P (Up to date)
# 873 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (122 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (?),Drag coefficient (?)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,-21.27,0,0,0,NaN,1.5326
0.01,0,0,0.4425,0,0,0,NaN,1.5326
0.02,2.2326e-5,0.0044753,22.165,0,0,0,NaN,1.5326
0.03,0.0011757,0.22621,43.896,0,0,0,NaN,1.3395
0.04,0.0056331,0.66529,65.635,0,0,0,NaN,0.99819
0.05,0.015568,1.3218,87.382,0,0,0,NaN,0.8518
0.06,0.033156,2.1958,109.14,0,0,0,NaN,0.76644
0.07,0.060572,3.2874,130.9,0,0,0,NaN,0.70909
# Event LIFTOFF occurred at t=0.08 seconds
0.08,0.099991,4.5966,152.67,0,0,0,NaN,0.66726
0.09,0.15359,6.1236,167.47,0,0,0,NaN,0.63504
0.1,0.2232,7.7987,172.12,0,0,0,NaN,0.61012
0.11,0.3098,9.5206,176.71,0,0,0,NaN,0.59096
0.12,0.41384,11.289,181.32,0,0,0,NaN,0.57552
0.13,0.5358,13.102,185.92,0,0,0,NaN,0.56266
0.14,0.67612,14.962,190.53,0,0,0,NaN,0.55168
0.15,0.83528,16.869,195.14,0,0,0,NaN,0.54212
0.16,1.0137,18.821,199.76,0,0,0,NaN,0.53369
0.17,1.2119,20.819,204.38,0,0,0,NaN,0.52615
0.18,1.4303,22.864,209,0,0,0,NaN,0.51935
0.19,1.6694,24.955,213.63,0,0,0,NaN,0.51316
0.2,1.9297,27.092,218.26,0,0,0,NaN,0.50749
0.21,2.2115,29.276,222.9,0,0,0,NaN,0.50226
0.22,2.5154,31.506,227.54,0,0,0,NaN,0.49742
0.23,2.8418,33.782,232.18,0,0,0,NaN,0.4929
0.24,3.1913,36.105,236.82,0,0,0,NaN,0.48868
0.25,3.5642,38.474,241.47,0,0,0,NaN,0.48472
0.26,3.961,40.889,246.12,0,0,0,NaN,0.48122
0.27,4.3822,43.352,250.75,0,0,0,NaN,0.48124
0.28,4.8282,45.86,252.62,0,0,0,NaN,0.48126
0.29,5.2995,48.387,252.61,0,0,0,NaN,0.48128
0.3,5.796,50.915,252.61,0,0,0,NaN,0.4813
0.31,6.3178,53.442,252.61,0,0,0,NaN,0.48132
0.32,6.8648,55.969,252.6,0,0,0,NaN,0.48135
0.33,7.4372,58.496,252.6,0,0,0,NaN,0.48137
0.34,8.0348,61.024,252.59,0,0,0,NaN,0.4814
0.35,8.6576,63.551,252.59,0,0,0,NaN,0.48143
0.36,9.3058,66.078,252.58,0,0,0,NaN,0.48146
0.37,9.9792,68.605,252.57,0,0,0,NaN,0.48149
0.38,10.678,71.132,252.56,0,0,0,NaN,0.48152
0.39,11.402,73.658,252.55,0,0,0,NaN,0.48155
0.4,12.151,76.185,252.54,0,0,0,NaN,0.48158
0.41,12.926,78.712,252.53,0,0,0,NaN,0.48162
0.42,13.725,81.238,252.52,0,0,0,NaN,0.48165
0.43,14.55,83.764,252.5,0,0,0,NaN,0.48169
0.44,15.401,86.29,252.49,0,0,0,NaN,0.48173
0.45,16.276,88.816,252.47,0,0,0,NaN,0.48177
0.46,17.177,91.342,252.48,0,0,0,NaN,0.48181
# Event LAUNCHROD occurred at t=0.47 seconds
0.47,18.103,93.868,252.69,0,0,0,2.6258,0.48185
0.485,19.539,97.661,253.08,1.3712e-6,-180,1.841e-4,2.6296,0.48191
0.5075,21.801,103.36,253.67,8.7419e-6,-180,4.7348e-4,2.6353,0.48201
0.54125,25.434,111.93,254.54,3.2416e-5,-180,9.3519e-4,2.6439,0.48218
0.59125,31.349,124.69,255.81,9.7538e-5,-180,0.0016821,2.6568,0.48244
0.64125,37.904,137.51,257.18,2.0186e-4,-180,0.0025028,2.6722,0.48274
0.69125,45.101,150.39,258.82,3.4901e-4,-180,0.0033954,2.6879,0.48307
0.74125,52.945,163.36,260.45,5.4257e-4,-180,0.0043582,2.7039,0.48342
0.79125,61.439,176.41,262.08,7.8597e-4,-180,0.0053891,2.7201,0.48382
0.84125,70.588,189.54,263.64,0.0010826,-180,0.0064894,2.7365,0.48424
0.89125,80.395,202.74,265.14,0.0014363,-179.99,0.0076756,2.7533,0.4847
0.94125,90.864,216.03,266.63,0.0018518,-179.98,0.0089614,2.7704,0.48519
0.99125,102,229.38,268.09,0.0023344,-179.97,0.010361,2.7877,0.48571
1.0413,113.8,242.81,269.45,0.0028899,-179.94,0.011882,2.8052,0.48627
1.0913,126.28,256.31,270.75,0.0035249,-179.9,0.013543,2.8231,0.48687
1.1413,139.44,269.87,272.03,0.0042468,-179.85,0.015364,2.8413,0.4875
1.1913,153.27,283.49,273.28,0.0050643,-179.78,0.017366,2.8597,0.48817
1.2413,167.79,297.18,274.49,0.0059869,-179.71,0.019579,2.8784,0.48887
1.2913,182.99,310.93,275.66,0.0070262,-179.64,0.022033,2.8975,0.48961
1.3413,198.88,324.73,276.82,0.0081946,-179.56,0.024753,2.9168,0.49038
1.3913,215.46,338.59,277.84,0.0095061,-179.48,0.027759,2.9364,0.4912
1.4413,232.74,352.51,278.5,0.010976,-179.41,0.031079,2.9563,0.49205
1.4913,250.71,366.45,279.1,0.012619,-179.33,0.034725,2.9765,0.49294
1.5413,269.39,380.43,279.67,0.014454,-179.27,0.038702,2.9968,0.49386
1.5913,288.76,394.43,280.12,0.016495,-179.21,0.043005,3.0174,0.49482
1.6413,308.83,408.45,280.43,0.01876,-179.17,0.047632,3.0383,0.49582
1.6913,329.6,422.49,280.7,0.021263,-179.15,0.052545,3.0595,0.49685
1.7413,351.08,436.54,280.94,0.024018,-179.14,0.057717,3.0809,0.49792
1.7913,373.26,450.6,281.01,0.027038,-179.15,0.063096,3.1027,0.49903
1.8413,396.14,464.67,280.98,0.030331,-179.17,0.068622,3.1247,0.50017
1.8913,419.72,478.73,280.91,0.033902,-179.21,0.074235,3.147,0.50135
1.9413,444.01,492.79,280.78,0.037754,-179.24,0.079885,3.1696,0.50256
1.9913,469,506.84,280.33,0.04189,-179.28,0.085549,3.1923,0.50381
2.0413,494.7,520.87,279.76,0.04631,-179.31,0.091252,3.2153,0.50509
2.0913,521.09,534.87,279.15,0.051016,-179.34,0.097038,3.2385,0.50641
2.1413,548.18,548.84,278.4,0.056016,-179.35,0.103,3.2621,0.50775
2.1913,575.97,562.77,277.21,0.06132,-179.36,0.10918,3.2859,0.50913
2.2413,604.46,576.63,275.93,0.066938,-179.36,0.11563,3.3101,0.51054
2.2913,633.64,590.44,274.61,0.072888,-179.35,0.12241,3.3348,0.51197
2.3413,663.5,604.17,273.18,0.079184,-179.35,0.12946,3.3599,0.51344
2.3913,694.05,617.84,271.55,0.085839,-179.35,0.13679,3.3854,0.51492
2.4412,725.28,631.42,269.87,0.092866,-179.35,0.14432,3.4112,0.51644
2.4912,757.19,644.91,268.15,0.10027,-179.36,0.15203,3.4374,0.51798
2.5412,789.77,658.32,266.12,0.10807,-179.36,0.15993,3.4641,0.51954
2.5912,823.02,671.63,263.82,0.11627,-179.36,0.16805,3.4909,0.52112
2.6412,856.93,684.82,261.47,0.12488,-179.36,0.17634,3.5181,0.52272
2.6912,891.5,697.89,259.09,0.13391,-179.34,0.18479,3.5456,0.52434
2.7412,926.72,710.85,256.73,0.14336,-179.33,0.19336,3.5735,0.52597
2.7912,962.58,723.68,254.34,0.15324,-179.31,0.20195,3.6014,0.52762
2.8412,999.08,736.39,251.91,0.16356,-179.3,0.21052,3.6295,0.52928
2.8912,1036.2,748.98,249.39,0.1743,-179.3,0.21908,3.6579,0.53096
2.9412,1074,761.44,246.51,0.18547,-179.3,0.2278,3.6865,0.53265
2.9912,1112.4,773.76,243.54,0.19708,-179.31,0.2368,3.7152,0.53435
3.0412,1151.4,785.93,240.53,0.20915,-179.3,0.24611,3.7441,0.53605
3.0912,1190.9,797.95,237.5,0.22169,-179.3,0.25555,3.7732,0.53777
3.1412,1231.1,809.81,234.49,0.23471,-179.29,0.26519,3.8022,0.53948
3.1912,1271.9,821.52,231.44,0.24821,-179.29,0.27494,3.8314,0.54121
3.2412,1313.3,833.08,228.36,0.2622,-179.3,0.28471,3.8606,0.54293
3.2912,1355.2,844.49,224.99,0.27668,-179.3,0.2944,3.89,0.54466
3.3412,1397.7,855.73,221.32,0.29164,-179.3,0.30403,3.9193,0.54638
3.3912,1440.8,866.78,217.62,0.30709,-179.29,0.31382,3.9486,0.5481
3.4412,1484.4,877.64,213.89,0.32303,-179.28,0.32376,3.978,0.54982
3.4912,1528.6,888.32,209.95,0.33947,-179.27,0.33389,4.0074,0.55153
3.5412,1573.2,898.8,205.89,0.35642,-179.27,0.34415,4.0365,0.55322
3.5912,1618.4,909.08,201.81,0.37389,-179.27,0.35467,4.0656,0.55491
3.6412,1664.1,919.16,197.58,0.39189,-179.28,0.36539,4.0947,0.55658
3.6912,1710.3,929.02,192.25,0.41042,-179.28,0.37599,4.1236,0.55824
3.7412,1757,938.61,186.68,0.42949,-179.28,0.38663,4.1521,0.55987
3.7912,1804.2,947.93,181.11,0.44908,-179.27,0.39728,4.1804,0.56147
3.8412,1851.8,956.96,175.74,0.46921,-179.26,0.40794,4.2087,0.56304
3.8912,1899.9,965.73,170.91,0.48987,-179.26,0.41844,4.2365,0.56458
3.9412,1948.4,974.26,166.11,0.51105,-179.25,0.42882,4.2638,0.5661
3.9912,1997.3,982.55,161.3,0.53276,-179.25,0.43933,4.2909,0.56758
4.0412,2046.6,990.59,153.65,0.55499,-179.25,0.45015,4.318,0.56904
4.0912,2096.4,998.26,142.18,0.57777,-179.26,0.461,4.344,0.57038
4.1412,2146.5,1005.4,130.84,0.60108,-179.25,0.47141,4.3688,0.57101
4.1912,2196.9,1011.9,119.26,0.62491,-179.25,0.48162,4.3931,0.57159
4.2412,2247.6,1017.8,90.845,0.64925,-179.25,0.49206,4.4164,0.57214
4.2912,2298.6,1022.4,52.633,0.67411,-179.25,0.50221,4.4353,0.57256
4.3412,2349.8,1025,14.655,0.69944,-179.25,0.51136,4.4498,0.57282
4.3912,2401.1,1025.7,-22.066,0.72521,-179.25,0.51908,4.4619,0.5729
4.4412,2452.3,1024.6,-49.684,0.75132,-179.25,0.5253,4.4703,0.57282
4.4912,2503.5,1022.2,-74.953,0.77772,-179.25,0.53052,4.4735,0.57261
4.5412,2554.5,1018.4,-99.98,0.80436,-179.24,0.53531,4.4731,0.57229
4.5912,2605.3,1013.5,-120.21,0.83124,-179.23,0.54026,4.4711,0.57186
4.6412,2655.8,1007.5,-123.04,0.85838,-179.23,0.54529,4.4668,0.57135
4.6912,2706.1,1001.4,-124.19,0.88577,-179.23,0.55033,4.4609,0.57083
4.7412,2756,995.2,-125.34,0.9134,-179.23,0.55485,4.4543,0.57031
4.7912,2805.6,988.97,-125.48,0.94124,-179.23,0.55854,4.4477,0.56923
# Event BURNOUT occurred at t=4.8412 seconds
4.8412,2854.9,982.73,-124.03,0.96925,-179.22,0.5617,4.4411,0.56815
4.8912,2903.9,976.57,-122.57,0.99741,-179.22,0.56472,4.4344,0.56708
4.9412,2952.5,970.48,-121.15,1.0257,-179.21,0.56814,4.4277,0.56604
4.9912,3000.9,964.45,-119.76,1.0542,-179.21,0.57187,4.4213,0.56502
5.0412,3049,958.5,-118.4,1.0829,-179.21,0.57567,4.415,0.56401
5.0912,3096.8,952.61,-117.07,1.1118,-179.21,0.57943,4.4087,0.56302
5.1412,3144.2,946.79,-115.77,1.1409,-179.21,0.5828,4.4026,0.56205
5.1912,3191.4,941.04,-114.5,1.1701,-179.21,0.58582,4.3966,0.56109
5.2412,3238.4,935.34,-113.25,1.1994,-179.21,0.5887,4.3907,0.56015
5.2912,3285,929.71,-112.03,1.2289,-179.21,0.59173,4.3849,0.55923
5.3412,3331.3,924.14,-110.84,1.2586,-179.22,0.59512,4.3793,0.55832
5.3912,3377.4,918.63,-109.67,1.2885,-179.22,0.59885,4.3737,0.55742
5.4412,3423.2,913.17,-108.53,1.3185,-179.22,0.60263,4.3682,0.55654
5.4912,3468.7,907.77,-107.41,1.3487,-179.23,0.60616,4.3629,0.55567
5.5412,3514,902.43,-106.32,1.3791,-179.23,0.60941,4.3577,0.55482
5.5912,3559,897.14,-105.24,1.4097,-179.23,0.61241,4.3525,0.55398
5.6412,3603.7,891.9,-104.19,1.4403,-179.23,0.61521,4.3473,0.55315
5.6912,3648.1,886.72,-103.15,1.4712,-179.23,0.6181,4.3424,0.55234
5.7412,3692.4,881.59,-102.14,1.5022,-179.23,0.62148,4.3375,0.55154
5.7912,3736.3,876.51,-101.15,1.5333,-179.24,0.62525,4.3326,0.55075
5.8412,3780,871.47,-100.17,1.5647,-179.24,0.62905,4.3279,0.54997
5.8912,3823.5,866.49,-99.214,1.5962,-179.24,0.63247,4.3233,0.54921
5.9412,3866.7,861.55,-98.275,1.6279,-179.24,0.6354,4.3187,0.54845
5.9912,3909.6,856.66,-97.353,1.6598,-179.24,0.63797,4.3141,0.54771
6.0412,3952.3,851.82,-96.449,1.6917,-179.24,0.64049,4.3097,0.54698
6.0912,3994.8,847.02,-95.561,1.7238,-179.24,0.64319,4.3054,0.54625
6.1412,4037,842.26,-94.689,1.756,-179.24,0.64624,4.3011,0.54554
6.1912,4079,837.55,-93.834,1.7884,-179.25,0.64963,4.2968,0.54484
6.2412,4120.8,832.88,-92.993,1.821,-179.25,0.65314,4.2926,0.54415
6.2912,4162.3,828.25,-92.167,1.8538,-179.25,0.65652,4.2886,0.54347
6.3412,4203.6,823.66,-91.356,1.8867,-179.25,0.65952,4.2847,0.5428
6.3912,4244.7,819.11,-90.56,1.9197,-179.25,0.66217,4.2806,0.54213
6.4412,4285.5,814.6,-89.777,1.9529,-179.25,0.66461,4.2767,0.54148
6.4912,4326.1,810.13,-89.007,1.9862,-179.25,0.66708,4.2729,0.54084
6.5412,4366.5,805.7,-88.251,2.0196,-179.25,0.6698,4.2692,0.5402
6.5912,4406.7,801.31,-87.508,2.0531,-179.26,0.67274,4.2655,0.53957
6.6412,4446.7,796.95,-86.778,2.0869,-179.26,0.67596,4.2617,0.53895
6.6912,4486.4,792.63,-86.06,2.1207,-179.26,0.67931,4.2581,0.53834
6.7412,4525.9,788.35,-85.354,2.1548,-179.26,0.68248,4.2547,0.53774
6.7912,4565.2,784.1,-84.659,2.189,-179.26,0.68529,4.2513,0.53715
6.8412,4604.3,779.88,-83.976,2.2233,-179.26,0.68766,4.2478,0.53656
6.8912,4643.2,775.7,-83.305,2.2577,-179.26,0.68986,4.2444,0.53598
6.9412,4681.9,771.55,-82.644,2.2923,-179.26,0.69218,4.2411,0.53541
6.9912,4720.4,767.43,-81.994,2.327,-179.26,0.69475,4.2379,0.53485
7.0412,4758.6,763.35,-81.355,2.3618,-179.27,0.69754,4.2348,0.53429
7.0912,4796.7,759.3,-80.726,2.3967,-179.27,0.70042,4.2315,0.53374
7.1412,4834.6,755.28,-80.107,2.4318,-179.27,0.70328,4.2284,0.5332
7.1912,4872.2,751.29,-79.498,2.4671,-179.27,0.70595,4.2254,0.53266
7.2412,4909.7,747.33,-78.898,2.5024,-179.27,0.70836,4.2224,0.53213
7.2912,4947,743.4,-78.31,2.5379,-179.27,0.71055,4.2194,0.53161
7.3412,4984,739.5,-77.732,2.5735,-179.27,0.71265,4.2164,0.53109
7.3912,5020.9,735.62,-77.163,2.6092,-179.27,0.71483,4.2136,0.53058
7.4412,5057.6,731.78,-76.603,2.6449,-179.27,0.71713,4.2108,0.53008
7.4912,5094.1,727.96,-76.051,2.6809,-179.28,0.71955,4.2082,0.52958
7.5412,5130.4,724.17,-75.508,2.7169,-179.28,0.72217,4.2053,0.52909
7.5912,5166.5,720.41,-74.973,2.7531,-179.28,0.72499,4.2025,0.5286
7.6412,5202.4,716.68,-74.445,2.7894,-179.28,0.72787,4.1999,0.52812
7.6912,5238.2,712.97,-73.926,2.8259,-179.28,0.73064,4.1973,0.52765
7.7412,5273.7,709.28,-73.414,2.8625,-179.28,0.73321,4.1948,0.52718
7.7912,5309.1,705.63,-72.91,2.8992,-179.28,0.7356,4.1922,0.52672
7.8412,5344.3,701.99,-72.414,2.936,-179.29,0.73784,4.1897,0.52626
7.8912,5379.3,698.38,-71.924,2.973,-179.29,0.74006,4.1872,0.52581
7.9412,5414.1,694.8,-71.442,3.01,-179.29,0.74238,4.1848,0.52536
7.9912,5448.8,691.24,-70.967,3.0472,-179.29,0.74482,4.1825,0.52492
8.0412,5483.3,687.7,-70.498,3.0845,-179.29,0.74736,4.1801,0.52448
8.0912,5517.6,684.19,-70.036,3.1219,-179.3,0.74991,4.1778,0.52405
8.1412,5551.7,680.7,-69.581,3.1595,-179.3,0.75234,4.1755,0.52362
8.1912,5585.6,677.23,-69.132,3.1972,-179.3,0.75456,4.1733,0.5232
8.2412,5619.4,673.79,-68.689,3.235,-179.3,0.75665,4.1711,0.52278
8.2912,5653,670.36,-68.253,3.2728,-179.3,0.75867,4.169,0.52237
8.3412,5686.5,666.96,-67.823,3.3108,-179.3,0.76073,4.1668,0.52196
8.3912,5719.7,663.58,-67.399,3.3489,-179.3,0.76294,4.1647,0.52155
8.4412,5752.8,660.22,-66.98,3.3871,-179.31,0.76537,4.1625,0.52116
8.4912,5785.7,656.88,-66.567,3.4255,-179.31,0.76792,4.1605,0.52076
8.5412,5818.5,653.56,-66.16,3.4639,-179.31,0.77048,4.1585,0.52037
8.5912,5851.1,650.27,-65.759,3.5025,-179.31,0.77292,4.1566,0.51998
8.6412,5883.5,646.99,-65.363,3.5412,-179.31,0.7752,4.1547,0.5196
8.6912,5915.8,643.73,-64.972,3.58,-179.32,0.77736,4.1528,0.51922
8.7412,5947.9,640.49,-64.587,3.6189,-179.32,0.77942,4.1509,0.51885
8.7912,5979.8,637.27,-64.206,3.658,-179.32,0.78144,4.1491,0.51848
8.8412,6011.6,634.07,-63.831,3.6971,-179.32,0.78344,4.1473,0.51811
8.8912,6043.3,630.89,-63.461,3.7363,-179.32,0.78547,4.1455,0.51775
8.9412,6074.7,627.72,-63.095,3.7756,-179.32,0.78755,4.1437,0.51739
8.9912,6106,624.58,-62.735,3.8151,-179.33,0.78964,4.142,0.51703
9.0412,6137.2,621.45,-62.379,3.8546,-179.33,0.7917,4.1403,0.51668
9.0912,6168.2,618.34,-62.027,3.8942,-179.33,0.79372,4.1386,0.51633
9.1412,6199,615.25,-61.681,3.934,-179.33,0.79566,4.1369,0.51599
9.1912,6229.7,612.17,-61.338,3.9738,-179.33,0.79756,4.1352,0.51565
9.2412,6260.2,609.11,-61,4.0137,-179.33,0.79945,4.1336,0.51531
9.2912,6290.6,606.07,-60.667,4.0537,-179.33,0.80138,4.132,0.51498
9.3412,6320.8,603.05,-60.338,4.0939,-179.34,0.80335,4.1305,0.51465
9.3912,6350.9,600.04,-60.013,4.1341,-179.34,0.80533,4.1291,0.51432
9.4412,6380.8,597.05,-59.691,4.1744,-179.34,0.80734,4.1276,0.51399
9.4913,6410.6,594.07,-59.375,4.2148,-179.34,0.80935,4.126,0.51367
9.5413,6440.2,591.11,-59.062,4.2553,-179.34,0.81133,4.1245,0.51336
9.5913,6469.7,588.16,-58.752,4.2959,-179.34,0.81327,4.1231,0.51304
9.6413,6499.1,585.23,-58.447,4.3367,-179.34,0.81514,4.1218,0.51273
9.6913,6528.2,582.32,-58.146,4.3775,-179.34,0.81696,4.1205,0.51242
9.7413,6557.3,579.42,-57.848,4.4183,-179.35,0.81875,4.1191,0.51212
9.7913,6586.2,576.53,-57.555,4.4593,-179.35,0.82053,4.1177,0.51182
9.8413,6614.9,573.66,-57.266,4.5004,-179.35,0.82231,4.1164,0.51152
9.8913,6643.6,570.81,-56.98,4.5416,-179.35,0.8241,4.1151,0.51122
9.9413,6672,567.96,-56.698,4.5828,-179.35,0.82589,4.1139,0.51093
9.9913,6700.4,565.14,-56.419,4.6241,-179.35,0.82768,4.1127,0.51064
10.041,6728.5,562.32,-56.144,4.6656,-179.35,0.82944,4.1116,0.51035
10.091,6756.6,559.52,-55.872,4.7071,-179.35,0.83122,4.1104,0.51006
10.141,6784.5,556.73,-55.603,4.7487,-179.35,0.83303,4.1092,0.50978
10.191,6812.3,553.96,-55.337,4.7904,-179.35,0.83486,4.108,0.5095
10.241,6839.9,551.2,-55.074,4.8322,-179.36,0.83671,4.1069,0.50922
10.291,6867.4,548.45,-54.815,4.8741,-179.36,0.83856,4.1058,0.50895
10.341,6894.7,545.72,-54.558,4.916,-179.36,0.84038,4.1048,0.50868
10.391,6922,543,-54.305,4.9581,-179.36,0.84214,4.1038,0.50841
10.441,6949,540.29,-54.054,5.0003,-179.36,0.84386,4.1027,0.50814
10.491,6976,537.59,-53.807,5.0425,-179.36,0.84556,4.1017,0.50788
10.541,7002.8,534.91,-53.562,5.0848,-179.36,0.84727,4.1006,0.50761
10.591,7029.5,532.24,-53.32,5.1272,-179.37,0.84901,4.0996,0.50735
10.641,7056,529.58,-53.081,5.1697,-179.37,0.85077,4.0986,0.5071
10.691,7082.4,526.93,-52.844,5.2123,-179.37,0.85253,4.0977,0.50684
10.741,7108.7,524.29,-52.611,5.255,-179.37,0.85428,4.0967,0.50659
10.791,7134.9,521.67,-52.38,5.2977,-179.37,0.85601,4.0957,0.50634
10.841,7160.9,519.05,-52.151,5.3406,-179.37,0.85771,4.0947,0.50609
10.891,7186.8,516.45,-51.925,5.3835,-179.37,0.85936,4.0937,0.50585
10.941,7212.5,513.86,-51.702,5.4265,-179.37,0.86098,4.0928,0.5056
10.991,7238.2,511.28,-51.481,5.4696,-179.37,0.86255,4.0919,0.50536
11.041,7263.7,508.71,-51.263,5.5128,-179.38,0.86411,4.091,0.50512
11.091,7289,506.16,-51.047,5.556,-179.38,0.86567,4.0901,0.50488
11.141,7314.3,503.61,-50.833,5.5993,-179.38,0.86726,4.0892,0.50465
11.191,7339.4,501.07,-50.622,5.6427,-179.38,0.86888,4.0883,0.50442
11.241,7364.4,498.55,-50.414,5.6862,-179.38,0.87051,4.0874,0.50419
11.291,7389.2,496.03,-50.207,5.7298,-179.38,0.87216,4.0865,0.50396
11.341,7414,493.53,-50.003,5.7734,-179.38,0.87381,4.0856,0.50373
11.391,7438.6,491.03,-49.801,5.8172,-179.38,0.87545,4.0848,0.50351
11.441,7463.1,488.55,-49.601,5.861,-179.39,0.87707,4.0839,0.50328
11.491,7487.4,486.07,-49.404,5.9049,-179.39,0.87865,4.0831,0.50306
11.541,7511.7,483.6,-49.208,5.9488,-179.39,0.8802,4.0822,0.50284
11.591,7535.8,481.15,-49.015,5.9929,-179.39,0.8817,4.0813,0.50263
11.641,7559.8,478.7,-48.824,6.037,-179.39,0.88317,4.0805,0.50241
11.691,7583.7,476.27,-48.635,6.0812,-179.39,0.88461,4.0797,0.5022
11.741,7607.4,473.84,-48.447,6.1255,-179.39,0.88603,4.0789,0.50199
11.791,7631.1,471.42,-48.262,6.1698,-179.39,0.88744,4.0781,0.50178
11.841,7654.6,469.01,-48.079,6.2142,-179.4,0.88886,4.0773,0.50157
11.891,7678,466.61,-47.898,6.2587,-179.4,0.89029,4.0766,0.50136
11.941,7701.2,464.22,-47.719,6.3032,-179.4,0.89173,4.0758,0.50116
11.991,7724.4,461.84,-47.542,6.3479,-179.4,0.89319,4.075,0.50096
12.041,7747.4,459.47,-47.366,6.3926,-179.4,0.89464,4.0742,0.50076
12.091,7770.3,457.11,-47.193,6.4373,-179.4,0.89611,4.0735,0.50056
12.141,7793.1,454.75,-47.021,6.4822,-179.4,0.89758,4.0727,0.50036
12.191,7815.8,452.4,-46.851,6.5271,-179.4,0.89904,4.072,0.50017
12.241,7838.4,450.06,-46.683,6.5721,-179.41,0.90049,4.0712,0.49997
12.291,7860.8,447.73,-46.516,6.6171,-179.41,0.90191,4.0705,0.49978
12.341,7883.1,445.41,-46.352,6.6623,-179.41,0.90332,4.0698,0.49959
12.391,7905.4,443.1,-46.189,6.7075,-179.41,0.90471,4.069,0.4994
12.441,7927.5,440.79,-46.028,6.7527,-179.41,0.90609,4.0683,0.49921
12.491,7949.4,438.5,-45.868,6.7981,-179.41,0.90744,4.0676,0.49903
12.541,7971.3,436.21,-45.71,6.8435,-179.41,0.90878,4.0669,0.49884
12.591,7993.1,433.93,-45.554,6.8889,-179.41,0.91009,4.0662,0.49866
12.641,8014.7,431.65,-45.399,6.9345,-179.42,0.91139,4.0655,0.49848
12.691,8036.2,429.39,-45.246,6.9801,-179.42,0.91268,4.0648,0.4983
12.741,8057.6,427.13,-45.095,7.0257,-179.42,0.91396,4.0642,0.49812
12.791,8078.9,424.88,-44.945,7.0715,-179.42,0.91526,4.0635,0.49794
12.841,8100.1,422.63,-44.796,7.1173,-179.42,0.91657,4.0629,0.49777
12.891,8121.2,420.4,-44.65,7.1631,-179.42,0.91788,4.0622,0.4976
12.941,8142.2,418.17,-44.504,7.2091,-179.42,0.91921,4.0615,0.49742
12.991,8163,415.95,-44.36,7.2551,-179.42,0.92054,4.0609,0.49725
13.041,8183.8,413.73,-44.218,7.3011,-179.42,0.92188,4.0602,0.49708
13.091,8204.4,411.52,-44.077,7.3472,-179.43,0.92322,4.0596,0.49691
13.141,8224.9,409.32,-43.938,7.3934,-179.43,0.92455,4.059,0.49675
13.191,8245.3,407.13,-43.8,7.4397,-179.43,0.92586,4.0584,0.49658
13.241,8265.6,404.94,-43.664,7.486,-179.43,0.92716,4.0578,0.49642
13.291,8285.8,402.76,-43.529,7.5324,-179.43,0.92843,4.0572,0.49626
13.341,8305.9,400.59,-43.396,7.5789,-179.43,0.92967,4.0565,0.49609
13.391,8325.9,398.42,-43.263,7.6254,-179.43,0.93089,4.0559,0.49593
13.441,8345.7,396.26,-43.132,7.672,-179.43,0.93209,4.0553,0.49578
13.491,8365.5,394.11,-43.003,7.7186,-179.43,0.93327,4.0547,0.49562
13.541,8385.2,391.96,-42.874,7.7653,-179.44,0.93444,4.0541,0.49546
13.591,8404.7,389.82,-42.747,7.812,-179.44,0.93561,4.0535,0.49531
13.641,8424.1,387.69,-42.622,7.8588,-179.44,0.93677,4.053,0.49515
13.691,8443.5,385.56,-42.497,7.9057,-179.44,0.93793,4.0524,0.495
13.741,8462.7,383.44,-42.374,7.9526,-179.44,0.9391,4.0518,0.49485
13.791,8481.8,381.32,-42.252,7.9996,-179.44,0.94026,4.0513,0.4947
13.841,8500.8,379.21,-42.131,8.0467,-179.44,0.94144,4.0508,0.49455
13.891,8519.7,377.11,-42.011,8.0938,-179.44,0.94262,4.0502,0.49441
13.941,8538.5,375.01,-41.893,8.1409,-179.44,0.9438,4.0496,0.49426
13.991,8557.2,372.92,-41.775,8.1881,-179.44,0.94499,4.0491,0.49411
14.041,8575.8,370.84,-41.659,8.2354,-179.45,0.94617,4.0485,0.49397
14.091,8594.3,368.76,-41.544,8.2828,-179.45,0.94734,4.048,0.49383
14.141,8612.7,366.68,-41.43,8.3301,-179.45,0.9485,4.0475,0.49369
14.191,8631,364.61,-41.317,8.3776,-179.45,0.94965,4.047,0.49355
14.241,8649.2,362.55,-41.205,8.4251,-179.45,0.95078,4.0464,0.49341
14.291,8667.2,360.49,-41.095,8.4727,-179.45,0.95189,4.0459,0.49327
14.341,8685.2,358.44,-40.985,8.5203,-179.45,0.95299,4.0454,0.49313
14.391,8703.1,356.39,-40.877,8.568,-179.45,0.95406,4.0449,0.493
14.441,8720.9,354.35,-40.769,8.6157,-179.45,0.95513,4.0444,0.49286
14.491,8738.5,352.32,-40.663,8.6635,-179.45,0.95618,4.0438,0.49273
14.541,8756.1,350.29,-40.558,8.7113,-179.46,0.95722,4.0433,0.4926
